X,Coincidences,Singles1,Singles2
-13.100092,4953,97898,90818
-13.100018,4872,97426,90642
-13.029913,4958,97507,90057
-12.962001,4871,97408,90609
-12.895755,4905,97665,90472
-12.831588,5057,97249,90735
-12.769221,4993,97611,90897
-12.70877,4896,97743,90407
-12.649845,4890,97515,90681
-12.592498,4945,97643,90816
-12.536791,4886,97474,90595
-12.482342,4953,97456,90132
-12.429452,5009,97638,90772
-12.37791,5013,97300,90287
-12.327578,4920,96921,89927
-12.278556,4794,97143,89901
-12.230719,4987,97722,90003
-12.184071,4922,97759,90203
-12.138473,4992,98291,90501
-12.093982,4965,98112,90410
-12.050406,4910,98021,90492
-12.007731,5012,98036,90124
-11.966277,5030,97639,90322
-11.925603,5003,97768,89675
-11.885742,5002,97789,90409
-11.846819,5061,98043,90384
-11.808682,4866,97155,90356
-11.771385,5033,97994,90889
-11.73475,4947,97621,90309
-11.698935,4882,98100,90844
-11.663719,4961,97588,90019
-11.629388,5045,97521,90476
-11.59552,4925,97661,89798
-11.562506,4928,97731,89867
-11.529951,4940,97709,90678
-11.498033,5009,97780,90853
-11.466718,5132,97777,90997
-11.436129,4852,97572,90724
-11.405794,5056,97849,90774
-11.376144,4923,98256,90635
-11.347026,5091,98723,91143
-11.318397,5091,97908,90822
-11.290347,4896,97589,90094
-11.262554,4996,98055,90335
-11.235517,4944,97425,89916
-11.208562,5014,97534,90145
-11.182261,4981,97623,89769
-11.15641,5026,97694,90475
-11.130959,4823,97345,89252
-11.105724,4910,97288,90417
-11.080943,4782,96875,89710
-11.056604,4998,97406,90016
-11.03277,4974,97356,90313
-11.00902,5026,96490,89330
-10.985739,4985,97306,90072
-10.962764,4977,97093,90146
-10.940176,4840,96794,89152
-10.917965,5032,97117,89529
-10.896012,4920,96945,89859
-10.874258,4874,96699,90219
-10.852806,5061,96678,89096
-10.831845,4888,96844,89132
-10.81095,4972,98151,90477
-10.7905,5019,97974,90390
-10.770134,4918,97197,89788
-10.750064,4937,97821,90202
-10.730409,4972,97292,89689
-10.710797,5095,97599,90483
-10.691533,5007,97479,89986
-10.672499,4890,96913,90210
-10.653696,4865,97241,90232
-10.635203,4800,97418,90185
-10.616691,4989,97131,90073
-10.598755,4907,97141,89866
-10.580698,5046,96881,89882
-10.563023,4909,97028,90057
-10.545351,5031,97184,89877
-10.528151,4832,97507,89316
-10.510939,5015,96965,90343
-10.494072,4915,97929,90914
-10.477208,5096,97159,90139
-10.46073,4876,97140,90028
-10.444179,4999,97228,90250
-10.428007,5017,97317,90433
-10.411965,4898,97052,90097
-10.395894,5029,97222,90032
-10.380274,5127,97518,89980
-10.364605,5032,97854,90521
-10.349272,5038,97459,90109
-10.333681,5013,97199,90251
-10.318498,5011,97337,90364
-10.303454,4994,96709,89599
-10.288583,4927,96428,89698
-10.273863,5076,96555,89924
-10.259277,4907,96520,89171
-10.244854,4898,97650,90457
-10.230379,4938,96992,89236
-10.216311,4961,97141,89399
-10.202055,4983,97380,90367
