X,Coincidences,Singles1,Singles2
-4.898399,107.6,14245.6,13110
-4.896395,100.8,14419.6,13117.8
-4.894397,108.8,14544,13015.4
-4.892393,99.4,14422,13163.6
-4.890389,105.2,14326.8,13228.8
-4.888332,101.6,14570.6,13072.4
-4.886324,92.6,14539.4,13106.4
-4.88432,106.6,14433.4,13241
-4.882307,110.8,14504,13066.8
-4.880298,98.6,14591.6,12992.8
-4.878285,101.4,14370.4,13178.2
-4.876274,105.6,14424.6,13109
-4.874266,98.4,14580.4,13038.4
-4.872263,105,14432.4,13143
-4.870259,101.8,14414.2,13191.4
-4.868254,99.4,14535.4,13190.2
-4.866207,104,14526,13063
-4.864205,94,14331.2,13228.2
-4.862201,106.4,14440,13089.8
-4.860193,94.8,14564.6,13009.2
-4.858183,100.2,14384.4,13310.4
-4.856184,106.4,14543.2,13141.4
-4.854175,97.8,14594,13184.4
-4.852169,108,14443.4,13297.6
-4.850161,100.2,14434.4,13212.8
-4.848155,105.2,14460.6,13145.6
-4.846101,99,14451,13197.8
-4.844092,107.2,14452.8,13191.2
-4.842088,106.6,14618,13150.8
-4.840079,105.6,14495.4,13119.6
-4.838073,97.6,14348.8,13337
-4.836061,103.6,14596.8,13101.4
-4.834059,103,14504.8,13165.4
-4.832054,97.2,14465.6,13136.6
-4.830041,97.4,14384.4,13068.8
-4.828038,97.6,14557.8,13053.8
-4.826038,98,14413,13210
-4.823986,98.4,14464.4,13148.4
-4.821985,99,14554.2,13117
-4.819979,96.8,14646.8,13018.4
-4.817979,102.8,14357.6,13148
-4.815971,108.8,14463.4,13207
-4.813966,106.4,14572,12941.2
-4.811953,102.2,14330.2,13158.4
-4.809946,103.2,14394,13313.8
-4.807936,111.4,14505.8,13107
-4.805936,109,14461.8,13105.6
-4.803931,107.2,14342,13241.4
-4.80189,103.8,14661.4,12984.6
-4.799879,108.4,14486.8,13269
-4.79787,102.8,14444.2,13345.6
-4.795861,95.8,14626.6,13058.4
-4.793857,101.6,14575.6,12900.4
-4.791854,93.4,14320.6,13243.4
-4.789844,103.4,14331.6,13183.6
-4.787836,105.8,14707.6,12996.8
-4.785823,98.6,14531,13148.2
-4.783819,99,14343.6,13305.2
-4.78177,101.6,14559,12993.2
-4.779769,95.2,14498,13084.6
-4.777764,112.2,14394.8,13230.8
-4.775746,103.2,14579.4,13149.6
-4.773736,105.2,14636.8,13033.6
-4.771725,95.4,14489.6,13251.6
-4.769718,105,14581.6,13154.2
-4.767712,93.2,14519.2,13230.2
-4.765702,109.8,14438,13187.2
-4.763694,101.6,14496,13255.2
-4.761694,106.8,14533,13140
-4.759653,101.4,14536.2,13036
-4.757643,98,14421.4,13101.4
-4.755645,98.4,14485.8,13214.4
-4.753643,101.2,14628,13071
-4.751636,95.2,14561.8,13064.2
-4.749626,100.6,14574.2,13179.2
-4.747626,100.6,14396.4,13196.8
-4.745622,106.4,14590.4,13045.4
-4.74362,95.8,14509.8,13106.8
-4.741616,107,14570.2,12997
-4.739563,102.2,14423.2,13184.8
-4.737556,106,14359.2,13173.6
-4.73555,94.6,14587.6,13159
-4.733546,99.2,14607.6,12977.6
-4.731536,100.8,14583.2,13186.8
-4.729528,101.2,14554,13201.2
-4.727521,91.6,14384.4,13022.2
