X,Coincidences,Singles1,Singles2
-8.417461,106955,227305,197220
-8.420052,102485,224550,192480
-8.414992,100770,220240,189445
-8.409976,98825,218020,186425
-8.404961,97275,218625,185885
-8.399958,97480,218490,186285
-8.394942,100410,220125,188185
-8.38993,99635,218875,186860
-8.384915,100370,219445,188040
-8.379867,99155,219065,186670
-8.37486,100475,222010,187295
-8.36985,101365,219405,188915
-8.364836,98160,219390,186585
-8.359812,98945,219555,186950
-8.354816,97595,218825,185850
-8.349802,99425,219485,186900
-8.344783,100660,222010,187430
-8.339774,98710,218730,185680
-8.334752,103930,224765,191945
-8.329735,104305,226555,193805
-8.324736,105805,227255,194195
-8.31972,104260,226705,191785
-8.314706,103125,226110,190675
-8.309699,100745,223595,189150
-8.304685,104185,227690,192290
-8.299671,104500,226580,193645
-8.294659,104570,227585,194145
-8.289653,102375,226320,190995
-8.284637,101175,223825,190055
-8.279632,104040,224925,191810
-8.274622,104360,226570,192940
-8.269602,103725,225550,192370
-8.264593,103385,224435,190345
-8.259565,104865,224980,192565
-8.254559,105690,224860,194505
-8.249542,104825,225420,193065
-8.244539,104035,224470,191215
-8.239517,104500,227455,192875
-8.234507,103965,225080,192795
-8.229506,101265,220070,189910
-8.224526,100560,220160,187865
-8.219503,104000,223145,192355
-8.21449,99305,218710,186495
-8.209483,99290,219760,186215
-8.204466,99205,219040,185825
-8.19945,97435,216575,185360
-8.194444,98485,216795,187365
-8.189423,99805,219200,186920
-8.184406,99810,218875,187430
-8.179394,98945,218595,186405
-8.174385,100665,221100,187240
-8.169359,99310,219740,186325
-8.164347,105580,225200,193420
-8.159333,102080,224115,190170
-8.154317,105915,226965,195125
-8.1493,104975,228005,192270
-8.144289,103420,224710,191560
-8.139276,104780,225785,193060
-8.134256,105185,228665,193825
-8.129238,104095,227450,191270
-8.124226,99420,219520,188085
-8.11921,98495,218345,184990
-8.114207,101335,220850,189935
-8.10919,103175,223915,191600
-8.104179,105740,226095,194900
-8.099159,104350,226835,192455
-8.094141,102130,223135,190845
-8.089136,100035,219750,188695
-8.084118,105345,227560,193860
-8.079108,103325,225630,190515
-8.074094,102955,225905,191490
-8.069086,98870,219030,187155
-8.064064,101760,222255,188985
-8.059067,101475,222150,189390
-8.054053,104260,225045,192535
-8.049046,106325,228970,194180
-8.044034,103935,225610,192025
-8.039025,107405,228410,195140
-8.034009,106895,228695,194695
-8.028999,102300,221370,188585
-8.023987,104180,223985,192570
-8.018966,103630,225320,190960
-8.013954,98575,220845,187680
-8.008942,99580,218220,188570
-8.003936,102195,221860,187420
-7.998917,101800,222730,190025
-7.993895,103190,224500,192125
-7.988896,105420,228150,193690
-7.983886,100670,221545,189910
-7.97887,101385,220100,188130
-7.973848,98945,217620,186880
-7.968845,99785,220040,187260
-7.963836,99720,220985,186590
-7.958823,99580,216945,185845
-7.953815,98140,217955,185675
-7.948786,102500,224845,190090
-7.943778,103520,225215,192500
-7.938773,102885,225080,190125
-7.933764,105345,227585,193330
-7.928732,105330,227625,193485
-7.923735,105590,229170,193555
-7.918722,106120,227710,195600
-7.913711,100080,222740,189220
-7.908702,107455,230080,196520
-7.90369,107310,229705,196170
-7.89867,104035,226975,193800
-7.893665,101825,225355,192000
-7.888653,101995,224265,192325
-7.883624,102670,224740,191410
-7.87861,108945,228975,197025
-7.873603,109740,228835,199760
-7.868596,107615,226770,197515
-7.863589,107850,229120,197555
-7.858556,105065,224890,194295
-7.853568,102945,223455,192170
-7.848546,106805,227740,196855
-7.843516,108060,228535,197315
-7.83852,109365,228810,197810
-7.833511,109685,230430,198805
-7.828499,108585,228450,197535
-7.823478,109080,228740,197040
-7.818459,111170,230970,199175
-7.81347,110160,228550,197930
-7.808443,108245,228075,195505
-7.803425,111065,231675,198205
-7.798421,109780,229935,197700
-7.793399,110805,230475,198440
-7.788391,111005,231910,198595
-7.783376,106755,228255,194680
-7.77837,106640,229115,194635
-7.773365,107435,231105,194855
-7.768348,99325,218315,187705
-7.763331,99875,219360,188915
-7.758324,105615,227130,195050
-7.753316,104465,227120,194320
-7.748298,103585,225985,193405
-7.743291,105115,226135,194900
-7.738264,101535,221825,192160
-7.733253,102865,225495,192985
-7.728242,95675,216940,184525
-7.72323,95085,216450,185895
-7.718211,99570,220110,189320
-7.71321,99705,225405,191525
-7.708197,102085,226515,191395
-7.703168,101505,224880,192015
-7.69817,101135,224405,191610
-7.693168,99445,223760,191845
-7.688134,101355,226875,191430
-7.683129,100450,224600,189975
-7.678122,103005,227275,190645
-7.673111,102560,226160,191225
-7.668093,101850,225090,191900
-7.663078,102220,225755,192940
-7.658067,102850,226035,193310
-7.653052,103815,227975,192925
-7.64805,100595,224075,189970
-7.64304,102015,226090,192140
-7.638017,104170,228735,192795
-7.633018,104955,225470,194840
-7.628002,105015,226120,194530
-7.622971,107015,227010,194965
-7.617966,107830,227205,196330
-7.612961,106880,229580,195820
-7.607947,108215,229155,195455
-7.602941,106915,227680,195240
-7.597918,109540,230485,194180
-7.592907,110560,231700,196530
-7.587884,106855,228890,193835
-7.582888,107900,228075,194745
-7.577871,109840,229565,195815
-7.572856,108615,229840,195220
-7.56785,111010,232890,195835
-7.562831,107345,228095,194230
-7.557816,106725,228150,193225
-7.552786,104855,227230,192910
-7.547772,104125,223450,192185
-7.542781,103020,227300,191710
-7.537772,102525,225780,191700
-7.532739,104300,226840,194395
-7.527739,102365,227490,192055
-7.522731,98275,223795,190985
-7.517699,98320,226290,190740
-7.512695,95645,223605,190170
-7.507698,93595,221020,191050
-7.502682,92950,221010,189850
-7.497675,90240,219470,188045
-7.492664,88020,217970,187330
-7.487635,85070,217770,184565
-7.482635,85610,215305,187105
-7.477627,86110,219355,189820
-7.472614,83100,218535,187460
-7.467585,77470,212805,179235
-7.462579,76315,210085,179920
-7.457572,77275,212535,183530
-7.452552,78250,214675,187400
-7.447539,70820,204910,177150
-7.442525,70030,204480,177235
-7.437514,73270,210820,180980
-7.432503,73105,210295,182290
-7.427493,71485,208460,180445
-7.42248,68995,206335,177055
-7.417468,70680,207940,178675
-7.41246,73190,210610,181275
-7.407444,71540,207160,180770
-7.402432,72245,206770,179605
-7.397412,74145,212495,179475
-7.392402,75400,210380,182285
-7.38739,78165,213865,185775
-7.382375,76780,212070,182820
-7.377362,79235,215595,183605
-7.372354,82185,215140,187690
-7.36734,85595,217435,187555
-7.362325,83405,215800,186560
-7.357312,90205,222550,191520
-7.352309,92060,219830,193365
-7.347297,91580,220275,189185
-7.342278,93335,220760,190135
-7.337275,94825,221345,190910
-7.332266,98840,225505,193765
-7.327238,96815,221515,191630
-7.322229,98270,224500,190200
-7.317217,97015,219355,186575
-7.312209,99020,222235,190220
-7.307193,103370,225340,194115
-7.302187,99700,219280,188560
-7.297171,100670,220540,187270
-7.292153,101400,219370,188805
