X,Coincidences,Singles1,Singles2
-12.099919,10096,137976,127758
-12.100032,10044,137080,127942
-12.030212,10016,137466,127676
-11.963056,10056,137244,127796
-11.898535,10140,137074,127036
-11.83643,9916,136834,126242
-11.776819,9852,134696,125828
-11.718988,10076,136742,127400
-11.663475,9968,135734,127662
-11.610044,10102,137136,127560
-11.558001,10062,136964,127230
-11.508012,10052,136842,126508
-11.459406,9972,136650,126942
-11.412598,10096,136286,126502
-11.367091,10018,136414,128620
-11.323033,10052,137400,128634
-11.280518,10294,138168,128180
-11.238835,10006,138072,127256
-11.19859,10018,137840,127658
-11.159479,10236,137386,127218
-11.121565,9818,137126,127264
-11.084615,9832,135970,126872
-11.048618,10106,137598,127794
-11.013644,9956,137218,127854
-10.9796,10224,138364,128304
-10.946263,10074,138124,127150
-10.91372,9932,136746,127074
-10.882134,9884,136202,127196
-10.851411,10034,136206,127688
-10.821311,9868,136460,127518
-10.791774,10072,137304,127170
-10.763107,10246,137990,129086
-10.734965,10056,137388,127512
-10.70752,10054,136394,127378
-10.680701,10144,137144,128470
-10.654413,10058,137934,127412
-10.628634,10202,137418,126442
-10.60365,9946,138916,127636
-10.578875,10006,136330,127066
-10.554712,10054,136764,127316
-10.531101,10082,137228,127458
-10.507723,10184,138190,127824
-10.485085,10192,138230,128936
-10.462763,10504,139294,128536
-10.44078,10388,137752,127366
-10.419225,10058,137110,127280
-10.398072,10330,137690,126830
-10.377272,9662,137040,126374
-10.356902,10026,137750,127376
-10.336745,9920,137342,126924
-10.317158,10118,137882,126740
-10.297731,10114,136306,126914
-10.278664,10238,137038,127362
-10.259907,10314,136108,127840
-10.241334,10116,136872,126818
-10.223211,10154,137324,127562
-10.20539,9948,137036,126116
-10.187595,9742,136364,126394
-10.170229,10012,136594,126926
-10.153187,9970,135568,126432
-10.136338,9852,136264,126152
-10.119695,10204,137132,126706
-10.103126,10146,136504,126830
-10.087155,10250,138226,126748
-10.071089,10116,137632,127256
-10.055229,9902,135496,127262
-10.039801,9982,136804,126620
-10.024384,9910,136722,126968
-10.009257,10028,136634,126738
-9.994444,9606,136232,126966
-9.979651,10058,136496,126326
-9.964977,9902,136298,126780
-9.95058,10100,135952,126024
-9.936403,9874,135730,126888
-9.922264,10022,135674,126186
-9.908267,10006,136938,126402
-9.894558,9992,135686,126542
-9.880817,9842,137058,126514
-9.867504,10424,136978,126828
-9.854056,9970,136202,125310
-9.840779,10106,136252,125936
-9.8278,9974,136872,126218
-9.814855,9992,136578,125976
-9.80193,9918,136712,126432
-9.789363,10194,135794,127152
-9.776686,10216,136132,127058
-9.764313,9992,137506,126732
-9.751955,10150,135876,126434
-9.739728,10132,136530,126970
-9.72756,10014,137480,126806
-9.715528,10028,136802,126326
-9.703573,10138,137720,126432
-9.691792,9946,136616,127338
-9.680137,10022,136592,127004
-9.668521,9602,135998,126958
-9.656867,9940,137172,126710
-9.645503,9884,136332,127278
-9.634107,10086,137864,125888
-9.622796,9862,136648,126392
-9.611648,9808,137018,126902
-9.600477,10034,137186,127812
