X,Coincidences,Singles1,Singles2
-10.500084,550,76526,70747
-10.500019,496,76719,70467
-10.327922,505,77182,70823
-10.168039,522,76126,70575
-10.019261,500,76893,70747
-9.880423,541,76275,70351
-9.750193,537,76458,70417
-9.628046,516,76519,70886
-9.513073,532,76643,70428
-9.404675,553,77012,70509
-9.302212,517,76475,70778
-9.205302,491,76690,70604
-9.112974,506,76639,70992
-9.025491,548,76724,70975
-8.942185,523,76612,70542
-8.862637,522,76970,70738
-8.786854,526,76200,70609
-8.714214,539,76661,70551
-8.6445,501,77053,71000
-8.577795,565,76228,70432
-8.513655,524,76118,70328
-8.452154,541,76316,70407
-8.392774,538,76672,70899
-8.335536,525,76319,70630
-8.280326,560,76425,71014
-8.226954,565,76306,70860
-8.175524,537,76565,70473
-8.12559,577,76254,70695
-8.07721,567,76944,70683
-8.030294,539,76306,70417
-7.984836,606,76435,70375
-7.940583,521,76695,70174
-7.897495,597,76095,70276
-7.855706,619,76043,70582
-7.814815,563,75984,70235
-7.775075,597,76391,70376
-7.736423,518,76974,70527
-7.698388,590,76770,70720
-7.661498,563,76172,70224
-7.625343,532,77072,70998
-7.590109,551,76199,70199
-7.55535,520,76309,70214
-7.521446,514,75821,70527
-7.488175,502,76188,70495
-7.455457,530,76368,70359
-7.423431,492,76789,70674
-7.391918,521,76352,70981
-7.360996,447,75799,70777
-7.330555,452,76775,70625
-7.300686,436,75814,70680
-7.271224,447,76771,70112
-7.242192,397,76055,70510
-7.213535,387,76330,70495
-7.185217,392,75992,70506
-7.157532,335,76849,70320
-7.129962,294,76541,70370
-7.102869,318,76387,70642
-7.076131,322,76005,70202
-7.049392,308,76534,70612
-7.023122,269,76688,70041
-6.99722,247,76832,70760
-6.971308,220,76322,70026
-6.945957,201,76174,70292
-6.920632,185,76157,70080
-6.895559,189,76294,70805
-6.870673,146,76270,70295
-6.845999,141,76155,70257
-6.821335,143,76384,70556
-6.796905,124,76416,69734
-6.772793,107,76808,70467
-6.748605,114,76370,70428
-6.724585,84,76271,70342
-6.700729,85,76235,70524
-6.676715,78,76196,69993
-6.652999,62,75827,70377
-6.629435,49,75828,69804
-6.605715,46,75898,70506
-6.582305,32,75379,69879
-6.558727,30,75759,69606
-6.535271,33,74874,69463
-6.511757,27,74821,69507
-6.488205,27,74810,68752
-6.464786,36,75114,68788
-6.441342,30,74995,69231
-6.417709,23,74390,69245
-6.394317,41,74983,69418
-6.370512,40,75754,69015
-6.346862,51,75774,69619
-6.323137,63,75643,70388
-6.299355,62,75374,70569
-6.275517,72,76657,70864
-6.2515,62,76102,70439
-6.227355,85,76462,70610
-6.202989,88,75926,70501
-6.178687,116,76036,70735
-6.154143,140,76553,70306
-6.129309,141,76361,70021
-6.104554,168,76393,70444
-6.079332,178,76372,70418
-6.05409,209,76539,70806
-6.028555,174,75929,70481
-6.002843,214,76333,69357
-5.976747,222,76353,69826
-5.950598,280,76317,70764
-5.923978,277,76765,71060
-5.897201,280,76373,69955
-5.870048,293,75759,70244
-5.842457,311,76307,70378
-5.814665,351,75916,70406
-5.786465,367,75677,70097
-5.757792,356,76530,70019
-5.728757,359,76229,70313
-5.699239,447,76189,70795
-5.669393,407,76182,70495
-5.639017,448,76251,70067
-5.608122,459,76217,70133
-5.576497,503,76094,70413
-5.544497,487,76172,70332
-5.511963,531,76367,70049
-5.478583,529,76413,70304
-5.444598,510,75845,70876
-5.410024,528,76696,70724
-5.374717,516,76321,70224
-5.338564,546,76154,70119
-5.301573,581,76405,70283
-5.263599,573,76311,70990
-5.224833,561,75903,70729
-5.185154,575,76793,69909
-5.144286,571,76194,70283
-5.102406,576,77248,70984
-5.059433,550,76378,70145
-5.015295,554,76303,70542
-4.969691,542,76573,70307
-4.922799,580,75375,70173
-4.874329,550,76375,70402
-4.824436,561,76060,70027
-4.772982,564,75981,70454
-4.719557,533,75438,69834
-4.664477,597,75694,69806
-4.607164,533,75668,69629
-4.547882,530,75766,70090
-4.486215,547,76109,69933
-4.422071,473,76076,70150
-4.355375,523,76611,70304
-4.285874,491,76228,70056
-4.213317,490,75795,69674
-4.137195,503,76222,70358
-4.057847,483,76402,70795
-3.974437,557,76724,70445
-3.886876,515,75443,70231
-3.794896,520,75826,70079
-3.697764,529,75791,70411
-3.59527,515,75892,70590
-3.486793,513,75991,70779
-3.371988,548,75878,70216
-3.249678,529,75969,70859
-3.119584,546,76391,70591
-2.980672,531,77596,69992
-2.831867,487,76995,69989
-2.672208,541,76747,70180
