X,Coincidences,Singles1,Singles2
-12.1001,5043,97976,90573
-12.100025,4983,97265,90313
-12.030165,4889,98062,90521
-11.963016,4993,97454,90009
-11.898492,5022,98387,90860
-11.836523,5069,98145,90472
-11.776705,4944,97450,90935
-11.71903,4907,97163,89911
-11.663534,4908,97965,90745
-11.609741,4918,97463,90486
-11.557992,4970,97648,90924
-11.507953,4974,97464,90867
-11.459483,4863,97508,90595
-11.412634,4967,97704,89847
-11.367048,4913,97226,90382
-11.323061,4945,97399,90227
-11.280244,4960,97851,90695
-11.238904,5069,96798,89431
-11.198578,4831,96584,89313
-11.159592,5028,97616,90014
-11.121528,4812,96955,90338
-11.0845,4947,97744,90281
-11.048538,4997,97457,90140
-11.013488,5030,97040,90382
-10.979505,5047,97794,90625
-10.946185,5007,97219,89944
-10.913752,5040,97507,90985
-10.882166,4990,97740,91012
-10.851413,4984,97551,90904
-10.821258,5027,98328,90969
-10.791909,4930,97059,89654
-10.763127,5003,98214,90320
-10.735086,5037,97535,90301
-10.707531,4935,97113,90278
-10.680667,4862,97468,90189
-10.654418,4987,96921,90398
-10.628698,4931,97089,90221
-10.603541,4830,97297,90157
-10.578956,4993,97590,90576
-10.554659,4828,96992,90088
-10.531111,4928,96710,90132
-10.507777,4926,97607,89896
-10.485009,4891,97223,90753
-10.462795,4999,97472,90038
-10.440773,4904,97284,89922
-10.419217,4987,97140,90159
-10.398115,5034,97389,90137
-10.377376,5105,97975,90840
-10.356818,4972,97128,90137
-10.336713,4889,97478,90042
-10.317016,5062,96457,90076
-10.297748,4897,96891,89890
-10.278763,4887,96935,89760
-10.259803,5031,97438,90714
-10.241476,4920,97151,89954
-10.223123,5016,96902,90101
-10.205274,4944,96691,89905
-10.187561,4946,96897,89668
-10.17033,4967,97160,90110
-10.153098,4946,96338,90545
-10.136295,4901,96423,89742
-10.119703,4885,96774,89589
-10.103182,5034,97630,90275
-10.087116,4964,97007,89963
-10.071154,4983,97224,90415
-10.055463,4924,96746,89822
