X,Coincidences,Singles1,Singles2
-6.468075,32.8,7141.8,6350.6
-6.466088,32.4,7302.4,6332.6
-6.464034,37.2,7176.8,6330.8
-6.462035,29.2,7223.6,6390.4
-6.460034,36.4,7245,6356
-6.458016,35.2,7229.8,6442.2
-6.456023,38.4,7235.8,6418
-6.454017,29.4,7276.4,6352.6
-6.452006,31.4,7158.6,6331.4
-6.449995,37.8,7213.6,6442.4
-6.447991,34.2,7269,6347
-6.445978,34,7265.8,6363.8
-6.443925,30.4,7168.6,6422.2
-6.441924,30.8,7260,6432.2
-6.439921,37.6,7297.6,6440
-6.437911,34.4,7206,6519.2
-6.435913,35.6,7164.4,6375.2
-6.433907,34,7380.4,6406.6
-6.431905,31.8,7331.6,6378.8
-6.429891,33.8,7153,8161.4
-6.427881,39.4,7376.2,7066.4
-6.425865,33.2,7266.6,9433.6
-6.423834,33,7211,7778.4
-6.421827,37.8,7181.8,8828.6
-6.419811,33.2,7302.2,9028.8
-6.417794,38.8,7132,8629.4
-6.415793,31.4,7198.2,7984
-6.413788,38.6,7401.4,8353
-6.411789,37.4,7340.6,6302.2
-6.409785,36.4,7155.2,6431.2
-6.407777,33.2,7282.6,6319.2
-6.405716,32.6,7266.8,6464.8
-6.403715,34.8,7211.4,6508
-6.401707,34.8,7343.6,6364.6
-6.399696,26.8,7230.4,6452.8
-6.397675,34,7158.2,6543
-6.395678,32.4,7264.8,6442.4
-6.393667,37.4,7307.6,6326.6
-6.391659,39.2,7264.4,6481
-6.389656,34,7286.6,6391.4
-6.387647,30,7351.6,6351.6
-6.385586,39.2,7190.6,6523.6
-6.383582,34.6,7169.6,6525.4
-6.38158,31.6,7266,6411
-6.379572,35.2,7166.4,6549.2
-6.377569,38.2,7323,6330.4
-6.375559,34.8,7315.8,6358.8
-6.373549,34.2,7313,6381.6
-6.37154,30.8,7214.2,6351.8
-6.369538,30,7273.4,6479.2
-6.367528,31.4,7276,6306
-6.365478,31,7157.2,6477.8
-6.363497,32,7169.4,6450.6
-6.361497,36.6,7364.2,6384.2
-6.359484,30.4,7199.2,6456.4
-6.357477,29.6,7278.4,6405.8
-6.355479,33,7317.4,6387
-6.353462,36.4,7349.6,6316
-6.351452,31.2,7248.8,6426
-6.349446,34.4,7129,6455.4
-6.347438,34,7219.2,6401.4
-6.345397,31,7213.2,6466.6
-6.343403,33,7214.6,6470.8
-6.341393,34,7332,6387.4
-6.339382,34,7225.8,6479.6
-6.337365,31.8,7220.2,6453.8
-6.335359,31.6,7387.6,6444.2
-6.333347,31.6,7324,6401.8
-6.331338,33.4,7241,6543
-6.329332,35.6,7296,6400.2
-6.327289,37.4,7256.4,6428.4
-6.32529,34.4,7191,6479.8
-6.323292,30.2,7167.2,6507.6
-6.321282,31,7287.6,6356
-6.319271,32.4,7172.8,6453.4
-6.317264,32.4,7316.2,6543.8
-6.315261,30.2,7232,6467.6
-6.313247,34.2,7266,6323.2
-6.311234,37.6,7182.6,6490.2
-6.30923,35.2,7297,6440.4
-6.307183,33.4,7304.2,6407.4
-6.305173,30.8,7250,6407.8
-6.303187,33.2,7320.6,6556.2
-6.301174,34.2,7324.8,6535.8
-6.299169,28,7270.4,6484.6
-6.297161,31.6,7283.6,6448.4
-6.295141,32.2,7266.2,6421.8
-6.293127,33.8,7271.8,6449.6
-6.291117,31.8,7232.6,6499.6
-6.289071,28.2,7288.6,6413
-6.287063,31.8,7209.4,6478.4
-6.285066,32.4,7257.4,6444.8
-6.283057,27.4,7320,6455.4
-6.281058,31,7338.2,6491.4
-6.279045,34.8,7225.4,6439.4
-6.277034,30.4,7278.8,6387.6
-6.275027,33.6,7282.2,6456.6
-6.273011,33,7298.6,6438.4
-6.270966,28.8,7329.8,6485.8
-6.268945,32.2,7296.4,6558
-6.266935,33,7324.2,6441.4
-6.264931,32.8,7284.2,6384.6
-6.262932,32.4,7206.4,6483.4
-6.260927,28.6,7162.4,6471.6
-6.258925,32,7251.8,6405.2
-6.256905,31.6,7242.2,6436.6
-6.254901,31.2,7212.8,6460
-6.252844,25,7175.4,6455.6
-6.250834,29.6,7306.6,6468
-6.248816,29,7228.6,6401.4
-6.246807,28.6,7306.4,6413.8
-6.244804,35,7373.2,6467.4
-6.242797,34.6,7300.4,6508.2
-6.240786,29.4,7273,6493.2
-6.238783,33.4,7451.4,6384
-6.236777,31.4,7245.6,6566.2
-6.234761,30.2,7185.4,6502.4
-6.232729,26.4,7378.8,6425.4
-6.23072,34.4,7270,6549.8
-6.228712,30.8,7153,6537.8
-6.226709,31.6,7341.2,6446
-6.224705,35.6,7413.2,6325.4
-6.222691,28.2,7321.2,6377.2
-6.220689,32,7128.4,6499
-6.218682,28.2,7298.8,6385.2
-6.216663,28,7315,6486.6
-6.214611,29.4,7211.6,6605.4
-6.212613,24,7424.6,6376
-6.210613,26.6,7310.2,6360.8
-6.208601,32.4,7270.2,6549.2
-6.206597,35.6,7307.4,6381.2
-6.204592,28.8,7411,6347.6
-6.202589,34.2,7328.8,6481.8
-6.200576,28.8,7224.8,6634.2
-6.198567,27.4,7397.2,6409.6
-6.19651,29,7189.4,6559.2
-6.194514,29.2,7230,6559.2
-6.192512,32.2,7365.8,6421.4
-6.190496,32.4,7324,6384
-6.188483,29.6,7186.2,6559.6
-6.186489,31.8,7484.2,6434.6
-6.184476,28.6,7457.2,6366
-6.182465,27.6,7402.4,6290.2
-6.180457,33.4,7159.8,6567
-6.178413,31.2,7540.4,6424.2
-6.176418,28.8,7385,6438.2
-6.174411,27.6,7277,6511.6
-6.172409,30.4,7279.4,6431.2
-6.170412,31.8,7251.6,6556
-6.168403,30,7210.2,6537.6
-6.166395,33.8,7342.8,6395.6
-6.164384,28.6,7392,6406
-6.162341,34.4,7233.4,6444.8
-6.16033,28.8,7208.8,6502
-6.158306,29,7308.8,6248.2
-6.15631,33,7240.2,6576.2
-6.154315,31,7270.4,6520
-6.152316,30.4,7391.2,6342.4
-6.150311,31.4,7428,6337.8
-6.148307,30.2,7295.6,6509.6
-6.146293,29.4,7388.4,6417.6
-6.14428,28.4,7336.6,6390.4
-6.142243,27.2,7372.4,6418.4
-6.140232,28.8,7277,6463.6
-6.138227,27.4,7363.6,6424
-6.136213,31.8,7298.8,6533.2
-6.134214,30.2,7268.2,6549.8
-6.132207,28.2,7275,6544.6
-6.130202,28,7303.2,6399.2
-6.128194,31.8,7196,6600.6
-6.126184,32.4,7305.6,6462.2
-6.124115,31.4,7350.4,6387.2
-6.122118,32,7297,6493.4
-6.120108,29.6,7235.8,6551
-6.118107,34.2,7369,6489
-6.116104,29.8,7219.8,6442.8
-6.114102,31.4,7280.2,6538.6
-6.112105,29.2,7318,6519.2
-6.1101,31,7312.4,6477.2
-6.108094,32,7278.2,6574.8
-6.106075,27.8,7374.6,6488.4
-6.104032,28.8,7330.4,6410.2
-6.102031,33.4,7372.6,6498.4
-6.100018,30.2,7282.6,6502.8
-6.097998,31.8,7401.6,6508.8
-6.095989,31.2,7382.4,6470.4
-6.093979,30.6,7304.4,6547.2
-6.091976,32.8,7205.2,6495.8
-6.08997,33.2,7304.6,6399.4
-6.087962,32.8,7325,6415.8
