X,Coincidences,Singles1,Singles2
-12.389989,3484,98788,86740
-12.399991,3600,98799,86767
-12.330517,3499,98565,86836
-12.264121,3486,98748,86102
-12.200897,3546,98945,87310
-12.140148,3598,98717,86348
-12.082275,3559,98855,86672
-12.027039,3550,99243,86419
-11.973876,3519,98679,86172
-11.923049,3391,98506,86381
-11.873966,3391,98782,86229
-11.826939,3413,98574,86661
-11.781466,3541,99372,86874
-11.737727,3522,99122,86882
-11.695594,3449,98430,86379
-11.655267,3484,98590,86756
-11.615951,3467,98991,87039
-11.577946,3516,99046,86444
-11.541235,3554,98268,86088
-11.505701,3479,98827,86895
-11.47134,3422,99187,86394
-11.438092,3493,99114,86537
-11.405647,3523,99540,86964
-11.374358,3544,99463,87313
-11.343927,3582,99373,86691
-11.314181,3474,99665,87004
-11.285441,3464,99709,86400
-11.257373,3500,99250,86041
-11.23013,3524,99066,86623
-11.203557,3501,99559,87122
-11.177706,3569,99036,87061
-11.152425,3570,99616,86782
-11.127812,3584,99525,86705
-11.103799,3628,99398,87971
-11.080309,3642,100444,87843
-11.05747,3625,99498,87367
-11.035061,3543,100048,87216
-11.013202,3587,99714,87470
-10.991743,3579,100061,87271
-10.970757,3546,99920,87157
-10.95025,3667,99650,87936
-10.930144,3566,99424,87664
-10.910431,3614,100220,87786
-10.891171,3481,99920,87431
-10.872223,3578,100047,87344
-10.853721,3506,100057,87040
-10.835379,3595,100313,87209
-10.817553,3537,99419,87185
-10.800023,3535,98945,87058
-10.782749,3524,99305,86570
-10.765785,3469,100046,87675
-10.749154,3542,99260,87181
-10.732686,3507,99755,86606
-10.716693,3592,99454,87150
-10.700783,3646,99685,86782
-10.685197,3564,98646,86918
-10.669885,3560,99291,86991
-10.654734,3726,100186,87931
-10.639818,3555,99620,87162
-10.62507,3546,99946,87042
-10.610603,3522,99254,87582
-10.596397,3522,98966,87386
-10.58221,3433,99564,86652
-10.56837,3574,100310,87888
-10.554624,3495,99492,87448
-10.541129,3453,98996,87266
-10.527828,3457,100251,87048
-10.514687,3587,100812,87177
-10.501542,3583,99910,87316
-10.488639,3510,100602,87086
-10.475904,3528,100976,87412
-10.463365,3667,99899,87485
-10.450856,3582,100577,87607
-10.438568,3735,100677,87903
-10.426389,3619,100110,86688
-10.414359,3646,99552,87395
-10.402421,3713,99949,87721
-10.390592,3705,100005,87504
-10.378831,3811,100593,87538
-10.367326,3683,100803,87668
-10.3559,3710,99931,87380
-10.344421,3716,100164,87644
-10.333233,3689,100615,88112
-10.321928,3559,100507,87206
-10.310959,3500,100028,87639
-10.299878,3535,99776,88032
-10.289077,3613,100176,88147
-10.278153,3586,100900,87854
-10.267375,3488,100367,88058
-10.256834,3479,99864,87816
-10.246186,3448,100295,87460
-10.235591,3470,100267,87801
-10.225179,3450,100602,88090
-10.214874,3455,100399,87479
-10.204571,3475,100152,87659
-10.194191,3572,100384,88116
-10.184001,3603,100527,88089
-10.173896,3630,100204,87447
-10.163788,3702,100612,88554
-10.153824,3886,101332,88123
-10.14385,3756,100450,87910
-10.133905,3713,99838,87808
