X,Coincidences,Singles1,Singles2
-10.715046,2520,209912,193520
-10.720087,2742,212160,195872
-10.709914,2836,213444,196900
-10.699855,2852,214366,197152
-10.689809,3016,213832,196580
-10.679756,2912,211260,194654
-10.669703,2874,213402,195662
-10.659654,2856,210910,194492
-10.649618,2832,211634,194118
-10.639623,2784,211634,194264
-10.629567,2806,211864,194480
-10.619492,2846,207902,191506
-10.609443,2828,210154,192668
-10.599391,2746,210954,194652
-10.589329,2892,212126,194896
-10.579325,3050,212858,195816
-10.569255,2910,212932,195698
-10.55917,2764,213126,194622
-10.549116,2758,210324,192868
-10.539056,2776,211940,194082
-10.529,2816,207960,191898
-10.518972,2782,207384,189298
-10.508911,2844,211824,193804
-10.498885,3026,213806,195582
-10.488791,2776,211136,194448
-10.478759,2742,209438,192548
-10.468687,2942,210826,195154
-10.458647,2934,212028,193306
-10.448597,3056,211820,193308
-10.438553,2870,211190,193860
-10.428503,2900,212260,195562
-10.418517,2888,212768,195588
-10.408441,2950,212988,196478
-10.398407,3132,214012,196630
-10.388348,2958,214338,196970
-10.378286,2762,207372,190870
-10.368234,2850,203982,187954
-10.358185,2780,204098,188186
-10.348152,2818,205576,189402
-10.338108,3002,213074,196110
-10.327997,2994,209202,190668
-10.317943,3048,213930,196042
-10.307929,3064,215894,198270
-10.297826,2904,212618,196454
-10.287797,3124,212660,195948
-10.277741,2744,213336,196336
-10.26769,2892,213780,196142
-10.257641,2926,214096,197354
-10.24758,2860,213578,195530
-10.237532,3080,214562,196580
-10.227563,2936,214188,196946
-10.217493,2992,213510,197526
-10.207437,3158,214034,196204
-10.197383,2962,215478,197492
-10.18733,2896,213058,196670
-10.177322,2936,214452,197622
-10.167259,3006,212656,196574
-10.157138,2856,213982,196310
-10.147108,2972,214594,197608
-10.137049,3016,215022,196854
-10.127007,3022,214490,197408
-10.116947,2992,213368,197344
-10.106901,3016,214648,197802
-10.096835,3068,216244,197664
-10.086785,2934,214482,196732
-10.076804,3110,214426,197382
-10.066752,3112,209884,194216
-10.056697,2774,205692,188720
-10.046628,2932,208364,191706
-10.036588,2760,209286,194254
-10.026535,2722,211762,194780
-10.016447,2582,208272,190692
-10.006426,2544,206280,188754
-9.996361,2570,204350,187914
-9.98632,2524,205438,190828
-9.976254,2672,207680,191248
-9.966211,2736,206500,191612
-9.95612,2872,210024,193772
-9.946089,2902,212882,194460
-9.936029,2660,205576,188724
-9.925976,2882,207470,191408
-9.915944,2878,205526,189590
-9.905936,3000,213522,195322
-9.895899,3416,213502,195938
-9.885829,3064,209642,193418
-9.875771,3348,216946,197220
-9.86572,3316,216016,197730
-9.855685,3084,214110,195522
-9.845592,2994,214674,196460
-9.835538,2526,210404,193344
-9.825533,2414,209240,193566
-9.815463,2114,207670,192986
-9.80539,1924,207620,192654
-9.795336,1626,205882,190152
-9.785275,1264,205344,190038
-9.775252,970,204398,188780
-9.765171,780,202760,189386
-9.755125,552,203462,187490
-9.745084,480,201022,187528
-9.735017,414,201480,185722
-9.724971,278,199888,187376
-9.714939,234,200388,182998
-9.704939,268,199302,184692
-9.69487,448,198912,185038
-9.684827,738,198708,182988
-9.674763,936,199514,185970
-9.664704,1220,197878,181850
-9.654683,1702,203598,188290
-9.644613,1948,205824,188328
-9.63452,2248,208196,191304
-9.624512,2320,211672,195018
-9.614424,2790,212456,194854
-9.604374,2930,214074,197694
-9.594321,3218,215824,197776
-9.584273,3096,215006,198250
-9.574218,3342,218264,198172
-9.564171,3306,214818,198490
-9.554128,3238,216954,195818
-9.544146,3272,212938,197114
-9.534085,3246,214890,195984
-9.524034,3110,215176,197854
-9.513996,2970,213832,196030
-9.503914,2906,213594,195814
-9.493867,2760,211100,193460
-9.483809,2808,207192,190772
-9.47374,2618,209830,192548
-9.463685,2676,206104,190896
-9.45366,2880,208280,190132
-9.443576,2760,205074,188724
-9.433532,2814,209290,190198
-9.423456,2650,205798,188872
-9.413409,2820,211000,194486
-9.403356,3000,212258,194754
-9.393314,2900,205834,189634
-9.38332,2886,210754,193902
-9.373295,2940,209048,192550
-9.363234,2954,212502,195166
-9.353167,2800,213030,195706
-9.343115,2794,205604,189048
-9.333075,2888,204670,188854
-9.322966,2834,203644,189968
-9.312938,2892,204114,189584
-9.302894,2858,208382,194044
-9.292833,3024,213642,196296
-9.282771,3148,214052,197102
-9.272701,3036,213194,196292
-9.262654,2942,216010,197846
-9.252621,2908,212486,195804
-9.242595,2758,212548,194620
-9.232576,3054,213408,197434
-9.222523,2998,213732,196780
-9.212453,2850,213130,196780
-9.202422,2854,213340,195910
-9.192352,2954,214694,197650
-9.18231,2934,213122,195484
-9.172266,2882,213440,196334
-9.162178,2900,213462,195290
-9.152177,3212,215066,197676
-9.142087,3190,214384,196848
-9.132047,3108,215296,197580
-9.121947,2916,213856,197892
-9.111899,2992,211552,194978
-9.101864,2936,212310,194822
-9.091799,3092,214330,196592
-9.081832,3078,213810,196136
-9.071768,3030,212946,196304
-9.061699,3092,211410,196996
-9.051653,2950,212316,196742
-9.041587,2948,211898,196498
-9.031557,2856,216958,197110
-9.021486,3016,214240,196338
-9.011417,3002,214068,196628
-9.001347,3162,214526,197976
-8.991291,2934,209762,193688
-8.981333,2874,215502,198300
-8.97125,2786,208768,191040
-8.961203,3022,207024,191738
-8.951139,2934,205928,189360
-8.941066,3056,208084,190026
-8.931028,2934,207600,191406
-8.920942,2858,207672,189528
-8.910917,2940,205126,188002
-8.900835,3162,208646,191590
-8.890827,2884,206958,189582
-8.880796,3050,206700,189948
-8.870767,3014,207178,190896
-8.860713,2998,207176,191184
-8.850631,3028,204562,189564
-8.840562,2844,207698,191238
-8.830511,3022,213782,196184
-8.820468,3074,216004,197730
-8.810421,3064,215674,197354
-8.80044,2926,214092,197366
-8.790354,3074,214116,196724
-8.780296,3084,214382,197788
-8.770229,2946,215394,197342
-8.760229,3062,213764,197046
-8.750155,3070,214528,195356
-8.740072,3116,213762,195966
-8.729998,3014,212712,196388
