X,Coincidences,Singles1,Singles2
-8.417433,27890,219765,187440
-8.420039,28500,219960,189825
-8.414949,27755,218825,188660
-8.409946,28905,222785,191520
-8.404929,28245,226340,192825
-8.399915,27815,225160,192700
-8.394899,27925,224940,192715
-8.389888,27925,226650,191620
-8.38487,28460,224765,193340
-8.379864,28050,225900,191560
-8.374847,29430,226975,197045
-8.369837,28770,226765,194975
-8.364829,27650,221850,188465
-8.359811,28125,222705,191940
-8.354796,28905,225215,194495
-8.349795,30695,227500,197375
-8.344772,29060,224685,194600
-8.339762,27270,219840,189180
-8.334756,27400,222025,190070
-8.329745,27540,224690,192255
-8.324737,27680,220515,189325
-8.319722,28085,224070,192835
-8.314714,27815,221375,191415
-8.309707,28865,225505,194975
-8.304682,27515,223975,190285
-8.299671,28520,224365,192545
-8.294669,27810,223210,190855
-8.289656,28180,224395,192890
-8.284639,27950,224695,192535
-8.279627,28980,225905,194100
-8.274618,29210,229750,195105
-8.269592,29355,230535,196730
-8.264585,27900,224685,193220
-8.259572,28250,219945,189100
-8.254562,28100,225140,191090
-8.249534,28695,220645,186350
-8.244537,28215,224110,191965
-8.239516,28190,220165,186430
-8.234514,28640,222980,190445
-8.2295,28010,219935,186425
-8.224522,27610,220845,188110
-8.219505,28095,218435,188195
-8.214491,28240,220795,188525
-8.209485,28215,217160,186105
-8.204464,28395,223055,190840
-8.199446,28255,226160,192090
-8.194434,28550,228750,193320
-8.189426,28510,227175,193475
-8.184397,28275,226345,194220
-8.179401,28290,225975,194435
-8.174382,28055,227485,193550
-8.169374,27865,228195,193255
-8.164351,27820,224910,192445
-8.159335,27455,225660,190140
-8.154321,27180,223180,191075
-8.149302,27690,226850,192425
-8.144288,27850,223225,193125
-8.139275,27245,223760,190575
-8.13426,28065,224230,191730
-8.129254,27480,220390,186965
-8.124228,27160,216960,183500
-8.119216,26965,218160,187325
-8.114214,27870,218960,187530
-8.109182,28690,226465,193445
-8.104187,28385,222750,192780
-8.099158,27680,218325,187980
-8.094156,28465,224345,193440
-8.089128,28660,224615,194730
-8.084122,27725,225505,193395
-8.079106,27940,225820,193330
-8.074096,28450,225980,193330
-8.069084,28190,226535,193030
-8.064067,27950,220080,189900
-8.059062,28635,216700,187510
-8.054046,28325,214945,186535
-8.049034,28180,215625,187370
-8.044018,28375,220275,191105
-8.039019,28935,223975,196625
-8.034009,29095,226035,196520
-8.028993,29150,218545,188120
-8.023987,31415,232130,196975
-8.018973,30755,229980,197410
-8.013959,29750,226520,194030
-8.008942,29760,224180,194710
-8.003929,29205,224525,191775
-7.998914,29385,225700,192930
-7.993896,29140,227560,195935
-7.988899,29665,227470,195590
-7.98388,28430,226110,193185
-7.978873,28285,222300,193755
-7.973861,27995,222485,191935
-7.968832,28440,225245,192960
-7.96384,30105,227880,196885
-7.958827,29775,227085,195675
-7.953816,27275,222615,189145
-7.94879,27790,224110,192300
-7.943786,28575,221305,189805
-7.938771,27810,221885,187350
-7.933766,27180,218665,186760
-7.928754,28500,227955,194730
