X,Coincidences,Singles1,Singles2
-5.019051,92.8,14232.8,13025.4
-5.018071,110.6,14257.2,12949.6
-5.017024,102.4,14337.4,12932.2
-5.016043,101.6,14183,13126.4
-5.015009,93,14236.8,12944.6
-5.014012,102.6,14473.2,13013.8
-5.01299,85.2,14191.6,13024.4
-5.011994,96.4,14253.6,12942.4
-5.010986,95,14387.6,12854.6
-5.009918,107.2,14238.6,13054.8
-5.008958,93,14258,12960.4
-5.007896,96.2,14429.2,12927
-5.006926,101.6,14135.2,13099
-5.00587,102.2,14341.6,12984
-5.004884,103.8,14390,12995.8
-5.003852,102.4,14124.8,13052.6
-5.002857,96.4,14303.6,12962
-5.001843,104.8,14435.8,13004.4
-5.000837,92.8,14202.8,13113
-4.999842,108,14469,12976.4
-4.99877,101.2,14327.4,12986.8
-4.997802,96.8,14255.4,12984
-4.99674,99,14386,13157
-4.995765,104.8,14353,13127.8
-4.994718,106.6,14187.4,13172.2
-4.99373,105.4,14525.8,12934.6
-4.992698,102.4,14393.2,13038.4
-4.991696,101.8,14208.8,13083
-4.990672,95.6,14374.8,13020
-4.989663,97,14331,12934.6
-4.988664,99.8,14198,13122.8
-4.987601,96.4,14282.8,13124.4
-4.986638,103.2,14287.4,13068.4
-4.985576,91,14191.4,13133
-4.9846,93.4,14587.6,12990.4
-4.98355,99.8,14353.8,13134.8
-4.982565,96.6,14216.2,13154.4
-4.981533,104.8,14427.6,12967.8
-4.980539,99.2,14180.8,13183.8
-4.979526,106.8,14249.6,13091
-4.978523,104.6,14429.4,12939.8
-4.977527,88.6,14184.2,13039
-4.976457,90.2,14213.6,13022.6
-4.97549,99,14427.4,12989.2
-4.974427,91.4,14163.8,13088.4
-4.973449,102.6,14452,13008.4
-4.972405,97,14492.4,13090.8
-4.971417,98.8,14625.8,13294.4
-4.970389,95.6,14436.2,13054
-4.969393,95.6,14407.6,13145.6
-4.968374,98.6,14280,12996.4
-4.967367,109.2,14448.4,13063
-4.966366,100,14648.2,13149.6
-4.965296,98,14611.6,13291.8
-4.964321,96.6,14385.2,13131.8
-4.963265,98.2,14513.2,13113.2
-4.962287,108.6,14191,13129.2
-4.961245,89.4,14438,12960.6
-4.960261,108,14396.8,13081.2
-4.959233,98.2,14208.4,13151.4
-4.958236,100,14362.2,13082.2
-4.95722,98.4,14310.8,13076
-4.956219,101,14260.8,13165.6
-4.955217,100,14450,13112.6
-4.954146,95.8,14360.2,13046.2
-4.953178,98.2,14223.2,13118.2
-4.952117,87.4,14310.2,13142.6
-4.951141,95.4,14260.4,13130
-4.950096,104.6,14381.4,13195
-4.94911,100.8,14326.8,13061.2
-4.948076,95.8,14309.2,13158
-4.94708,100.2,14379,13110
-4.946062,103.4,14454,13052.8
-4.945058,105.6,14317,13224.8
-4.94406,107.8,14456.2,13250.6
-4.942995,96,14455.8,13157.6
-4.942027,107.8,14383,13166
-4.940963,103,14321.2,13241.2
-4.93998,107.4,14495.6,13044.2
-4.938924,96.8,14323.4,13213.2
-4.937939,97.8,14443.8,13202.8
-4.936904,100,14482.2,13063.6
-4.935913,88.6,14421,13232
-4.934893,103.8,14448,13123.2
-4.933893,93.6,14396.8,13056.2
-4.932888,98.2,14320.8,13110.6
-4.931834,104,14485.4,13029.8
-4.930869,103.6,14414.2,13198.6
-4.929808,101.4,14236.8,13243.6
-4.928828,103,14559.8,13110.6
-4.927777,94,14557,13159
-4.926794,97,14392.6,13225.8
-4.925757,104.8,14487.8,13116.6
-4.924763,103.6,14475.8,13057.4
-4.92374,109.8,14476.2,13213
-4.922738,97.2,14515.4,13023.4
-4.921738,103.4,14355.6,13059
-4.920672,98.2,14348.8,13214.2
-4.9197,101.8,14497,13083.8
-4.918635,101.2,14418.2,13208.8
-4.917651,105.8,14369.6,13270.4
-4.916603,96.6,14472,13239.4
-4.915617,96.6,14500.2,13120.2
-4.914585,104.2,14346.6,13140.8
-4.91359,112.4,14589.4,13070.4
-4.912574,99.2,14325.6,13176
-4.911574,104,14386.6,13101.4
-4.910573,99.4,14568.8,13062.6
-4.909509,100.6,14460,13229
-4.908541,99.4,14435.8,13193.6
-4.907477,102,14483.8,13134.6
-4.906507,103.8,14316.4,13244.2
-4.905458,99.6,14463.2,13190
-4.904478,99.2,14529,13150.2
-4.903446,94.8,14465,13132.6
-4.902451,105,14434.6,13223.6
-4.901431,103.4,14490,13160.2
-4.900428,103.4,14423.2,13210.2
-4.899427,105,14447.8,13106.8
-4.898366,106.2,14527.6,13091.6
-4.897397,97.6,14285.8,13250.8
-4.896331,102.8,14404,13088.6
-4.895356,105.6,14492.8,13123.4
-4.894303,106,14291,13242.8
-4.893313,89.2,14463.4,13170.6
-4.892276,109.4,14474.4,13159.6
-4.891281,104.4,14360.4,13262.6
-4.89026,105.6,14524.4,13133
-4.889254,103.2,14479,13179.2
-4.888253,101.2,14380,13231.8
-4.887198,109.2,14489.8,13156.4
-4.886231,97.4,14534.6,13119
-4.88517,110.2,14409,13156.4
-4.884195,98,14377.6,13236.8
-4.883148,106.8,14458.2,13216.4
-4.882165,104.4,14400.4,13156.6
-4.881129,98.2,14522.6,13063.2
-4.880135,100.4,14463.4,13193
-4.879114,106,14469.8,13283.4
-4.878112,100.4,14444,13258.2
-4.877111,100.4,14515.8,13208.4
-4.876053,102.6,14561.8,13197.2
-4.875083,103.8,14466.6,13200.8
-4.874017,105.4,14425.4,13223
-4.873037,103,14534.6,13121.4
-4.871986,99.6,14378.2,13305.6
-4.871001,98.6,14384.4,13168.4
-4.869965,99,14502.2,13222
-4.868971,108.4,14390.2,13247
-4.867952,106.2,14504.4,13199
-4.86695,110.8,14529.2,13182.4
-4.86595,94.6,14350.6,13235.6
-4.864887,108.4,14464.4,13248.6
-4.863917,102.6,14474.6,13150.4
-4.862859,107.4,14523.4,13226.6
-4.86188,102.2,14562.8,13231.4
-4.86083,98.8,14433.4,13300.2
-4.859844,95.4,14469.8,13114.2
-4.858807,101.4,14571.6,13160.8
-4.857813,106.6,14539.4,13229
-4.856796,101.4,14590.2,13195.8
-4.855792,109.6,14515.8,13236.2
-4.854791,109.4,14550.6,13229.4
-4.85372,104.4,14363,13286.8
-4.852748,100.6,14664.6,13337.8
-4.851683,107,14574,13205.8
-4.850712,99,14568,13139
-4.849665,97.8,14388.8,13379.4
-4.84868,108.6,14651.2,13214.6
-4.847645,112,14748.2,13275.8
-4.846656,103.4,14442.8,13307.2
-4.84564,104.2,14473.6,13146
-4.844634,94,14510,13292.4
-4.843633,104.4,14457.2,13321
-4.842562,105,14657.4,13044
-4.841588,106.8,14520.6,13272
-4.840528,103.4,14529.4,13244
-4.839556,102.4,14561,13146.2
-4.83851,100.8,14465.6,13284.2
-4.83753,109.4,14552.6,13352
-4.836495,106.4,14637.6,13138.6
-4.835503,110.4,14513.8,13367.6
-4.834482,101,14654,13227.6
-4.83348,98.2,14598.4,13069.4
-4.832479,99.2,14458.4,13313
-4.831419,97,14418.4,13284.4
-4.830452,98,14569.8,13142
-4.829385,96.6,14407.8,13285.8
-4.828412,102.2,14520.4,13403.8
-4.827367,109,14735.2,13178.6
-4.826377,91.4,14518,13332.4
-4.825337,99.4,14452.8,13253.2
-4.824342,99.4,14636.4,13150.4
-4.823327,107.8,14511.8,13229
-4.822322,105.8,14489.2,13438.2
-4.82132,105.8,14695.8,13183.4
-4.820261,98.8,14629.8,13176.4
-4.819293,107.8,14400.4,13280.2
-4.818233,113.8,14645.4,13145
-4.817254,103.2,14515.6,13305.8
-4.816199,91.4,14520,13188.8
-4.815211,101.6,14546.6,13292.6
-4.814177,105,14603.2,13350.4
-4.813177,108,14610.6,13301.6
-4.812156,105.4,14450,13330.8
-4.811151,106.6,14449.6,13326.4
-4.810152,108.6,14691.6,13101
-4.809093,105.4,14412.4,13288.8
-4.808133,104,14767.4,13245.6
-4.807068,103.6,14570.6,13266.6
-4.806088,99.8,14603.6,13203.6
-4.805033,103,14506.6,13419.2
-4.804047,97,14578.8,13254
-4.803012,99.8,14566.2,13301
-4.802022,106.8,14508.4,13373.8
-4.801,111.6,14661.4,13146.4
-4.799996,101.2,14542,13246.4
-4.798991,102,14539.6,13411.2
-4.797932,107.8,14724.6,13225.2
-4.796968,100.6,14440.8,13412
-4.795901,110.2,14660.4,13210.6
-4.794929,112.6,14524.4,13340
-4.793873,103.6,14489.4,13367.4
-4.792891,103.2,14650.4,13212
-4.791855,103,14649.2,13211.6
-4.790858,102.6,14464.4,13269.6
-4.789833,104.6,14559.4,13163.4
-4.78883,105.4,14475.2,13331
-4.787827,105.6,14617.4,13306.6
-4.786771,108.6,14681.4,13393.8
-4.785804,102.8,14592.8,13268.4
-4.784744,108.4,14759.8,13322.4
-4.783771,111.2,14512.4,13337.8
-4.782726,102.4,14592,13406.4
-4.78174,101,14671,13289.4
-4.780712,101.4,14718.2,13224
-4.779714,101,14695.8,13292.8
