X,Coincidences,Singles1,Singles2
-11.889966,8918,148800,129988
-11.900057,8778,149430,130146
-11.830822,9132,148402,130006
-11.765419,8858,149254,130432
-11.703815,9150,150676,130006
-11.645612,9110,149152,130234
-11.590712,8944,147674,130946
-11.538149,8778,149770,130418
-11.488475,9138,148290,129832
-11.441385,9226,149814,130744
-11.396037,9092,150266,130314
-11.352766,9346,150354,129896
-11.311625,8922,148054,128718
-11.272347,9324,148916,130860
-11.234538,9098,149414,130908
-11.198098,9196,149774,130706
-11.163313,9402,150360,130820
-11.12999,9272,150380,129740
-11.097691,9332,150012,130850
-11.066611,9356,150804,131464
-11.036792,9348,150086,131290
-11.007746,9324,150894,132320
-10.979944,9502,151544,131812
-10.952785,9490,150072,132708
-10.926694,9422,150754,131914
-10.901345,9622,151730,131076
-10.876813,9164,151334,131330
-10.852977,9210,151168,132032
-10.829836,9572,151726,132428
-10.807377,9300,149988,131632
-10.785515,9276,150848,131598
-10.764348,9444,150840,131488
-10.743601,9464,150930,131196
-10.72349,9232,150384,131158
-10.703852,9248,151374,130776
-10.68466,9252,150812,132152
-10.665985,9200,150110,131480
-10.647654,9046,150210,131526
-10.62994,9334,151912,131520
-10.612434,9268,150372,131146
-10.5954,9420,150860,131676
-10.578626,9366,151134,131738
-10.562314,9438,150964,131162
-10.546297,9620,151008,130690
-10.53061,9282,150646,132918
-10.515244,9466,150480,131962
-10.500026,9372,150796,132414
-10.485279,9500,151180,132338
-10.470679,9022,151356,131114
-10.456451,9484,151080,131228
-10.442335,9460,151682,132388
-10.42856,9428,150694,131876
-10.414844,9442,150824,131698
-10.401577,9468,151146,132464
-10.388337,9292,150846,132106
-10.375334,9378,151688,132514
-10.362563,9158,150604,132258
-10.349953,9430,151230,132012
-10.337521,9456,150334,132324
-10.325224,9306,150802,132356
-10.313199,9408,152028,133432
-10.301247,9354,151906,132018
-10.289444,9454,152384,132750
-10.277713,9386,151498,131828
-10.266278,9126,150424,132476
-10.2549,9424,151938,131734
-10.24354,9730,152022,132886
-10.232429,8996,150760,131328
-10.221354,9438,151316,132044
-10.210487,9382,151626,131960
-10.19966,9376,150966,133028
-10.188884,9310,151086,131880
-10.178326,9510,152364,132500
-10.167744,9546,151416,132670
-10.157257,9206,150816,132542
-10.146946,9230,151138,132366
-10.136708,9504,151198,132320
-10.126507,9516,151750,132478
-10.116366,9506,151138,132688
-10.106231,9646,151622,132738
-10.096213,9354,150430,131958
-10.086258,9360,151056,132200
-10.0764,9584,152452,133588
-10.066575,9356,151674,132658
-10.05678,8922,151848,132014
-10.047054,8518,151528,131212
-10.037382,8226,151364,132130
-10.027722,7712,150774,132618
-10.018144,7266,150650,132612
-10.008528,6770,150746,132104
-9.998994,6466,149068,131578
-9.989473,5704,149704,131560
-9.979929,4976,148980,130626
-9.970488,4352,148720,130320
-9.961082,3636,148372,130054
-9.951649,3054,149260,129298
-9.942265,2480,147506,129526
-9.93278,2042,148452,129008
-9.923409,1492,146008,127828
-9.914069,1302,146246,129886
-9.904694,978,146024,129160
-9.895308,972,146348,129232
-9.885929,834,145964,129574
-9.876501,996,146242,128134
-9.867128,1216,147890,129224
-9.857768,1558,146488,128980
-9.848349,1888,148076,127802
-9.838924,2420,146626,129560
-9.829488,3016,147562,129382
-9.820005,3674,148518,129538
-9.81045,4456,149738,130044
-9.800976,5144,149208,130720
-9.791425,5794,148744,131052
-9.781888,6304,149108,130666
-9.772273,7164,149254,131886
-9.762618,7360,151082,131700
-9.752927,8080,151898,131722
-9.743174,8336,149580,131984
-9.733382,8572,150942,131758
-9.72356,9050,150910,131494
-9.713667,9334,150786,132846
-9.703719,9418,150908,133080
-9.693734,9438,152514,133094
-9.683606,9534,152258,132914
-9.673498,9710,151504,132404
-9.663263,9236,150318,132472
-9.653047,9322,150634,132330
-9.642694,9296,151312,132356
-9.632241,9172,151590,131772
-9.621674,9318,151348,131830
-9.611009,9042,150748,131694
-9.60039,9208,150240,132162
-9.589498,9152,151846,132404
-9.578541,9114,151218,132838
-9.567579,9332,151448,131926
-9.556366,9444,151098,132878
-9.545118,9258,151506,131394
-9.53375,9316,152200,132398
-9.522182,9522,150420,131810
-9.510588,9468,152334,131728
-9.498788,9452,151944,132816
-9.486854,9372,150098,132542
-9.474683,9586,151694,132990
-9.462432,9416,151320,132460
-9.449945,9246,151392,133068
-9.437345,9530,151296,132760
-9.424673,9410,151418,132612
-9.411653,9320,152058,131380
-9.398423,9136,150464,132472
-9.385003,9428,151264,131144
-9.371512,9126,151824,132790
-9.357733,9370,151992,132608
-9.343566,9324,151036,132504
-9.329298,9456,152032,131414
-9.314754,9596,151010,132354
-9.299948,9498,151240,131740
-9.284816,9496,152160,131944
-9.269372,9416,150614,132748
-9.253715,9480,152052,132192
-9.237655,9634,151860,133630
-9.221338,9780,152174,132446
-9.20464,9438,151938,133278
-9.187592,9446,152320,132128
-9.170148,9418,152042,133076
-9.152314,9660,152450,132644
-9.134029,9566,152196,131858
-9.115273,9742,152718,132074
-9.096172,9556,153034,132086
-9.076527,9392,151310,132840
-9.05636,9632,151546,134064
-9.035668,9432,150764,134130
-9.014405,9638,151026,132742
-8.992624,9552,150450,133424
-8.970076,9516,151944,131604
-8.946991,9382,151626,131996
-8.923204,9550,151990,133346
-8.898613,9542,151672,133986
-8.873271,9580,152296,133382
-8.847222,9428,152686,132454
-8.820193,9458,151886,133132
-8.792232,9752,151802,133306
-8.76332,9324,151334,133792
-8.733326,9396,152152,131246
-8.702221,9598,151892,133668
-8.669988,9636,152332,133156
-8.636657,9658,151736,132844
-8.60185,9894,152138,133892
-8.565555,9532,151788,132630
-8.528021,9656,151540,132054
-8.48826,9832,151258,132812
-8.447406,9520,152052,133484
-8.403965,9464,152196,133170
-8.358834,9462,151862,133448
-8.311665,9290,149856,132252
-8.261921,9422,150406,132034
-8.20946,9494,152054,132924
-8.154234,9472,151764,132712
-8.096114,9706,152340,133642
-8.034818,9488,151882,132798
-7.969243,9530,151860,132966
