X,Coincidences,Singles1,Singles2
-4.76857,161.4,17352.4,15644.8
-4.76761,161.2,17508.2,15767.8
-4.766544,171.2,17505.6,15816.6
-4.765568,164.6,17282.4,15789.4
-4.764512,167.6,17621.8,15969.8
-4.763531,146.4,17462.6,15872.8
-4.762492,155.6,17487.6,15753.6
-4.761503,172.6,17481,15768.2
-4.760479,176.4,17423.8,15806
-4.759476,166.4,17473.6,15725
-4.75847,170.2,17405.6,15861
-4.757408,161.2,17353.8,15859.6
-4.756447,163.4,17552.8,15766.8
-4.755384,164.4,17303.2,15816.2
-4.754416,161.4,17349.2,15753
-4.753371,166,17408,15730.4
-4.752381,165.6,17364,15582.6
-4.751353,154.2,17362.4,15906
-4.750357,155.4,17514.8,15622.6
-4.749338,167.6,17396.6,15825
-4.748335,155,17302.8,15876.8
-4.747339,157.6,17389.8,15668.6
-4.746266,161.6,17404,15814
-4.745291,158.2,17391,15780.4
-4.74423,152.8,17543,15665.2
-4.743243,150.6,17278.4,15637.2
-4.742202,159.2,17460,15641.8
-4.741216,163.6,17321.4,15780.6
-4.740191,156.4,17647.4,15677.4
-4.739191,160.2,17275.8,15806.2
-4.73818,161,17470.8,15800.4
-4.737172,167.6,17363.2,15625.6
-4.736174,163.6,17329.4,15847.2
-4.735101,156.2,17527.6,15685.4
-4.734136,152.6,17406.4,15699.2
-4.733074,153.2,17318.8,15796.2
-4.732096,154.6,17598.8,15707.6
-4.731062,152.8,17258.6,15819.8
-4.730075,155.2,17440.2,15801.6
-4.729046,164,17597,15685.2
-4.728044,163.8,17425.4,15808.4
-4.727035,162,17491,15705.4
-4.726027,158.2,17335.4,15809.4
-4.72503,154.4,17485.6,15814.4
-4.723959,158,17399.8,15737.8
-4.722981,152.6,17529.6,15732.4
-4.721919,160.8,17449.6,15793.4
-4.720939,159.6,17266,15716.4
-4.719896,161.4,17585.6,15721.8
-4.718904,157,17397.8,15837.4
-4.717875,159.6,17295.8,15919
-4.716879,160,17583.2,15756.8
-4.715867,163.6,17507,15791
-4.714857,165,17374.8,15681
-4.713865,161.2,17485.8,15723.2
-4.712796,161.2,17313.8,16019.4
-4.711819,162,17609.6,15781.4
-4.710766,162.4,17583,15712.4
-4.709782,162.4,17457.4,15825.2
-4.708739,158.8,17462.6,15773.8
-4.70775,167.2,17448,15781.6
-4.706723,157,17384.2,15825.6
-4.705726,163.6,17372.4,15872
-4.704715,164.8,17455.4,15761.8
-4.703706,159,17302.8,15875.6
-4.702709,163,17444.8,15800
-4.701641,148.4,17448.2,15703.8
-4.700664,150.4,17348.8,15792
-4.699603,152.2,17435.4,15809.4
-4.698619,156.2,17435.2,15860.6
-4.697576,162.2,17405.6,15806.4
-4.696587,153.4,17451,15688
-4.695556,165.2,17413.6,15792.8
-4.694557,174.2,17522.6,15758.4
-4.693546,158.4,17429,15822.6
-4.692532,167.2,17309.8,15846.4
-4.691539,150.2,17607.8,15795
-4.690461,160,17369.4,15808.4
-4.689488,156.2,17443,15852.2
-4.688426,163.4,17562.6,15762.2
-4.687443,157.6,17404,15864
-4.686393,153,17300,15741.2
-4.685407,158.2,17527.8,15628.8
-4.684381,160.4,17492.4,15869.8
-4.683389,153.8,17361.8,15732.6
-4.682377,162.6,17480.4,15774.4
-4.681372,158,17493.2,15751
-4.680376,157.2,17417.8,15772.8
-4.679303,150.2,17493.8,15767.6
-4.678337,153.2,17423,15683.6
-4.677279,153,17283.8,15796.2
-4.676294,146.4,17502.2,15777
-4.675249,152.4,17483.4,15708.6
-4.674261,168.2,17419,15740
-4.673232,159.8,17476.2,15775
-4.672239,162.2,17557.6,15723.8
-4.671224,146.6,17413.4,15935.2
-4.670216,157.4,17567.2,15741.2
-4.669218,160.4,17627.8,15736
-4.668146,156.6,17396.4,15796.2
-4.667171,149.4,17566.6,15733.6
-4.666103,163.2,17427.8,15926
-4.665123,160.2,17425.4,15756.2
-4.664069,158.6,17600.4,15688.4
-4.663078,159.6,17388.4,15910.4
-4.662045,154.8,17572.4,15658
-4.661051,170,17404.8,15846.6
-4.660033,168.8,17516.4,15905
-4.659033,167.4,17543.6,15702
-4.658034,159.8,17339,15687.2
-4.656967,156.8,17391.4,15879.2
-4.656004,156,17501.6,15669.8
-4.654937,158,17543.2,15765.8
-4.653958,162.8,17488.4,15819.4
-4.652909,157.8,17637.4,15745
-4.651923,157.6,17355.8,15977.6
-4.650892,169.4,17540.4,15880.6
-4.649891,165,17359.6,15841.8
-4.648873,158.4,17438,15890.8
-4.647871,161.8,17495.2,15840.2
-4.64687,155.8,17426,15980.8
-4.645798,156.8,17467.8,15727
-4.644825,170.6,17569.8,15771.6
-4.643761,156.2,17482,15811.8
-4.642782,157,17388.2,15777.2
-4.641731,148.2,17527.6,15684.6
-4.640744,160.2,17585.2,15747
-4.639712,160.2,17343.6,15945.8
-4.638718,163.4,17503,15705.2
-4.637704,153.2,17570.6,15674.4
-4.6367,161.2,17337.8,16004
-4.635701,165.2,17590.8,15661
-4.634629,158.4,17571.2,15846.8
-4.633657,162.6,17406.8,15959.2
-4.632596,167.4,17525.6,15810
-4.631617,163.6,17490.2,15830.8
-4.630569,165,17453.4,15925.4
-4.629579,164.8,17645.4,15685.8
-4.628548,161,17341.4,15844.2
-4.627552,150.6,17645.6,15626.4
-4.626533,160.6,17417.4,15951.4
-4.625532,158,17506,15744.8
-4.624532,156.8,17518,15788.8
-4.623462,166,17303,16013.8
-4.622496,159.6,17656.6,15615.2
-4.621435,170,17397.4,16000.6
-4.620453,156.2,17653.8,15727
-4.61941,160.2,17757,15727.6
-4.618419,168.4,17435.2,15960.4
-4.617387,159,17685.6,15737
-4.616383,157.2,17421,15897.4
-4.615364,155.8,17612.2,15862.8
-4.614357,163,17412.4,15935.4
-4.61336,165.6,17568.2,15729.8
-4.612294,164.4,17560.2,15718.8
-4.611323,166.2,17426.6,15796.4
-4.610263,158.2,17382.4,15932.6
-4.609288,157.8,17556.2,15843.4
-4.608247,162.8,17745.4,15615.2
-4.607257,159.8,17654.2,15800.6
-4.606222,160.8,17380.8,15922.6
-4.605227,156,17289.6,15900.8
-4.60421,146,17617.4,15715.2
-4.603207,164.6,17276.6,16050
-4.602207,160.4,17585,15729
-4.601135,167.2,17603,15845.4
-4.600164,161.4,17378,16073.6
-4.599108,155,17731.4,15651.6
-4.598125,172.8,17434.4,15854.8
-4.597071,155.4,17418,15765
-4.596089,160.4,17669.8,15643.2
-4.595059,154.6,17507.6,15956
-4.594065,164,17386.2,15883
-4.593047,163.8,17661.8,15604.2
-4.59204,167.6,17351.2,15962.2
-4.591035,158,17622.4,15754.8
-4.589964,165.4,17686.2,15795.8
-4.588991,164.2,17314.4,16010.6
-4.587931,161.6,17383.8,15893
-4.586953,158.8,17360.2,16040.4
-4.5859,162.2,17441.6,15914.2
-4.584914,158.6,17653.4,15651.2
-4.583886,154.4,17615,15763.2
-4.582893,160,17343.2,15967
-4.581877,151.8,17743.2,15644.6
-4.580871,157.8,17494.2,15966.2
-4.579869,160.2,17383.4,15968
-4.578799,159.8,17830.8,15631
-4.577825,161.4,17414,16046.8
-4.57676,163,17432.4,15996.4
-4.575781,155.6,17478.2,15971.2
-4.574729,161.8,17815.8,15643.6
-4.573743,155.4,17300.4,15939.8
-4.57271,149.6,17470.8,15943
-4.571715,153.4,17829.4,15573.6
-4.570701,158.8,17540.8,15965.2
-4.569694,158.4,17461.8,15892
-4.568692,157.2,17482.2,16014.8
-4.567625,157,17345.6,15925.4
-4.566655,151.4,17657.2,15788.4
-4.56559,156.6,17638.2,15897
-4.564608,158.6,17671.2,15893.4
-4.563559,164.4,17646.4,15780.8
-4.562569,156,17361,15945.8
-4.56154,159.8,17662.8,15807.8
-4.560543,152.6,17721.4,15728.4
-4.559527,152.4,17545.4,16125.8
-4.558525,150.4,17504.4,15887.2
-4.557526,156.4,17635.2,15706.2
-4.55646,146.6,17376,16057
-4.555497,155.4,17597.6,15749.8
-4.554437,158.8,17753.6,15675.2
-4.553458,144.4,17520.8,16022.4
-4.552412,159.4,17338.2,15975.2
-4.551424,157.4,17719.4,15763.2
-4.550396,141.8,17674.8,15776.2
-4.549397,157.8,17460.4,16077.4
-4.548382,153.4,17676.2,15705.2
-4.547372,143.8,17433.4,16014.4
-4.546372,160.4,17543.8,15948.2
-4.5453,146.6,17805.4,15666.2
-4.544329,159.2,17373.6,16071
-4.543266,148.2,17748.6,15738.6
-4.542289,150.2,17690.4,15780.2
-4.541241,148.6,17390.6,16041.6
-4.540248,148,17780,15810.2
-4.539214,149.2,17735.8,15745.8
-4.538213,150.6,17452.4,15972.2
-4.537194,149.8,17737,15707.4
-4.53619,149.6,17345.8,15964.4
-4.535188,143.8,17483.4,16015.2
-4.534119,147.8,17593.6,15768
-4.533146,143,17609.6,15808.2
-4.532084,142.8,17563.8,15993.4
-4.531104,149.6,17536,16065.6
-4.530057,146.2,17687.8,15763.4
-4.529068,145,17582.8,16091.8
-4.528038,141.2,17722.6,15805.6
-4.527041,143.2,17589.4,16073.8
-4.526019,145.6,17571.4,16049.6
-4.525015,136.8,17662.2,15705.8
-4.524015,146.2,17469.2,16002.4
-4.522942,133.4,17597.8,15764
