X,Coincidences,Singles1,Singles2
-7.068639,7.2,4143,3625.4
-7.06663,9.2,4209.4,3658.4
-7.064622,10,4169.2,3672.4
-7.062615,11,4214.4,3656
-7.060602,6.6,4223.8,3735.6
-7.058597,10.6,4210,4955.6
-7.05659,9.6,4231.2,10569
-7.054582,8.2,4165,14222.8
-7.052577,10,4197,6345
-7.050574,8.8,4244.8,20108
-7.048525,12.4,4195.8,9750.8
-7.04652,8,4211,6747.6
-7.044512,8.8,4227,22075.4
-7.042497,11.6,4170.4,44028.4
-7.040483,6.8,4196.6,46532.8
-7.038485,7.6,4233.8,10618.6
-7.036466,10.4,4223.2,17077.8
-7.034454,8.4,4217.6,20675.4
-7.032445,10.8,4230.8,8639.6
-7.030443,6.2,4217,8690.8
-7.028392,6,4199.6,6751
-7.026393,9.4,4293.8,37006.8
-7.024396,10.4,4256,27495.2
-7.022399,8.6,4191.8,4537.6
-7.020397,9.2,4176.8,6333
-7.018384,7.8,4169.6,7949.6
-7.016371,6.6,4219.6,8326
-7.014372,6.6,4191.2,7794.6
-7.01236,9.8,4230.2,6397.2
-7.010357,11,4224.2,3950.2
-7.008312,7.8,4239.2,6142
-7.006313,8.8,4232.2,4764.6
-7.004317,7.6,4176.8,4293.6
-7.002312,8.6,4167.4,4668.4
-7.000311,9.6,4184.6,5384.8
-6.998297,11.6,4191,4913
-6.996297,8.2,4193.4,4697.8
-6.994275,8.4,4217.4,5619
-6.992273,8.4,4224.8,8807.2
-6.990223,8.2,4263.2,17056.2
-6.988208,7.8,4239.2,19968.6
-6.98621,9.4,4218.6,8135.6
-6.984204,9.8,4222.6,11590.8
-6.982194,7.4,4259.4,15282.4
-6.980185,9.2,4203.2,11353.4
-6.978167,9.2,4299.4,11938.2
-6.976163,8.2,4248.2,5395
-6.974147,8.4,4295.6,7505.8
-6.972135,9.4,4269.6,5897.8
-6.970087,8,4194.8,4373.6
-6.968072,7.6,4267.2,5904.6
-6.966084,8.6,4265.8,9113.2
-6.964091,9.2,4240.2,9381
-6.962076,8.8,4201.6,6866.4
-6.96007,7.4,4185.2,6266.2
-6.958065,9.4,4271.6,10072
