X,Coincidences,Singles1,Singles2
-8.500095,2660,84595,77595
-8.333028,2595,85190,79150
-8.188531,2525,85555,78935
-8.061901,2660,84505,77250
-7.949744,2685,85280,78140
-7.849633,2745,84885,78335
-7.759521,2635,85175,78765
-7.677971,2645,85310,76570
-7.603543,2845,84410,78805
-7.535241,2545,84600,78835
-7.472249,2660,84340,78995
-7.41393,2555,84570,76105
-7.359539,2645,84290,77960
-7.308713,2795,84635,78840
-7.261108,2945,84915,78575
-7.216102,2565,84730,77190
-7.173753,2850,84305,77140
-7.133388,2715,84840,78065
-7.094963,2715,84490,77285
-7.058384,2600,83425,77920
-7.023291,2545,84475,77530
-6.989609,2400,84720,77880
-6.957332,2580,84095,77355
-6.926012,2350,83910,78015
-6.895885,2365,84040,77165
-6.866546,2850,84465,77580
-6.837988,2670,84145,77670
-6.81036,2790,84375,77800
-6.783334,2970,84500,78025
-6.756805,2955,83655,78285
-6.730867,3110,83715,79055
-6.705389,2665,83595,77680
-6.680293,2825,86150,78780
-6.655626,2365,84515,78565
-6.631081,1910,84940,76870
-6.606938,1535,84990,78155
-6.582919,1480,84685,77895
-6.559098,1035,84675,78140
-6.535469,705,82940,76255
-6.511753,445,82990,76890
-6.488238,235,82245,75920
-6.464596,160,81940,77245
-6.440863,130,83265,76290
-6.417074,220,83410,76995
-6.392983,480,83565,76545
-6.368901,535,83610,76525
-6.344491,880,84350,78425
-6.319681,1275,84640,78570
-6.294615,1730,85725,77970
-6.269198,1915,83420,78330
-6.243158,2355,85025,78470
-6.21671,2615,83535,76965
-6.189803,3015,85540,78755
-6.16195,3060,85365,78345
-6.133526,3140,85975,77645
-6.104127,2835,83605,77325
-6.073889,2870,85010,79065
-6.042715,2790,84295,77655
-6.010339,2610,83730,77100
-5.976609,2585,85650,79010
-5.941608,2620,84910,79160
-5.905003,2440,84290,77600
-5.8666,2480,83560,77190
-5.826319,2795,85165,78015
-5.783885,2775,84280,78300
-5.738978,2760,83980,77840
-5.691286,2840,84725,77700
-5.640535,2670,84750,77775
-5.58606,2565,85310,78235
-5.527712,2730,85450,78855
-5.464762,2555,83110,78280
-5.396551,2680,84475,77225
-5.322027,2910,85025,78555
-5.24053,2640,84615,78785
-5.15043,2560,84900,78080
-5.050443,2695,84475,77550
-4.93814,2905,85225,79660
-4.811469,2650,85750,77795
-4.667076,2495,84395,77695
