X,Coincidences,Singles1,Singles2
-11.890025,5673,120483,105587
-11.9,5911,121958,105733
-11.830803,5665,121608,106082
-11.765431,5852,122407,106538
-11.703794,5706,121603,105676
-11.645807,5672,121502,105568
-11.590376,5859,121498,106104
-11.538096,5873,121610,106438
-11.488583,5868,121541,106034
-11.44101,5900,122563,106487
-11.395981,5838,121297,106216
-11.352981,5813,121682,106276
-11.311764,5934,121681,106153
-11.272363,5873,121632,106394
-11.234568,5867,122218,106786
-11.198249,6109,122936,107151
-11.163489,5857,121171,106360
-11.129868,6015,122329,106419
-11.097726,6035,122249,106688
-11.066602,6135,122640,107169
-11.036736,6024,123032,106780
-11.007713,5984,122315,106819
-10.979808,6038,122547,107393
-10.952801,6065,122315,106728
-10.926637,6099,122758,107350
-10.901314,5925,122374,107496
-10.876788,6038,122536,106710
-10.852983,6050,121977,107006
-10.829797,6089,122248,107612
-10.807445,6027,122140,106986
-10.785641,5926,122384,107333
-10.764332,6004,122416,106166
-10.743671,5859,122385,106417
-10.723484,5873,121617,106405
-10.703832,5845,122090,106919
-10.684702,6011,122669,107300
-10.665901,5952,123190,106208
-10.64772,5884,122364,106878
-10.629863,6137,122621,106732
-10.612407,5952,122396,106427
-10.59534,5991,123404,107122
-10.578653,5993,123140,107047
-10.562231,6013,123145,107576
-10.546285,5994,122709,107458
-10.53062,5933,123156,106727
-10.515137,6031,122651,107414
-10.500151,6201,122685,106764
-10.485254,6010,122878,107190
-10.470644,6003,123301,106492
-10.456492,6172,123635,107642
-10.442371,6036,123013,107380
-10.42842,6064,122901,107354
-10.415014,5878,122942,107626
-10.401453,6021,123361,107431
-10.388378,6096,122508,107269
-10.375448,6063,122932,107654
-10.362549,6051,123683,107307
-10.349945,5926,123597,106594
-10.33754,5949,123184,106972
-10.325274,6009,122811,107404
-10.313189,6082,123873,107607
-10.301263,6149,123310,107360
-10.289452,6080,122827,107545
-10.277751,6056,122531,107769
-10.266224,5987,122865,107138
-10.254773,6014,123013,107322
-10.2436,6031,122531,107500
-10.232454,6009,123080,107513
-10.221371,6052,123347,107639
-10.21042,5937,122765,107517
-10.199698,6023,122959,106973
-10.188872,5968,123282,106507
-10.17835,5927,123035,107234
-10.167777,5862,122665,107037
-10.157304,6071,123212,107669
-10.146911,5915,123032,107551
-10.136612,6045,123172,107733
-10.126474,6003,123023,108071
-10.116349,6097,123537,107471
-10.106255,6034,123164,108200
-10.096269,6045,122550,107129
-10.086294,5992,122862,107647
-10.076384,6017,123068,108231
-10.066573,6126,123664,107920
-10.056774,6076,123565,108352
-10.047055,5898,122879,107697
-10.03736,5842,123197,108094
-10.027721,5747,123070,108165
-10.018144,5414,122986,107786
-10.008534,5195,123049,107417
-9.998914,4960,122652,107090
-9.989447,4569,123064,106872
-9.979992,4293,121964,106527
-9.970527,3775,121516,106793
-9.961073,3473,121761,106690
-9.951639,3064,121538,105976
-9.942198,2534,120897,106287
-9.932819,2237,120811,107086
-9.923448,1870,120477,106528
-9.914069,1491,120156,105985
-9.904685,1194,120974,106025
-9.895309,954,120175,106228
-9.885864,822,120349,105915
-9.876552,643,120234,106159
-9.867163,633,120369,105476
-9.857772,589,119946,105319
-9.848336,752,119535,106218
-9.83893,989,119834,105762
-9.829401,1155,120626,105829
-9.819968,1445,120256,106158
-9.81049,1817,120906,106501
-9.801002,2272,120208,106860
-9.791442,2646,121194,106256
-9.781859,3050,121522,105800
-9.772263,3531,122296,106995
-9.76258,3944,121166,107017
-9.752905,4302,121738,106331
-9.743173,4659,122274,106867
-9.733383,4952,122462,108022
-9.723542,5260,122579,107252
-9.713661,5508,123233,107953
-9.7037,5717,122841,107652
-9.693673,5795,122868,106800
-9.683601,6149,122867,108669
-9.673478,5992,122643,107092
-9.663277,6040,122279,107470
-9.653052,5958,122999,106861
-9.6427,6076,123314,107548
-9.632183,5951,123103,107449
-9.621659,5982,122897,106930
-9.611121,6070,122977,107188
-9.600356,5894,122889,107517
-9.589457,5987,122413,107540
-9.578615,5929,123461,107979
-9.567561,5936,122553,107725
-9.55646,5830,123093,106700
-9.545111,5955,122257,107689
-9.533716,5997,122759,107280
-9.522171,5999,123408,107604
-9.510583,5967,122503,107426
-9.498769,6137,123495,107765
-9.486857,6059,123649,107265
-9.474719,6097,122878,107309
-9.462463,6026,122278,107784
-9.450034,6066,122949,107070
-9.437358,6069,122820,107336
-9.424571,6150,122762,107468
-9.411575,5996,123079,106923
-9.398437,6053,122655,107938
-9.385087,6158,123370,108566
-9.371453,6107,121896,107913
-9.357577,6089,122710,107384
-9.343623,5991,123209,107319
-9.329307,6121,123071,108040
-9.314711,5983,122596,107907
-9.299893,6187,123600,107406
-9.284776,6090,123037,107715
-9.269398,6138,123429,107860
-9.253714,5989,123125,107644
-9.237668,6040,123009,107983
-9.221345,6078,122597,107614
-9.20464,6139,122820,108205
-9.187607,6232,123516,108426
-9.170112,6246,124023,108097
-9.152327,6001,123475,108025
-9.133939,6210,123932,108392
-9.11532,6115,123086,107792
-9.096143,6110,122943,108217
-9.076498,6086,122590,107564
-9.056311,6115,122782,108196
-9.035646,6168,122809,107892
-9.014414,6155,122928,108229
-8.992611,6078,122992,108187
-8.970098,6147,124021,107777
-8.94702,6126,123202,108173
-8.923213,6024,122034,108646
-8.898598,6133,123425,107666
-8.873241,6107,123128,107395
-8.84714,6163,123243,108193
-8.82019,6144,122719,107972
-8.792224,6031,123332,107517
-8.763341,6126,123589,108376
-8.733361,6074,122750,107607
-8.702332,6078,123794,107637
-8.670081,6249,123722,107781
-8.636536,6189,122803,108082
-8.601733,6093,123209,107400
-8.565611,6071,122525,107581
-8.527862,6221,123782,108199
-8.488387,6169,123168,107478
-8.447209,6081,122863,107555
-8.4041,6133,123409,107968
-8.358843,6221,123103,108356
-8.311624,6170,122996,108075
-8.261898,6103,123076,108301
-8.209506,6123,123101,107804
-8.154388,6121,122869,107915
-8.096015,6082,123697,108112
-8.034707,6170,123290,108488
-7.969294,6240,123420,107588
