X,Coincidences,Singles1,Singles2
-12.387566,1236,69091,60564
-12.399997,1206,69403,60787
-12.313416,1199,69252,60299
-12.231908,1238,68856,60710
-12.154772,1247,69476,60662
-12.082234,1138,68862,61067
-12.013246,1132,69534,60759
-11.947807,1263,69644,60747
-11.885622,1162,69589,60622
-11.826387,1197,69183,60787
-11.769901,1166,69284,60921
-11.716057,1224,69134,60680
-11.664533,1271,69201,60646
-11.615201,1255,68852,60801
-11.56806,1252,68956,60641
-11.52277,1209,69612,60979
-11.479244,1215,69029,60277
-11.437311,1210,69561,60658
-11.397227,1261,69617,60464
-11.358156,1172,68827,60432
-11.320696,1199,69234,60484
-11.284791,1250,69359,60483
-11.249868,1259,69101,60271
-11.215999,1285,68773,60791
-11.183293,1238,69418,60191
-11.151752,1215,69343,60417
-11.121068,1208,69516,60890
-11.091304,1216,69517,60741
-11.062384,1240,69295,60189
-11.034173,1217,69647,60578
-11.006912,1189,69476,60532
-10.980428,1163,69071,60587
-10.954535,1214,69635,60527
-10.929338,1194,69556,60974
-10.904817,1136,69362,60224
-10.880795,1242,69533,60490
-10.857492,1262,68829,60758
-10.83457,1242,69233,60482
-10.812297,1222,69523,60615
-10.790494,1240,69319,60019
-10.769231,1296,69682,60894
-10.748323,1247,69011,60730
-10.727876,1334,69349,60330
-10.707877,1289,69228,60765
-10.688216,1233,69522,60094
-10.669025,1264,69748,60609
-10.65012,1277,69627,60702
-10.631547,1239,68985,61047
-10.613382,1250,69170,61156
-10.595497,1189,69989,60509
-10.577969,1194,69351,60418
-10.560627,1253,69624,61013
-10.543665,1215,69615,60233
-10.52685,1178,69156,60722
-10.51046,1131,69488,60415
-10.494239,1157,69693,61106
-10.478253,1115,69301,60847
-10.462488,1133,69410,60807
-10.446955,1129,69454,61341
-10.431548,1180,69291,60620
-10.416543,1152,69531,59997
-10.401485,1192,69482,60595
-10.386749,1205,69679,60973
-10.372238,1287,69635,60488
-10.357792,1228,70007,60859
-10.343658,1356,69775,61251
-10.329494,1285,69489,60840
-10.315586,1293,69453,61142
-10.301762,1405,69519,60740
-10.288089,1373,69978,60841
-10.274538,1433,69652,61092
-10.261262,1433,70045,60637
-10.247837,1369,69634,60639
-10.234732,1383,69140,60963
-10.221611,1392,69886,61138
-10.208694,1359,69945,61255
-10.195888,1413,69767,60670
-10.183027,1415,69824,60499
-10.170328,1293,69668,60771
-10.15777,1276,69235,60970
-10.14528,1290,69637,61420
-10.132953,1203,69461,61049
-10.120428,1184,69071,60822
-10.10821,1148,69789,61251
-10.095966,1059,69762,60982
-10.083815,1004,69739,61250
-10.071702,940,69615,61097
-10.059673,822,69551,61038
-10.04762,822,69501,60585
-10.035639,705,69309,60504
-10.023783,682,70215,60995
-10.011758,608,69895,61113
-10.00001,545,68837,60897
-9.988166,458,69067,60841
-9.976327,393,69441,60563
-9.964561,356,69274,60528
-9.952756,301,68878,60583
-9.941065,253,69393,60359
-9.929312,203,69052,60767
-9.917558,151,69075,60568
-9.905888,173,68528,60537
-9.894115,123,69449,60620
-9.882389,126,68864,60420
-9.870731,103,69068,60482
-9.858889,126,68950,60841
-9.847228,112,68886,60118
-9.835446,141,68768,60718
-9.823662,144,69158,60484
-9.811811,199,69134,60507
-9.799982,248,69004,60605
-9.788094,303,69208,60915
-9.776259,349,69669,60357
-9.764288,395,69884,60791
-9.752342,490,69723,60954
-9.740386,510,69749,61407
-9.728272,571,69493,61347
-9.716207,614,69308,61224
-9.70394,739,69506,60845
-9.691751,786,69506,61817
-9.679507,883,69288,61260
-9.667139,927,69508,61315
-9.654696,951,69559,61167
-9.642115,1057,69493,61152
-9.629498,1092,69777,61434
-9.616861,1117,69561,61089
-9.604168,1183,69794,61538
-9.591204,1183,69424,60829
-9.578351,1321,70148,61183
-9.565374,1307,69350,60730
-9.552085,1346,69576,60723
-9.538742,1336,69350,60740
-9.525481,1422,69490,60986
-9.511832,1384,69392,61045
-9.49828,1387,69686,61257
-9.484412,1345,70068,60933
-9.470597,1329,69336,60802
-9.456465,1384,69680,60942
-9.442155,1385,69988,61193
-9.427769,1314,69476,60945
-9.413248,1251,69817,60957
-9.398486,1261,69861,61090
-9.383578,1216,69543,61177
-9.368338,1209,69253,61210
-9.352978,1226,69095,61175
-9.337538,1138,69236,61318
-9.321773,1172,69375,61321
-9.305765,1139,69509,60853
-9.28955,1210,70068,61844
-9.273044,1149,69540,61221
-9.256342,1153,69905,60990
-9.239353,1201,69234,61151
-9.222043,1194,69930,60634
-9.204471,1173,69459,60890
-9.186511,1126,70353,60957
-9.168458,1255,69796,61304
-9.149822,1274,70202,61227
-9.13101,1263,70094,61560
-9.111726,1229,70005,61744
-9.092097,1247,69924,61242
-9.072087,1283,69726,61495
-9.051727,1295,70063,61861
-9.030768,1330,70446,61295
-9.009472,1305,69774,61685
-8.98761,1267,69837,61702
-8.965385,1275,70692,61112
-8.942493,1304,69925,61605
-8.919186,1285,70147,61514
-8.895185,1281,70599,61310
-8.870696,1276,69984,61277
-8.845471,1274,69702,61361
-8.819498,1233,69743,61387
-8.793001,1275,69992,61377
-8.765648,1210,69741,61371
-8.737638,1157,69956,61178
-8.708708,1279,70520,61354
-8.678924,1247,70063,61634
-8.648237,1238,70168,61510
-8.616572,1283,70462,61596
-8.58403,1231,69484,61687
-8.55011,1252,70142,61479
-8.515137,1249,69823,61812
-8.479046,1250,69726,60816
-8.44161,1286,69800,61567
-8.402945,1242,69511,61383
-8.362498,1207,69629,61505
-8.320824,1221,69437,60942
-8.277347,1260,69884,61152
-8.231929,1196,70479,60841
-8.1846,1248,69527,61043
-8.135367,1194,69896,61114
-8.083962,1282,70348,61434
-8.029968,1252,69751,61174
-7.973516,1247,69994,61025
-7.91447,1300,70449,61532
-7.852398,1242,70190,61329
-7.7868,1236,70339,61255
-7.717984,1233,70156,61406
-7.645026,1249,70136,61516
-7.568054,1283,69835,61434
-7.486785,1236,69869,61096
