X,Coincidences,Singles1,Singles2
-4.868895,173.8,17689,15961.8
-4.867933,162.6,17778.6,16221.8
-4.866866,168.8,17897.8,16153.6
-4.86589,165.2,17920.2,16029.8
-4.864833,173,17876,16134.8
-4.863843,167.8,17736.6,16160
-4.862804,165.4,17796.6,15997.8
-4.861815,179.2,17818.6,16178.2
-4.860789,171,17856.2,16083.8
-4.859789,169.8,17849.8,15964.8
-4.858782,169.8,17871.2,16114.4
-4.857775,165.2,17815.6,16075.8
-4.856781,164,17905.2,16212.6
-4.855704,172,17814,16207.8
-4.854737,174.8,17842.6,16134.4
-4.853679,167.8,17898.8,15998.8
-4.85269,176.6,17940.8,16252.6
-4.851646,168.8,17886.2,16066.6
-4.850656,162.2,17780.6,16057.2
-4.849628,172.2,17878.6,16097
-4.848626,180.2,17956.2,16224.6
-4.847617,168.2,17768.8,16133.2
-4.846607,159,17867.6,16183.2
-4.845615,171.6,17882.2,16066.8
-4.844537,175.8,17828,16315.8
-4.843561,169.8,17833.8,16251
-4.842507,168.2,17974,16065.6
-4.841524,175.2,17955,16159
-4.84048,174.6,17893,16288.4
-4.839494,172.4,18000.8,16154.6
-4.838471,169.4,17893.6,16108.8
-4.837474,152.8,17763,16344.2
-4.836466,174.4,17807.4,16082.4
-4.835461,174,18006.4,16089
-4.834466,176.2,17821.4,16290.4
-4.833394,169,17947,16129.2
-4.832425,173.4,17878,16101.2
-4.831369,177,17860.6,16213.6
-4.830389,176.8,17944.8,16153
-4.829349,167.6,17800.2,16173.6
-4.828357,175,17960.8,16131.8
-4.827332,161.4,17872.8,16043.4
-4.826333,165.8,17780.8,16040.4
-4.825322,167.8,17831.4,16187.8
-4.824317,177.6,17862.8,16007.8
-4.823324,163,17843.8,16332
-4.822254,164.6,17685.2,16175.2
-4.821276,169.4,17949.8,15957
-4.820214,169.4,17868.6,16280.8
-4.819236,163.6,17810.2,16256
-4.818189,166,18060.4,16024
-4.817198,163.4,17887.6,16268.8
-4.816174,165.4,17767,16263.6
-4.815176,172.8,17869.8,15924.6
-4.814164,171.6,17890.6,16205.6
-4.81316,170.8,17895.4,16194.4
-4.812161,174.8,18093.2,16111
-4.811093,180.2,17844.6,16215.4
-4.810122,156.2,17930.6,16138.6
-4.809068,165.2,18036.2,16084
-4.808085,177.8,17758,16278
-4.807036,172.4,18068.2,15971.2
-4.80605,174.4,17900.2,16162
-4.805014,168.6,17842,16295.8
-4.804022,173.4,17902.6,16236.8
-4.803008,170.6,17766.8,16240
-4.802005,166.4,17909,16217.8
-4.801003,174.2,17973.6,16211.4
-4.799945,172,18004.6,16179.8
-4.798982,174.6,17959.4,16069.4
-4.797918,168.8,17891.8,16242
-4.796943,174.8,18013.6,16023.2
-4.795884,179.4,17845.6,16216.4
-4.794896,172.2,18027.2,15976
-4.793852,175.6,17831.2,16266.6
-4.792856,171.4,17785.6,16249.2
-4.791831,170.4,17782,16211.2
-4.790832,169.6,17900.2,16157.8
-4.789827,174.8,17935.6,16024.4
-4.78882,162.2,17857.4,16262
-4.787827,165,17962.2,16262.4
-4.786758,161.8,17917.2,16184
-4.785781,177.6,17833.6,16274.6
-4.784721,180.8,17859.6,16149.8
-4.783735,173,17916.4,16118.6
-4.782692,179.6,17869.6,16330.6
-4.781697,158.8,17841.8,16302.2
-4.780665,169,18032,16124.6
-4.779667,166.2,17973.6,16143
-4.778653,174.8,17797.4,16254.8
-4.777652,167.2,17897.6,16111.6
-4.776652,178.4,17930.2,16233.6
-4.775589,175.4,17865.2,16298
-4.774619,172.2,17785.2,16182.2
-4.77356,164.6,17913.8,16053
-4.772582,170.6,17765.8,16163.8
-4.77153,171.2,18047.6,16026.4
-4.770543,174.6,17811.2,16311.4
-4.769512,173.4,17922.2,16003.4
-4.768516,169.4,17981.8,16051.6
-4.767496,168.4,17911.4,16269.2
-4.766493,172,17842,16250.2
-4.765487,175.2,18016.4,16054.2
-4.764422,166.4,17816.8,16224.2
-4.763452,170.6,17752.2,16246.8
-4.762386,178,18002.8,16109.8
-4.761407,172.6,18069.4,16199.4
-4.760348,173.4,17766.6,16239.6
-4.759355,170.2,18112.6,16131.6
-4.758313,175.2,17932.4,16257.6
-4.757317,172.4,17805.4,16080.2
-4.756293,174.6,17820.4,16257
-4.755286,172.6,17814.2,16264.4
-4.754277,172.4,18056.4,16063
-4.753272,172.8,17909,16234.6
-4.75228,167.8,18031.6,16117.8
-4.75121,175.2,17888,16162.8
-4.750235,177.4,17843.6,16220.8
-4.749177,169.2,18008.2,16178.8
-4.7482,162.6,17828.8,16247.8
-4.74716,166,17875.8,16160.8
-4.746169,170.4,17851,16129.8
-4.745139,163.6,17927.8,16145.2
-4.744139,165.8,17978,16154.2
-4.743131,176.6,17880.6,16289.4
-4.742122,177.4,18050.4,16257.8
-4.741128,168.4,18003.2,16207.8
-4.740064,170.6,17870.2,16178.8
-4.739092,166.2,17939,16178.4
-4.738033,170.8,17835.4,16181.6
-4.737053,168.2,17761.8,16153.4
-4.736003,174,17900,16231.8
-4.735014,176.6,18103.2,16141.6
-4.733985,162.8,18032.4,16242
-4.732987,166.6,17822.8,16371.8
-4.731972,169.8,18001,16119.8
-4.730965,177.4,17953.6,16211.6
-4.72997,173.6,17936,16279
-4.7289,181.4,17943.4,16118
-4.727937,172.4,17888.6,16056
-4.726875,171.2,17872.4,16238
-4.725898,166.4,17858.6,16003.2
-4.724846,165.2,18022.6,16032.8
-4.723857,172.8,17798,16307.8
-4.722824,172,18013.8,16222.4
-4.72183,167.4,17778.4,16149
-4.720814,170.2,17945.8,16223.6
-4.719809,170.6,17887.8,16188
-4.718815,166.4,17995,16225.4
-4.71774,174,17955.6,16141.2
-4.716767,171.8,18009.8,16051.2
-4.715706,169.6,17858.6,16108
-4.71473,159.4,17850.6,16211.2
-4.713682,175.2,17856.2,16156
-4.712694,167.4,17918.6,16260.6
-4.711659,173.8,18054,16169.4
-4.710663,175,18049.4,16218
-4.709643,175.4,17998.4,16297.8
-4.708638,159,17805,16112.6
-4.707636,169.8,17922.4,16172
-4.706573,167.6,17933.4,16093.8
-4.705606,163.4,17987.2,16317
-4.704539,170.6,17969,16198.2
-4.703569,160.6,17886.2,16173.2
-4.702516,164.2,17829.6,16263
-4.701526,166.8,17957.8,16081.6
-4.700488,162.4,17951.2,16259.6
-4.699497,171.6,17959.4,16133.6
-4.698479,173.8,17892.4,16157.2
-4.697477,164.2,17867.8,16269.4
-4.696475,170.4,18038.4,16230.6
-4.695411,175,17980.4,16230.2
-4.694441,176,17887.6,16284.4
-4.693375,172.8,18074,16108.2
-4.692404,159.6,17987.2,16071
-4.691357,167.6,17918.2,16334.2
-4.690379,168,18075.4,16165.2
-4.689348,169.4,17959.4,16195.2
-4.688353,172.4,17853.6,16284.2
-4.687334,169.6,18017.4,16135.8
-4.686334,172,18003.4,16249
-4.685333,171.8,17929,16141
-4.684262,172.2,17840,16122
-4.683289,175.2,18000.8,16180
-4.682228,158.4,17926.6,16236.4
-4.681258,170,18080,16188
-4.680201,166.4,17914.4,16106.8
-4.67921,178.8,17874.6,16252
-4.678175,166.4,17840.6,16132.8
-4.67718,163.8,18116.4,16319.2
-4.676162,164.8,18010.6,16166.6
-4.675162,169,17917.2,16136.2
-4.674159,181.8,18110.8,16210.2
-4.673093,172.6,17871,16337.6
-4.672128,170.4,18041.6,16028.4
-4.671067,170,17879.6,16323.4
-4.670087,167.8,17943.4,16210.4
-4.669035,165.8,18088.8,16087
-4.668056,177.8,18013.8,16240.4
-4.66702,174.8,17882.8,16307.2
-4.666031,169.2,18035,16055.8
-4.665016,167.6,17807.2,16309.6
-4.664014,173.2,17981.4,16182.4
-4.663015,171,18077.2,16164.2
-4.661949,158.4,17785,16345.6
-4.660988,162.8,18052.4,16286.2
-4.65993,172.4,18005.2,16219.8
-4.658954,160.8,18026,16254.6
-4.657903,160.2,17934.8,16255.2
-4.656915,168.8,17829.4,16295.8
-4.655881,164.8,17955.4,16250.8
-4.654888,168.8,18067.6,16181.6
-4.653871,167,17918.2,16252
-4.652864,165,17976.2,16232.8
-4.651866,169.6,18049.4,16130.4
-4.650799,166,17837,16327.8
-4.649833,164.2,17868,16286.4
-4.648766,162.6,18019,16123.4
-4.647797,165.4,18005,16112.6
-4.646748,168.4,17936.6,16339.6
-4.645763,164,18054.8,16109.2
-4.644728,172.6,17824,16370.8
-4.643736,155.8,17961.6,16103.2
-4.642722,168.6,18010.8,16356.8
-4.641717,166.4,18230.2,16204.4
-4.640721,166.8,18045.4,16211.8
-4.639653,176,17924.4,16300.8
-4.638688,175.2,17836,16214.6
-4.63763,166.8,18012,16358.6
-4.636653,181,18246.8,16150.2
-4.635602,172.2,17821.4,16384.4
-4.634614,168.6,18123.8,16217.6
-4.633585,167.8,18000.6,16274.6
