X,Coincidences,Singles1,Singles2
-9.500081,36,85242,78710
-9.500014,34,84976,78346
-9.329649,38,85684,78756
-9.175158,32,85564,78660
-9.034508,40,84106,78102
-8.905489,24,84556,78428
-8.786779,26,84650,78100
-8.677137,26,83962,78448
-8.575603,38,84904,78580
-8.480779,16,84748,78084
-8.392511,22,85882,78124
-8.309754,20,85206,78750
-8.232087,24,85088,78138
-8.15875,20,85508,78154
-8.08975,20,84484,78938
-8.024245,10,84490,77556
-7.962259,14,84226,78320
-7.903237,22,85640,77986
-7.846937,22,84308,77922
-7.793255,12,84798,78090
-7.741935,28,84226,77992
-7.692778,22,84392,77748
-7.645734,20,84360,78900
-7.600415,20,84394,78342
-7.556801,10,84302,78026
-7.514708,14,84932,78516
-7.47395,12,85168,78358
-7.434787,14,84448,78556
-7.396835,14,84560,77998
-7.359928,18,84902,78406
-7.324108,8,84720,77046
-7.28941,4,84386,78114
-7.255554,18,84346,78298
-7.222451,4,84726,78054
-7.190422,4,85052,78420
-7.158957,6,85370,78266
-7.128426,2,84358,77684
-7.098319,2,84978,78600
-7.068919,4,84462,78042
-7.040005,10,85334,78610
-7.011682,6,84988,77892
-6.983911,6,85118,78670
-6.95654,4,85242,78534
-6.929637,6,85286,78362
-6.903142,2,85318,78252
-6.876988,2,84960,78144
-6.851179,4,84974,78008
-6.825748,2,84614,77434
-6.800371,2,84388,77978
-6.77549,2,83846,77672
-6.750711,0,84204,78066
-6.726148,2,84754,78350
-6.702052,2,84024,78254
-6.677823,2,84410,77462
-6.653777,0,84612,78282
-6.629802,0,84902,78960
-6.606166,2,84206,78416
-6.582496,6,84910,78492
-6.558789,0,84274,77878
-6.535216,4,83892,77564
-6.511689,2,83258,77184
-6.48817,0,82864,77180
-6.46462,0,82672,76240
-6.441247,2,83238,76454
-6.417449,0,83504,77142
-6.393978,2,84312,77004
-6.370055,2,83590,77254
-6.346131,2,83540,77306
-6.322289,0,84416,77292
-6.298207,2,84932,77630
-6.273717,4,84552,78216
-6.249304,2,83504,77834
-6.224503,2,83882,77606
-6.19953,4,84086,77118
-6.174376,4,84442,77440
-6.148864,2,84478,77486
-6.123071,6,84374,78478
-6.096847,2,84912,78026
-6.07039,2,84184,77026
-6.043475,2,84484,77562
-6.016037,4,84272,77126
-5.988234,0,84560,78534
-5.96,0,83952,77832
-5.931048,10,84556,77732
-5.901762,8,84666,78230
-5.871742,2,84454,77896
-5.84107,4,85106,78208
-5.809637,12,85642,78140
-5.777441,2,84464,78520
-5.74452,12,84812,77734
-5.710579,14,84708,78640
-5.675848,10,84786,78498
-5.640118,4,84964,78136
-5.603199,2,84752,77046
-5.565147,8,84954,77684
-5.526016,12,84926,77342
-5.485345,16,84714,78238
-5.443237,6,85122,78686
-5.399652,22,84852,77138
-5.354324,4,84466,77574
-5.307088,12,85006,78256
-5.257919,8,83940,78392
-5.206661,14,84820,77522
-5.153092,30,84708,77978
-5.096859,16,84918,78808
-5.037768,34,84738,78650
-4.975785,22,84888,78132
-4.910308,24,84674,79030
-4.841113,18,84524,78286
-4.767919,24,85034,78270
-4.69021,16,84862,77808
-4.607485,22,83958,78342
-4.519089,26,84940,78274
-4.424491,16,84790,77856
-4.322798,24,84862,78270
-4.213121,28,84150,77998
-4.094578,34,84454,78044
-3.965582,22,84362,78218
-3.82477,44,83826,78224
-3.670293,40,84260,78728
