X,Coincidences,Singles1,Singles2
-11.1001,8464,137174,126679
-11.100014,8589,136939,127606
-11.0307,8556,136965,127381
-10.965407,8619,136535,127018
-10.903908,8690,137517,127578
-10.845772,8618,136925,127057
-10.790443,8737,137356,127039
-10.73813,8523,135970,127292
-10.688411,8766,136856,126165
-10.641043,8737,137305,127707
-10.595894,8841,136662,127132
-10.552917,8859,137550,127884
-10.511596,8745,138139,128220
-10.472191,8721,137237,127352
-10.434482,8967,137351,127489
-10.398117,8795,137646,127491
-10.363457,8742,137595,126892
-10.329828,8831,136010,126436
-10.297743,8838,136823,126560
-10.266664,8759,135647,126882
-10.236776,8767,136228,126371
-10.20775,8666,136027,126633
-10.179859,8647,136334,126894
-10.152824,8839,136082,127335
-10.126644,8736,136613,126649
-10.101354,8784,136824,126886
-10.076808,8632,135565,126326
-10.052967,8734,136522,126348
-10.029905,8615,135258,125917
-10.007447,8706,136852,126957
-9.985628,8710,135193,126907
-9.96425,9074,137052,127012
-9.943647,8793,136536,127316
-9.923535,8730,136881,127117
-9.903797,8728,135721,126970
-9.884641,8748,135821,126271
-9.866042,8793,136121,126283
-9.847717,8804,136595,126492
-9.829916,8705,136014,126054
-9.812346,8699,135948,125845
-9.7953,8848,136134,126964
-9.778602,8766,136581,125431
-9.762411,8809,136882,127097
-9.746344,8711,136755,126316
-9.730622,8634,136466,127038
-9.715291,8799,136170,127100
-9.700016,8752,136788,126742
-9.685209,8666,136720,126332
-9.670666,8797,136517,126172
-9.656287,8961,136810,126929
-9.642395,8814,137483,127658
-9.628625,8714,136546,126289
-9.614864,8705,135631,126424
-9.601608,8653,136683,126133
-9.588396,8740,135921,126374
-9.575384,8646,136219,125829
-9.562505,8658,135729,125884
-9.550037,8707,135872,126892
-9.537626,8784,137642,127546
-9.525318,9001,138526,127605
-9.513198,8981,137196,127103
-9.501258,8774,136812,127425
-9.489409,8833,137279,127450
-9.477752,8889,137635,127189
-9.466251,8920,136934,126057
-9.454907,8673,137046,126949
-9.443616,8753,137085,127565
-9.432439,8459,135779,126420
-9.421408,8533,136771,126749
-9.410445,8696,136680,127073
-9.399541,8513,136619,127085
-9.388965,8632,136810,127118
-9.378319,8661,135817,126039
-9.36769,8693,136988,126910
-9.357343,8689,136639,127195
-9.346991,8824,136707,126755
