X,Coincidences,Singles1,Singles2
-4.898689,123.2,16462,14722.2
-4.896693,146.4,16481.6,15058.2
-4.894686,133.6,16477.2,15002
-4.892633,136.2,16684,14920.2
-4.890619,129.8,16513.2,15035.8
-4.888617,126.6,16727.4,15019.4
-4.886607,129.2,16557.6,15001.8
-4.884603,130.8,16491,14988.4
-4.882592,134.4,16514.8,15084.8
-4.880581,134,16598.6,14974
-4.878578,124.8,16552.4,14949.2
-4.876573,135,16515,15067.2
-4.874565,127.6,16608.2,15006.6
-4.872562,122.4,16576.6,14890.6
-4.870517,125.2,16494.8,14956.8
-4.868514,134.4,16569.2,15089.6
-4.866501,134.6,16671,14964
-4.864497,145,16471.8,15035.2
-4.862496,131.6,16498.2,15095
-4.860498,131.8,16564.8,14896.2
-4.858497,139.4,16564.2,15035.4
-4.856488,140.6,16357,15174.6
-4.854483,130.8,16613,14915.8
-4.852476,131.4,16557,14880.6
-4.850418,133.6,16372.4,15067.2
-4.848413,141.4,16560.8,14938.2
-4.846397,132.4,16699.6,14842.8
-4.844387,141.8,16485.2,15086.4
-4.842377,135.6,16498,15143.4
-4.840365,137.2,16751.4,14877
-4.838361,141.4,16445.8,15067.8
-4.836345,127.2,16588.4,14957.6
-4.834336,140,16546.4,14905.4
-4.83233,134.6,16422.6,15016.4
-4.830326,132.8,16494.6,15049.8
-4.828282,133.2,16744.8,14844.8
-4.826271,137,16392.4,14951.2
-4.824261,136,16458,15133.2
-4.822264,137.8,16669.4,15001.2
-4.820259,132,16656.2,14885.4
-4.818248,138.6,16375.8,15028.4
-4.816237,132,16412,15055.2
-4.814231,134.4,16480.2,14916
-4.812231,139.4,16633.4,14802.2
-4.810225,136.4,16476.8,15121.4
-4.808167,128,16710.2,14972.8
-4.806163,135.8,16593.2,14989
-4.804162,138.6,16611.4,15147.2
-4.802155,121.8,16563.4,14991.2
-4.800149,133.4,16678.6,14861.4
-4.798138,139.4,16582,14958.2
-4.796131,132.6,16436,15032.8
-4.794125,135,16456.4,15061
-4.792114,132.4,16634.4,14919.8
-4.790113,130.6,16430,14957.2
-4.788108,124.4,16555.8,15111
-4.786062,125.6,16726,14805.6
-4.784054,127.2,16536,14894.6
-4.782047,132.8,16614.6,14925.2
-4.780044,143.2,16529.8,14870.2
-4.778041,132.6,16423.8,14978.4
-4.776035,135,16570.4,14915
-4.774041,140.6,16561,15085.8
-4.772037,132,16537.8,14988.8
-4.77003,132,16661.2,14893.2
-4.768025,133.8,16457,15132.6
-4.765973,135.8,16708.2,14899.6
-4.763971,135,16439.2,15052.2
-4.761956,137.8,16529,15022.6
-4.759957,135.4,16650.2,14919.4
-4.75795,138.2,16712,15028.6
-4.755944,126.4,16579.6,14928.6
-4.753933,133,16421.6,15129.2
-4.751923,135,16569.6,14956.6
-4.749928,128.4,16497.8,14980.6
-4.747923,130,16492.2,15067.8
-4.745869,124.6,16649.8,14838
-4.743865,135.6,16567.2,14988.2
-4.741856,137.4,16576.2,15107.4
-4.739853,131.6,16536.8,14868
-4.737839,137,16498.4,14838.4
-4.735828,115.6,16493,14962.6
-4.73382,133,16482.8,15052.8
-4.731811,125,16498,14879
-4.7298,133.2,16561.4,15005
-4.727792,134.8,16483.4,14915.6
-4.725787,127,16423.6,15046
-4.723748,123.2,16538.8,14895.6
-4.721738,129.4,16517,14913
-4.719732,132.8,16486.6,14954
-4.717727,122.4,16552.6,14937.4
-4.715725,134.4,16497,15019
-4.713716,126,16533,15056.6
-4.711711,129.4,16427,14902.8
-4.709707,126.6,16430.2,14966.4
-4.707701,137,16501.4,15032.2
-4.705697,126.4,16586.2,14895.8
-4.703651,135.8,16656.6,14916.4
-4.701642,130.8,16527.6,14959.4
-4.699644,120.2,16341.8,14944.6
-4.697642,131.4,16427.6,14879.2
-4.695639,129.4,16436.6,14949.6
-4.693633,123.6,16389.2,14958.4
-4.691618,125.6,16486.4,14817
-4.689607,126,16462,14830.4
-4.6876,131.4,16444.6,15055.6
-4.685588,118.6,16413.2,15148.4
-4.683531,128.6,16489.8,14990.8
-4.681526,127.8,16634,14879
-4.679517,129.6,16375.8,15135.8
-4.677505,131.8,16687.2,14883
-4.675491,125.4,16446.6,15090.6
-4.673478,132.8,16449.6,15096.6
-4.671469,125,16414.6,15048
-4.669459,119.8,16588.8,14828.4
-4.66746,125.8,16555,14900.6
-4.665454,139,16425.8,15063.4
-4.663398,127,16634.6,14852.4
-4.661386,135.8,16490.8,14973.2
-4.659382,136,16390.2,14980.8
-4.657373,128.6,16623.4,14953.4
-4.655366,137.8,16785.2,14880
-4.653358,138.2,16518.4,15009
-4.651346,137,16472.4,15060.2
-4.649341,122.4,16410.2,15128
