X,Coincidences,Singles1,Singles2
-10.50012,1035,76177,70884
-10.50002,996,77137,71155
-10.327826,1051,76804,71140
-10.168155,1007,76690,70446
-10.019313,1041,77001,71171
-9.880393,1028,76828,70721
-9.750167,993,77015,70616
-9.628102,983,76961,71049
-9.513087,1066,76790,70699
-9.40469,1066,75905,70772
-9.302127,1043,76812,70629
-9.205227,1021,76663,70470
-9.113299,1008,76978,70834
-9.025523,1011,77090,70702
-8.942118,993,76448,70542
-8.862565,1061,76710,70630
-8.786883,1028,76243,70256
-8.71418,1054,76486,71151
-8.644511,1019,76389,70638
-8.577816,1040,76375,70550
-8.513768,1044,76420,70832
-8.452147,998,76686,70437
-8.3927,1097,76669,71053
-8.335549,989,76222,69950
-8.280447,1050,76395,70558
-8.227088,1044,76246,70428
-8.175486,1053,76279,69972
-8.125611,1042,76207,70510
-8.077083,993,76430,70818
-8.030236,997,76059,69972
-7.984793,1085,76390,70121
-7.940655,973,76484,70999
-7.897445,991,76483,70543
-7.855691,993,75696,70033
-7.814829,986,76891,71020
-7.775151,951,75971,70323
-7.736326,991,76342,70283
-7.698362,1086,76972,70516
-7.66143,941,76054,70483
-7.625297,1044,77144,71019
-7.590002,1018,76766,70321
-7.555306,983,76416,70711
-7.521293,1030,76453,70779
-7.488097,1023,76377,70147
-7.455365,1080,76041,70540
-7.423368,1086,76802,70581
-7.391971,1148,76198,70024
-7.361019,1086,76348,70779
-7.3306,1111,76320,69801
-7.300681,1122,76427,71064
-7.271254,1133,75617,70071
-7.242135,1108,76322,70119
-7.213742,1150,76373,70462
-7.185308,1145,76368,71114
-7.157537,1194,76129,70384
-7.129947,1095,76260,69987
-7.102885,1113,76575,70588
-7.075926,1108,76262,70254
-7.04949,1058,76222,70620
-7.023152,1063,76017,70343
-6.997079,972,76023,70535
-6.971436,928,76157,70547
-6.945844,938,76594,70443
-6.920646,860,76350,70478
-6.895502,797,76052,70738
-6.870559,702,76575,70534
-6.845947,699,76148,70043
-6.821408,583,76337,70565
-6.79698,606,76288,71098
-6.77263,542,76247,70761
-6.748521,448,76427,70320
-6.724591,410,76835,70304
-6.700713,338,76167,70286
-6.676772,272,76048,70238
-6.653102,236,76274,70529
-6.62933,189,75495,69539
-6.605734,126,75907,69849
-6.582289,126,75451,69936
-6.558745,91,75196,69505
-6.535142,71,74921,69048
-6.511695,73,75311,69431
-6.488258,53,74231,69232
-6.46473,57,74909,69578
-6.441266,65,74690,69553
-6.417807,82,74556,69189
-6.394237,88,74594,69145
-6.370651,129,75026,69419
-6.346902,167,76052,69873
-6.323159,185,76322,70765
-6.299327,219,76488,69981
-6.275479,260,76533,70356
-6.251432,306,76331,70484
-6.227344,406,76173,70226
-6.203068,423,75918,70035
-6.178758,523,75525,70195
-6.154045,552,75878,69954
-6.129418,643,75936,70153
-6.10458,663,75721,70510
-6.079286,730,76130,70376
-6.054153,766,76237,70675
-6.028643,846,75613,70409
-6.002832,899,76108,70236
-5.976768,979,76458,69960
-5.950626,1033,76427,70477
-5.92396,1029,75847,69985
-5.897227,1091,76142,69879
-5.870024,1088,76558,70096
-5.842492,1071,75616,70205
-5.814704,1142,76738,70299
-5.786393,1156,76128,70190
-5.75785,1148,76003,70163
-5.728721,1174,75965,70002
-5.699259,1116,75892,70436
-5.669409,1130,75959,69935
-5.638948,1144,76018,70632
-5.608101,1131,76110,70432
-5.576509,1123,75758,70534
-5.54454,1099,76339,70256
-5.511995,1014,76591,70475
-5.478639,1030,75975,70186
-5.444655,1092,76123,70281
-5.410059,1045,76295,70515
-5.37461,998,75674,70315
-5.338509,974,76568,70647
-5.301488,951,76172,70239
-5.263626,952,76895,70439
-5.224808,958,76119,70778
-5.185085,947,76398,70322
-5.144393,921,76243,70221
-5.10249,1008,76660,70356
-5.059487,1025,76163,70332
-5.015166,967,76235,70671
-4.969682,1023,76177,70824
-4.922797,1006,75896,70186
-4.874478,986,75701,70292
-4.824415,1068,76597,70237
-4.772872,993,76149,70032
-4.719601,1070,76088,69812
-4.664352,1044,76458,69859
-4.607307,989,76108,70446
-4.54786,1064,76161,70290
-4.486283,1052,75959,70007
-4.422162,1025,75834,70008
-4.355357,1017,76459,70286
-4.285888,974,76544,69743
-4.213198,1016,76278,70672
-4.137211,996,76077,70559
-4.057803,1008,76070,70428
-3.974511,1043,76148,70303
-3.886886,1039,76001,70826
-3.794769,953,75823,69559
-3.697759,999,76282,70214
-3.595258,1062,76264,70449
-3.486831,993,76099,70379
-3.371959,1045,76755,70425
-3.249739,992,76502,70668
-3.119624,1008,76396,70145
-2.980662,982,76169,69977
-2.831955,945,75460,70475
-2.672077,1014,76227,70426
