X,Coincidences,Singles1,Singles2
-8.417484,22130,224910,192465
-8.420019,22665,226230,191805
-8.414976,22570,224265,193995
-8.409958,22750,225260,194225
-8.404938,22425,225405,192725
-8.399934,22905,224585,190550
-8.394921,23235,218225,185410
-8.389902,23705,224310,194245
-8.384889,23850,224750,193975
-8.379872,23120,224405,191230
-8.374858,24080,228050,194435
-8.369848,23165,217210,186870
-8.364836,21735,220325,187945
-8.359834,22985,222085,190800
-8.354811,23825,226060,193925
-8.349811,23915,226890,193380
-8.34478,23675,226760,196075
-8.339764,24055,228040,194805
-8.334765,23030,219750,191230
-8.329749,22745,221595,190510
-8.324739,23565,223345,190590
-8.319715,23525,223735,193240
-8.314711,23165,220220,189470
-8.309706,23100,221505,190885
-8.304659,22705,221465,188335
-8.29966,23270,220920,187380
-8.294633,23075,223055,191350
-8.289628,23160,220425,191705
-8.28463,22880,223150,191180
-8.279616,23270,221650,189305
-8.274602,22970,221130,189305
-8.269589,22720,222960,190190
-8.264575,23190,218750,186895
-8.259574,22935,219070,185890
-8.254551,24545,226900,192905
-8.249543,24390,226595,194380
-8.244522,24500,224440,192420
-8.239498,24185,226465,192645
-8.234493,24690,228540,195925
-8.229498,23355,223445,193640
-8.224488,23800,222710,193065
-8.219473,23670,221055,192250
-8.214476,23425,217860,188890
-8.209488,24400,217110,189320
-8.204473,23860,220105,189870
-8.199455,23810,217885,188635
-8.194455,24115,218210,190290
-8.189426,24240,223950,194010
-8.184416,24260,220010,193485
-8.179398,24105,218025,188520
-8.174384,23385,215380,185515
-8.169371,23560,216750,190590
-8.164349,24425,223935,194105
-8.159336,23335,221845,193870
-8.154311,23425,223930,195155
-8.149303,24290,224535,195015
-8.14429,24745,225580,195445
-8.139292,24835,224585,196480
-8.134275,24465,224495,195570
-8.129238,24855,226760,198410
-8.124245,23365,225840,193670
-8.119232,22845,226015,191260
-8.114192,23490,226085,193930
-8.109196,23300,223365,191195
-8.104178,23085,223085,190820
-8.099168,22365,221165,188490
-8.094168,23670,227315,192875
-8.089144,22895,224425,191895
-8.084118,23215,223515,188280
-8.079097,23515,225925,192495
-8.07411,23575,224075,192275
-8.069096,23175,223480,192680
-8.064077,22905,222215,190260
-8.059052,23555,216970,186370
-8.054048,23765,218815,186385
-8.049021,23535,225790,192740
-8.044012,24140,222405,189505
-8.039009,23565,223155,189960
-8.033997,24035,223300,190715
-8.029007,23485,220300,190945
-8.023967,22980,225565,192420
-8.018951,24235,227065,194835
-8.013937,24675,222645,190605
-8.00895,23810,221280,189435
-8.00393,23710,224485,188625
-7.998916,23485,224820,190830
-7.993909,23975,227575,194075
-7.988899,24565,227130,194690
-7.983882,24490,226195,194675
-7.978857,24800,227970,195705
-7.973858,23670,221805,190980
-7.968842,23615,219145,188290
-7.963836,24475,223370,189940
-7.958817,24570,219165,189695
-7.953807,23505,219070,188095
-7.948795,23235,216545,188895
-7.94379,23805,219685,189065
-7.938773,23100,216600,185660
-7.933755,23635,217980,189605
-7.928742,25555,227410,197300
-7.923773,23470,225975,195035
-7.918719,22745,224875,192800
-7.91371,22965,224500,192660
-7.908694,23280,225690,191090
-7.903721,24025,224150,194740
-7.898668,23785,223140,194455
-7.893657,23635,218255,188185
-7.888645,23265,223410,194175
-7.88364,23290,223580,194575
-7.878627,22705,213825,186110
-7.873608,23165,221230,191485
-7.868596,24055,222405,193730
-7.863588,23110,218720,189925
-7.858574,22625,220210,189135
-7.853552,23550,218435,187675
-7.848543,23740,224130,193090
-7.843535,23675,222220,190240
-7.838527,23255,219910,189740
-7.833511,24040,223710,191370
-7.828493,24850,218790,185700
-7.823477,23705,216785,188155
-7.818464,24070,218180,188025
-7.813455,23545,219465,189045
-7.808444,23410,221415,189420
-7.803429,23825,222560,191125
-7.798427,24195,221025,188885
-7.793403,24005,217640,189140
-7.788391,24200,220645,189205
-7.783383,23590,217600,187720
-7.778377,23575,220025,188080
-7.77336,23530,219085,187360
-7.768347,25110,223100,192005
-7.763333,25415,227685,195450
-7.758321,23725,222405,189580
-7.75331,22385,216000,186245
-7.748295,22645,218645,186315
-7.743284,22565,218080,186900
-7.738268,24125,226615,191640
-7.733253,22165,217440,186440
-7.728246,21670,222715,189965
-7.72323,21330,215460,182490
-7.718225,21610,217560,188270
-7.713211,22440,215295,187630
-7.708202,22265,223895,192890
-7.70319,21815,223300,192530
-7.69817,22910,223710,196080
-7.693167,23320,224980,195265
-7.688143,22885,224085,195870
-7.683121,22545,222755,194695
-7.678108,21880,222005,191910
-7.673114,21345,217120,188975
-7.6681,21830,216540,187075
-7.663079,22160,218250,188125
-7.658054,21805,215705,185185
-7.653062,21820,215635,186235
-7.64802,23285,216410,187475
-7.643009,22980,215270,187580
-7.638008,23485,219650,190435
-7.632978,23625,218035,189780
-7.627979,24760,217415,189895
-7.622974,24865,217340,190250
-7.61796,25165,217390,188925
-7.612958,25615,218975,190975
-7.607939,28495,219785,195405
-7.602941,28485,227485,200770
-7.597919,28150,225445,202055
-7.592886,28760,226330,202590
-7.587889,28235,224070,198605
-7.582867,27945,223990,198675
-7.577848,26840,225940,198160
-7.572844,26730,221440,194545
-7.567827,26505,222385,195285
-7.562817,26645,218550,194850
-7.557803,26455,215070,193440
-7.552791,25665,214590,193435
-7.547777,25365,216040,191610
-7.542783,24595,215065,190925
-7.53776,23610,219940,193195
-7.532741,22485,218255,193300
-7.527724,21875,219445,193460
-7.522714,19880,216245,191105
-7.517705,19325,218025,193535
-7.512705,18135,211650,188455
-7.507669,16735,212855,187900
-7.50268,15660,209050,184840
-7.497669,14950,210270,187770
-7.492654,13710,207700,186260
-7.487621,11830,209725,186930
-7.482629,11175,213015,191545
-7.477594,9725,210865,190075
-7.472602,8650,205755,187020
-7.467577,7455,203095,183390
-7.462574,6495,205015,182080
-7.457543,5565,202840,178475
-7.452558,4680,208330,189200
-7.447541,3880,208220,186090
-7.442532,3295,207410,185530
-7.437515,2590,207980,183385
-7.432506,2305,201035,177870
-7.427499,2205,201260,177510
-7.422477,1795,200935,178665
-7.417469,2235,199955,177580
-7.41245,2335,202920,177715
-7.407445,2520,205145,176680
-7.402436,2850,203340,177685
-7.397411,3190,206995,179410
-7.392397,3780,207635,183770
-7.38739,4620,207870,179305
-7.382382,5455,207695,180000
-7.377375,6610,209185,185890
-7.372363,7590,215025,184595
-7.367347,8855,210430,182675
-7.362327,10005,212820,185820
-7.357319,10780,212070,186560
-7.352302,12330,212320,186615
-7.347297,13320,215495,185465
-7.342274,15355,216610,185030
-7.337266,16900,219210,191255
-7.332253,16715,215190,185680
-7.327243,17840,213485,185295
-7.322228,19635,216400,184010
-7.317212,20625,215290,185845
-7.312205,21305,215425,186355
-7.307191,23195,219535,189805
-7.302182,22245,222450,190765
-7.297175,23420,220080,193170
-7.292152,25145,224555,194770
-7.287144,25845,226415,196215
-7.28213,25815,225635,195375
-7.277118,25755,224635,195885
-7.272109,25900,223990,195110
-7.267097,26370,225950,193870
-7.262089,25340,222175,189495
-7.257058,25005,220235,185995
-7.25206,26485,226835,196295
-7.247052,25775,223015,191905
-7.242064,26185,223230,192530
-7.237051,25575,226675,193360
-7.232036,25100,224785,189795
-7.227023,25205,224785,193400
-7.222005,24725,218430,188885
-7.216987,24525,221580,190720
-7.211978,23980,222065,187820
-7.206971,23195,219045,186900
-7.201967,22900,221060,192275
-7.19694,23435,219145,189390
-7.191935,22850,220020,186440
-7.18691,22225,217795,186300
-7.181904,22275,219325,187000
-7.176883,22230,217655,187460
-7.171876,21985,222955,188440
-7.166845,21925,222890,189110
-7.161851,22375,225295,190325
-7.156842,21645,220585,189025
-7.151828,22860,216455,187155
-7.146809,21815,217165,185740
-7.141779,21575,219110,185205
-7.136782,21950,223945,189540
-7.13177,22555,226530,195555
-7.126754,23565,225560,193350
-7.121737,23160,226530,194335
-7.116726,24230,226435,195360
-7.111711,24520,226160,195245
-7.106695,24165,226580,194235
-7.101682,24705,227595,193620
-7.096658,24315,225125,189480
-7.091645,22780,218895,187520
-7.086639,23545,223610,189330
-7.081633,23860,220145,189030
-7.07662,24275,222210,189890
-7.071608,23990,219875,186415
-7.066576,24055,220530,188365
-7.061564,24435,220950,188705
-7.056562,24725,222800,190560
-7.051534,25000,221695,188145
-7.046547,24190,224520,190140
-7.041538,24385,225285,191930
-7.036494,23740,222895,190550
-7.031512,24670,225525,194545
-7.026492,24340,226715,195175
-7.021486,24990,226740,195885
-7.016471,24350,225080,193925
-7.011463,24805,226430,193710
-7.006435,23385,225970,192830
-7.001411,23805,225485,192830
-6.9964,24200,223865,195215
-6.991415,24505,225145,195015
-6.986391,23765,223085,193995
-6.98135,24060,222415,195100
-6.976354,24245,225395,196455
-6.971342,25265,225690,194910
-6.966327,24330,223855,192755
-6.961309,23380,223050,195040
-6.956312,23935,223270,195260
-6.951299,23500,225790,195965
-6.946268,24050,223660,195460
-6.94129,24125,223835,194135
-6.936258,23495,225260,194725
