X,Coincidences,Singles1,Singles2
-12.10006,446,98448,90409
-12.100011,454,97967,90537
-12.030242,437,98329,90602
-11.96306,464,98039,90502
-11.898612,468,98153,89775
-11.836407,419,97802,90344
-11.776649,435,97552,90392
-11.719112,420,96921,89598
-11.663482,489,97695,89952
-11.609789,438,96954,89773
-11.558082,462,97583,90395
-11.50789,443,97712,90435
-11.459466,444,97952,90020
-11.41252,458,97117,90005
-11.36707,432,96629,89698
-11.323133,472,97362,90090
-11.280464,436,97627,90208
-11.238912,443,97924,90518
-11.198568,479,98167,91106
-11.159494,463,98352,89691
-11.121554,439,97672,90007
-11.084506,453,96642,89316
-11.048606,422,97479,88874
-11.013487,450,96496,89735
-10.979489,468,96630,89227
-10.946165,479,97433,90013
-10.91376,403,97356,89706
-10.882167,433,97020,90095
-10.851285,456,96834,89580
-10.821234,493,97402,90229
-10.791753,446,97412,90328
-10.763114,499,96352,89911
-10.734997,466,97234,89559
-10.707606,425,97488,90148
-10.680746,439,97168,89549
-10.65447,491,97012,89703
-10.628746,435,97846,89833
-10.603484,465,96814,89825
-10.578801,459,96723,89997
-10.554657,443,96884,90010
-10.530932,460,97584,90090
-10.507783,416,97581,89641
-10.485153,461,97484,89787
-10.462735,441,97712,90485
-10.440812,447,97584,89875
-10.419222,433,97223,90103
-10.397956,421,97599,90111
-10.377284,414,96765,89539
-10.356808,423,97277,90275
-10.336715,416,96824,89762
-10.317082,436,97240,89947
-10.297643,406,97115,89620
-10.27856,472,97372,89719
-10.259814,404,96776,89276
-10.241341,421,96819,90019
-10.223257,431,97368,89481
-10.205352,427,96076,88980
-10.18764,401,97047,90068
-10.170445,440,97601,90502
-10.153031,383,97389,90412
-10.136232,423,96311,89888
-10.119579,436,96803,89135
-10.103202,393,97062,90222
-10.087022,416,96761,90045
-10.071102,360,96587,89169
-10.05534,409,96751,89626
-10.039732,368,97404,88983
-10.024336,341,97260,90071
-10.009393,378,97125,90336
-9.994304,386,97966,90791
-9.979539,333,97459,89916
-9.965075,344,97933,90316
-9.950505,354,97629,89930
-9.936229,322,97074,89955
-9.922206,352,97042,89637
-9.908258,327,96609,89702
-9.894446,324,96329,88568
-9.880804,291,96619,88999
-9.867469,303,96222,89271
-9.854,317,97673,89930
-9.840758,328,96945,90131
-9.827673,317,97117,89148
-9.814783,306,96691,89414
-9.801977,315,96541,89189
-9.789255,287,96768,89719
-9.776697,252,96873,90016
-9.764304,312,96498,89811
-9.751904,246,96665,89465
-9.739674,278,96786,89685
-9.727597,254,97353,89720
-9.715488,248,97330,89854
-9.703598,245,97384,89764
-9.691857,246,97031,89707
-9.680177,236,97419,89904
-9.668495,219,96204,89645
-9.656889,220,97156,90022
-9.645502,204,97079,89834
-9.634102,195,97136,89373
-9.6228,203,96907,89851
-9.611694,197,96307,89912
-9.600464,184,97019,90004
-9.589412,190,97068,90253
-9.578538,173,95944,89475
-9.567517,159,97184,89974
-9.556788,172,96593,89962
-9.54593,161,97100,89471
-9.535279,149,96738,90210
-9.524724,185,98120,89970
-9.514023,154,97403,90321
-9.503482,106,97282,90167
-9.49313,119,96901,90072
-9.482683,132,96623,89029
-9.472375,119,96772,89916
-9.46204,105,96023,89890
-9.451753,97,97257,89733
-9.441654,98,97037,89393
-9.431507,103,96683,89884
-9.42138,103,96310,89739
-9.411345,76,96197,89113
-9.401286,75,96492,88906
-9.391353,104,95938,88953
-9.38141,76,96510,89330
-9.371502,74,96301,89459
-9.361665,69,96870,89458
-9.351876,85,97051,89613
-9.342067,69,96719,89444
-9.332363,62,96881,89596
-9.322613,83,96837,89263
-9.312912,51,96479,89176
-9.303254,49,96654,89327
-9.293621,44,97228,89492
-9.284025,49,96533,89522
-9.274438,41,96372,89543
-9.264861,40,96729,89040
-9.255413,36,96516,88965
-9.24583,38,95997,88725
-9.236373,23,96661,88192
-9.226878,21,95725,89009
-9.217319,31,95396,88673
-9.207912,34,95440,89040
-9.198526,22,95080,88040
-9.189121,20,94690,87277
-9.179734,21,94217,86550
-9.170287,33,94513,86909
-9.160798,20,93958,87794
-9.151567,13,93511,86714
-9.142111,24,94111,86593
-9.132739,26,94340,86999
-9.123408,13,93910,86575
-9.113955,24,93471,87980
-9.104735,20,94410,87473
-9.095292,23,93605,87582
-9.085992,24,93968,86979
-9.076587,20,93921,87596
-9.067147,36,94270,88232
-9.05778,24,94580,88127
-9.048474,33,94671,88060
-9.039058,36,94913,88147
-9.029757,32,95392,88663
-9.020285,33,96023,88240
-9.010795,32,94870,88735
-9.001377,34,96078,88885
-8.992021,47,95753,89598
-8.9826,37,95597,89200
-8.973136,39,96179,89148
-8.963634,49,96202,88735
-8.954127,46,96653,88316
-8.944529,56,96359,88980
-8.935103,68,95652,88835
-8.925486,58,96709,89497
-8.915906,66,96470,89287
-8.906297,60,96135,89078
-8.896658,68,97198,90156
-8.886971,87,97309,89355
-8.877304,84,96752,89448
-8.867591,91,96262,89379
-8.857829,77,96748,89694
-8.848042,80,96707,89176
-8.838197,81,96479,89524
-8.828347,90,96913,89495
-8.818477,114,96879,89524
-8.808539,100,96413,89122
-8.798581,122,96165,89751
-8.788656,129,96320,89543
-8.778591,139,96773,89494
-8.768514,123,96803,89345
-8.758413,131,96559,89333
-8.748091,142,96718,89999
-8.73784,141,96246,89721
-8.72765,145,95889,89147
-8.717245,145,95643,89075
-8.706874,143,96884,89526
-8.696361,165,97076,89556
-8.685933,158,96580,89350
-8.675373,159,95717,88680
-8.664691,179,95682,89321
-8.654036,189,96110,88839
-8.643238,210,95940,88788
-8.632439,199,96430,89992
-8.621496,198,96213,89844
-8.610551,219,96575,89514
-8.599522,213,96803,89264
-8.588391,231,96617,89060
-8.577143,224,96470,89026
-8.565878,236,96556,89687
-8.554469,237,96338,88264
-8.543096,264,95781,89558
-8.531575,255,96570,89230
-8.519791,279,96827,90453
-8.508156,259,96823,89242
-8.496371,296,96071,89370
-8.484478,275,96855,89524
-8.472446,294,96058,89058
-8.460269,276,96780,89409
-8.448035,275,97135,89560
-8.43571,263,96430,88978
-8.423292,305,96721,89511
-8.410618,334,96636,89101
-8.397965,295,96379,89272
-8.385133,331,97110,89222
-8.372158,303,96489,89586
-8.359127,342,97026,89075
-8.345965,332,97253,89730
-8.332624,325,95861,89601
-8.319145,330,95930,88119
-8.30547,330,96913,89183
-8.29169,369,95997,89250
-8.277955,391,95178,88829
-8.263637,361,96532,88585
-8.249338,346,96705,88813
-8.234896,371,96117,89157
-8.220294,369,96209,88029
-8.205678,399,95488,89095
-8.190633,412,97593,88197
-8.175489,400,96411,88931
-8.160123,361,95828,89210
-8.14469,448,96128,88926
-8.128844,447,96350,88823
-8.112897,422,96529,89676
-8.096797,437,96432,89067
-8.080265,420,96487,89484
-8.063776,436,96218,89689
-8.0468,442,96907,89662
-8.029709,457,96806,90117
-8.01226,393,96615,89445
-7.99463,420,96100,89257
-7.976697,380,96112,88401
-7.958732,399,96031,89380
-7.940067,436,96277,88795
-7.921353,422,96855,88891
-7.902237,446,96264,88775
-7.882862,454,96834,88936
-7.863216,428,96506,88776
-7.843012,456,96604,89100
-7.822777,415,96337,88857
-7.801866,448,96074,88911
-7.780849,448,95259,89162
-7.759277,495,96203,89122
-7.737313,478,96461,89214
-7.715036,424,95970,88332
-7.692134,477,95882,88753
-7.669026,431,96474,89148
-7.645214,448,96114,89443
-7.621036,449,96337,89174
-7.596383,443,95808,89532
-7.571265,465,96002,88897
-7.545536,417,96099,89826
