X,Coincidences,Singles1,Singles2
-12.099963,9990,137490,127820
-12.100011,9962,136932,127392
-12.030051,10052,138282,128626
-11.962972,9764,136668,127400
-11.898592,9828,136922,126910
-11.836519,10380,137710,127726
-11.776734,9750,137326,126504
-11.719146,9852,137228,127276
-11.663584,9874,136318,126028
-11.60976,10274,138298,127640
-11.558083,9934,137196,127516
-11.507961,10190,139048,127648
-11.459427,10376,137842,128072
-11.412652,10206,137728,127878
-11.367208,10184,137812,128252
-11.323236,9840,137162,127326
-11.280399,10032,138464,128370
-11.238912,10046,138050,127940
-11.198717,10302,137838,128450
-11.159623,10134,137208,127842
-11.12146,10022,137516,127466
-11.084579,10086,137914,128210
-11.048532,9922,137654,127130
-11.013588,10000,136950,126996
-10.979369,10074,138284,127890
-10.946134,9930,137356,126802
-10.913746,10266,136626,127046
-10.882178,9766,136648,126456
-10.851379,9918,137044,126226
-10.821279,10036,136392,126890
-10.791899,10022,137366,127108
-10.763105,9870,136812,125838
-10.734979,9748,136284,126082
-10.707518,9918,135430,125938
-10.68067,9920,135972,126118
-10.654505,9696,136100,126904
-10.628678,10316,136962,126368
-10.603537,10088,136030,126140
-10.578928,10228,136830,126948
-10.55477,9784,135368,127290
-10.530991,9906,136292,127406
-10.507925,9918,135966,126682
-10.484963,9860,136390,127668
-10.46261,9760,137010,126698
-10.440713,10066,135742,126938
-10.419233,9838,135628,127260
-10.397997,10104,136904,127506
-10.377309,10152,137022,127186
-10.356828,10312,137186,126468
-10.336884,9946,136174,125974
-10.317069,9844,137158,126040
-10.297723,9824,136396,126440
-10.278546,9974,135520,125706
-10.259829,10224,137598,127286
-10.241433,9674,136312,126404
-10.223208,10042,136484,126390
-10.205319,10108,137516,126612
-10.187605,9878,136646,126458
-10.170355,10022,135252,127114
-10.153125,10044,137008,127056
-10.136366,10114,136398,127708
-10.119722,9760,137354,126694
-10.103216,9974,136892,127058
-10.087174,10156,136880,127126
-10.071144,10190,136966,127302
-10.055344,9882,137168,127092
-10.040029,9744,137458,127018
-10.024536,10238,138006,128376
-10.009349,10330,136918,128396
-9.994401,9958,135934,127836
-9.979776,10056,137106,127038
-9.965029,10006,136526,126876
-9.950441,10194,137422,127154
-9.93636,10146,137342,127500
-9.922169,9854,134508,125120
-9.908221,10042,137804,126390
-9.894497,10308,138288,127272
-9.880806,10242,138094,128380
-9.867422,9868,136144,127338
-9.854,10182,137556,127004
-9.840791,10386,136942,128234
-9.827731,9928,137678,126628
-9.814759,10054,136232,126356
-9.801933,10148,136192,126282
-9.789375,10026,135864,125886
-9.776698,10112,135808,126196
-9.764252,9810,135180,125284
-9.751922,10018,136150,127182
-9.739703,10014,135922,126646
-9.727568,9872,135980,126702
-9.715496,9910,136512,127116
-9.703622,10214,135586,126448
-9.691828,10106,136808,126466
-9.680056,9920,135280,126324
-9.668522,9856,136248,125856
-9.656895,10006,135972,126348
-9.645473,10186,137120,126586
-9.634076,9926,135950,125642
-9.622801,9668,134408,125752
-9.611635,9854,135042,126402
-9.600488,9904,136734,126406
-9.589493,9864,137768,127202
-9.578498,9784,136808,126822
-9.56752,9948,137402,126750
-9.556729,10230,137380,127268
-9.545957,10214,136714,127446
-9.535281,10474,137522,127786
-9.524661,9852,136308,126920
-9.514053,9850,136104,126426
-9.503494,9738,135932,125586
-9.49312,10254,136926,126528
-9.482674,9844,137546,126490
-9.472366,10092,136552,126766
-9.462052,9954,136744,126754
-9.451775,9592,137160,126138
-9.441612,9732,136490,126044
-9.431527,9688,136230,126206
-9.421431,9870,135494,125708
-9.411384,9678,136210,125852
-9.401363,9472,136290,125970
-9.391335,9790,137018,124754
-9.381406,9720,136936,126420
-9.371561,10078,137136,125988
-9.361709,9936,136754,126610
-9.351882,9972,136562,125962
-9.342066,9888,137178,125686
-9.332392,10138,138062,127328
-9.322619,9974,136226,127220
-9.312919,9642,135274,126286
-9.303309,9518,136550,126260
-9.29367,9634,136944,127398
-9.284076,9098,136086,127104
-9.274434,8848,136520,126350
-9.264952,8348,135742,126028
-9.255437,7924,136110,126462
-9.245834,7348,134892,125418
-9.236374,6544,135468,124950
-9.226815,6210,133994,124564
-9.217359,5294,132740,124248
-9.20795,4696,134160,123326
-9.198535,3942,133424,123394
-9.189088,3210,132888,122746
-9.179673,2580,131414,123756
-9.170228,1966,133036,122882
-9.160831,1488,131616,122464
-9.151492,1082,131822,121650
-9.142121,792,131258,121196
-9.132748,668,130708,120676
-9.123401,690,130976,121060
-9.113986,792,131154,121944
-9.104629,1062,132618,121702
-9.095321,1312,130760,122320
-9.085976,1716,130936,121572
-9.076582,2284,130718,123548
-9.067158,2946,131488,123494
-9.057816,3564,132900,122240
-9.048476,4442,133468,124758
-9.039131,5040,133650,123232
-9.029762,5760,134136,124368
-9.020301,6346,133906,123202
-9.010825,6850,134160,123096
-9.00148,7578,134752,124522
-8.991998,8082,135954,125930
-8.98262,8646,135450,125648
-8.973133,8946,135958,126218
-8.963639,9382,134884,127330
-8.954131,9746,136810,126580
-8.944558,9910,136904,125624
-8.935029,9840,136696,126656
-8.925537,10054,136504,126310
-8.915923,9726,137040,127280
-8.906295,9872,134908,125866
-8.89664,10170,136536,126634
-8.887024,9780,134416,125432
-8.877348,9890,134990,124978
-8.867625,9826,135482,124876
-8.857846,10028,135428,126310
-8.848094,9732,135436,125376
-8.838251,9904,136308,125562
-8.828395,9738,134764,125728
-8.818515,9816,135654,125542
-8.808575,9566,135360,125214
-8.798592,9804,135956,126004
-8.788589,9830,134688,125810
-8.778556,9802,136284,126588
