X,Coincidences,Singles1,Singles2
-3.128706,317.4,27093.2,23586.2
-3.12773,341.2,27328,23933.6
-3.126683,329,27512.6,23774.4
-3.125695,324.6,27146.8,23990.6
-3.124663,316.6,27599.8,23840.2
-3.12367,329.2,27712,23808.6
-3.122654,316.4,27583,23834.2
-3.12164,322.8,27509,23827.8
-3.120633,320.8,27408.8,23978.4
-3.119563,329.8,27619.6,24005.8
-3.118593,333.2,27622.2,23776
-3.117526,319.8,27273.6,23923
-3.116547,320.4,27534.4,23759
-3.115487,309,27458,23931
-3.114503,328.8,27445,23978.2
-3.113458,317.8,27556,23702.4
-3.11246,325.6,27296.6,24051.8
-3.111427,327.2,27496.2,23987.8
-3.110431,321,27670.4,23667.4
-3.109413,309.6,27324.4,23992.2
-3.10841,326,27684.4,23778.6
-3.10741,317.8,27408.4,24001.4
-3.106349,322.4,27765,23714.2
-3.105379,313,27424,23957.2
-3.104315,321,27487,23936.8
-3.103341,312.2,27678.2,23822.6
-3.102285,324.2,27341.8,24044.2
-3.101296,334.6,27744,23756
-3.100256,307.8,27352,23983.4
-3.099265,320,27371.4,24050.6
-3.098243,310.4,27594.4,23767
-3.097237,311.6,27352.8,23939.4
-3.096228,318.2,27396.8,24097.8
-3.095215,322.2,27287.6,23925
-3.094213,305.2,27537.4,23739.4
-3.093142,324.6,27338,23968
-3.09217,328.2,27489,23795.8
-3.091102,324.8,27792.6,23718.6
-3.090122,319.4,27358.4,24084.2
-3.089067,318.6,27578.6,23804.2
-3.088088,329.2,27567.8,23894.4
-3.087046,321.8,27489,23958.4
-3.086054,311.4,27718.2,23768.4
-3.085018,318.2,27559.2,23897.8
-3.084026,320.6,27528.6,24079.6
-3.083015,324,27598.6,23832.6
-3.082013,323.4,27492.2,24001.6
-3.081011,321.8,27643,23802
-3.079945,327.6,27353.4,24100.8
-3.078976,330.4,27639.2,23892
-3.077907,313.6,27630,23831
-3.076932,315.8,27444.4,23949.2
-3.075873,327.2,27432.4,24052.6
-3.074894,311.6,27606,23924
-3.073852,313.2,27730.2,23783.6
-3.072861,318,27504.8,23881
-3.071831,308.6,27423.8,23818.2
-3.070835,325.4,27696,23793.6
-3.069815,303.6,27422.6,23926.6
-3.068808,315.2,27547.6,23893.2
-3.067806,312,27565.8,23752.4
-3.066752,325.6,27317.2,23919.2
-3.06579,324,27440,24050.4
-3.064723,312.2,27752.2,23684.2
-3.063742,326,27323,24098
-3.062683,321.4,27428,23908
-3.061701,314.4,27617,23776.4
-3.060648,310.8,27621,23771
-3.059661,307.4,27421.2,23946.4
