X,Coincidences,Singles1,Singles2
-3.129526,162,25953.6,21135.8
-3.128519,177.2,26120.6,21073.6
-3.127524,162.8,26207.6,20868.6
-3.126455,172.8,25961.6,21134.4
-3.125485,160,26125.2,20959.2
-3.124425,166.6,25948.8,20992
-3.123443,168,25912.8,21053.6
-3.122396,168.6,25882.6,21150
-3.121398,170.4,25874.4,21051
-3.120359,157.8,25979.6,20861.8
-3.119362,163.6,26260.6,20951.2
-3.118344,174,25952.6,21071.8
-3.11734,167.6,26013.6,20997
-3.116337,162.8,26181,20815.8
-3.11527,168,26135.8,20878.6
-3.114305,167.6,25905.2,21089.6
-3.11325,171,25870.8,21161.2
-3.112278,155.4,25949.6,20971.2
-3.11123,167.6,26000.2,21063.4
-3.110248,161,26142.2,20911.6
-3.109216,160.4,25872.8,21120.2
-3.108221,159.2,26066,20904
-3.107198,166.8,26033.8,21067.4
-3.106198,160.4,25944,20984.8
-3.10519,162.4,26109.2,20997
-3.104186,161.2,26024.4,20967.6
-3.103195,158.4,25942,21189.2
-3.102125,160.8,26127.4,21060.6
-3.101154,161.6,25790.2,21085.6
-3.100099,171.4,26101.8,21135
-3.099112,171.2,26053.4,20987.6
-3.098066,164.4,25888.4,21266.4
-3.09708,147.8,26061,21022.2
-3.096051,169.6,26150.4,20943.4
-3.095054,157.2,25981.8,21066
-3.094044,165.4,25939.8,21222.6
-3.093038,155.4,25907.6,21031
-3.092036,170.2,26437,20787.6
-3.090968,165.6,26077.8,21162.2
-3.089997,159.8,26009.4,21191.4
-3.088927,156.2,25957.6,21045.6
-3.087946,177,26107.6,21073.6
-3.086886,163,26038,20975.8
-3.085905,164,26170,21037
-3.084867,153.4,25956.2,20973.4
-3.083878,170.2,25892.2,21142.8
-3.082846,161.2,26111,20984.8
-3.081851,175.6,25869.4,21080.6
-3.080839,165.4,25919.6,21027.8
-3.079836,168.2,26283,20923.2
-3.07884,168,26062.8,21016.6
-3.077773,154.4,26152.4,21068.8
-3.076804,163.2,26077.6,21057.2
-3.075736,159.4,26027.6,21075
-3.074753,165.6,25996.2,20927.6
-3.073695,159,26056,20957.2
-3.072707,161,26042.2,21007.4
-3.071665,166.4,26149.4,20971.6
-3.070674,175.8,26004.4,21054.4
-3.069642,164.2,25905.6,21247.8
-3.06865,161,26071.6,20985.4
-3.067639,172.8,26191,20899
-3.066637,167.8,25861.2,21177.2
-3.065638,158.4,26249.8,20873.8
-3.06457,159.6,26033.2,21010.4
-3.063594,155.4,25988.6,20995.2
-3.062532,163.6,26163.6,21145.6
-3.061549,161,25998,20968.6
-3.060502,161.8,26123.8,21015.2
-3.059523,167.2,25944.8,21106.8
-3.058482,177.4,26094.6,21057.4
-3.057493,166,26075.2,21024.4
-3.056471,157.4,26125.4,20902.8
-3.055468,166.2,26042.6,21063.2
-3.054456,158,26147,21034.6
-3.053452,156,26087.4,21028.6
-3.052452,166.8,26008.4,21089.4
-3.051388,161.8,25835.6,21063.8
-3.050418,168.6,26228.2,20907
-3.049352,159.6,26064.4,21105.8
-3.048376,166.6,26203.6,20959.2
-3.047331,161.4,26231.4,20946.6
-3.046351,163.8,25966.8,21167.6
-3.045309,160.4,26086.2,21024
-3.044322,166.6,26196.4,20960.8
-3.043305,166.6,25987,21059.2
-3.042299,157,25965.6,21020.6
-3.041291,163,26095,21086.4
-3.040286,157.4,25940.6,21218.2
-3.039293,159.6,26314.4,20847.8
-3.038224,159.2,25958.8,21063.8
-3.037248,158.2,26195,21127.4
-3.036184,157.4,26129,21019.6
-3.0352,157.4,26131.4,21139.4
-3.034149,156.6,26025,21193.6
-3.033167,164.2,26105.4,21028.8
-3.032132,159.8,25956.8,21128.2
-3.031137,168,26065.6,20994.8
-3.030118,161.6,26132,21032
-3.029116,168.6,26051.8,21123.2
-3.02811,162.8,26044.2,21118.8
-3.027104,166.4,26060.6,20963.2
-3.026112,157,25940.8,21098.6
-3.02504,159.8,25928.6,21154.4
-3.024063,159.4,26340.4,20935.6
-3.023011,162.6,25915.4,21219.6
-3.02203,162,26025.8,21069.8
-3.020981,162.8,26159.8,21011.6
-3.019993,167.8,26164.6,21255.6
-3.01896,164.6,26173.6,20985.8
-3.017965,156.6,26090.2,21078
-3.016952,157.2,26037.6,21082.6
-3.01595,158.6,26090.6,21212
-3.014949,168.2,26113.4,21033.2
-3.013883,168.6,25971,21274.4
-3.012918,162.4,26147,21085.4
-3.011852,171.8,26103.8,21050.2
-3.010881,163.8,26020,21258.4
-3.009823,157,26238.8,20876
-3.008839,149.6,26081.2,21056.8
-3.007801,163.8,26053.4,21188.2
-3.006808,158.4,26212.2,20965.8
-3.005783,163.2,25972,21225.6
-3.004785,176.8,26205.4,21160.8
-3.003776,167.4,26086.2,20967.4
-3.002773,161.8,25885.4,21230.6
-3.001781,170,25952.4,21036.8
-3.00071,163.2,26258.6,20868.2
-2.999737,171.8,25938.4,21254.6
-2.998678,158.8,26201.8,20947.2
-2.997703,168,26200.6,21084.4
-2.996659,164.6,26007,21222.6
-2.995671,156,26155.2,20903.8
-2.994643,165.4,26192.8,21028.6
-2.993644,163.8,25903.4,21300.4
-2.992631,159.2,26298.4,21017.2
-2.991631,168.2,26377.8,20966.2
-2.990628,160.4,26164.2,21168
-2.989563,157.6,25980,21105.8
-2.988597,158,26179.4,21003.6
-2.987535,164.2,26183.8,21193
-2.986562,174.2,26258.2,21158
-2.985513,169.8,26096.4,21302.2
-2.984525,168.4,26189.6,21115.4
-2.983487,167.8,26175.2,20958.6
-2.982496,161.4,26071.2,21291.4
-2.981472,167.6,26217.2,21198.4
-2.980473,166.6,26264.4,21088.6
-2.979469,160.6,26160.4,21208.6
-2.978421,161.2,26364.4,21071
-2.977455,171.8,26062,21107.6
-2.976392,172.6,25981.4,21290.2
-2.975415,162.6,26202.2,21087.6
-2.974355,168.2,26119.2,21130.4
-2.973366,155.2,26115.2,21105.4
-2.972327,165.2,26302,21159
-2.971334,157.2,26138.4,21235.4
-2.970309,169.2,26022.2,21301.4
-2.969315,166.4,26299,21146
-2.968307,161.6,26194.8,21005.4
-2.967302,160.2,26089,21368.6
-2.966308,154.8,26285.6,21077
