X,Coincidences,Singles1,Singles2
-4.899187,93.6,14581.6,12799
-4.897188,100.6,14587.8,13044
-4.89519,103,14592,12983.4
-4.893179,99.6,14713.6,13000
-4.891181,96.8,14682.4,12936.8
-4.889175,97,14497.4,12984.6
-4.887172,94.8,14601,13064.4
-4.885167,102.4,14609.6,12913.6
-4.883153,101.6,14599.2,13080.8
-4.881089,97.8,14660,13003
-4.879086,102.8,14618.2,13064.6
-4.877075,95.6,14509.2,12924.8
-4.875075,98.8,14590.8,13010.6
-4.873067,95.6,14625.6,12904.6
-4.871061,94.8,14668.2,12967
-4.869051,97.8,14528.4,12993.4
-4.867047,95.2,14618.2,12944.8
-4.86504,89.2,14707,12975.8
-4.863032,105.8,14537.4,13137.8
-4.860974,96.2,14594.6,12989.4
-4.858961,97,14677.8,12913.2
-4.856951,92.6,14427.8,12902
-4.854939,102.2,14660.4,12963.8
-4.852935,107.6,14698.8,12984
-4.850925,101,14702,13030.2
-4.848916,103,14515.6,13038
-4.846912,98.4,14565.4,12983.8
-4.844903,99.8,14595.6,12923.6
-4.842898,94.6,14587.4,12999
-4.840895,100.6,14760.2,12921
-4.838852,99,14677.6,13005.6
-4.836841,95.8,14542.2,13075.6
-4.834832,98,14521,13106.8
-4.832824,99,14684.6,12871
-4.830814,92.6,14461.6,13030.4
-4.828809,104.8,14474.8,13112.2
-4.826803,95,14614.2,12917.4
-4.824795,96.4,14710,12783.8
-4.822786,101.8,14621.6,13023
-4.820781,98.6,14636,12994.4
-4.818727,96.4,14600.4,12967.4
-4.816712,99.4,14689.2,12925
-4.814704,100.6,14598,13112.6
-4.812693,99.4,14763,12891.8
-4.810686,94,14474.6,13097.2
-4.808681,97.2,14522,12946.2
-4.806671,96.2,14522.4,13145
-4.804659,97.8,14601.2,12881.4
-4.802653,99.6,14544.6,12970.4
-4.800646,95.6,14547.4,12977.4
-4.798643,91,14525.6,12841.2
-4.796597,99.4,14536.8,12953.6
-4.794589,99.4,14678,12856.6
-4.792577,99.8,14611.4,12803.6
-4.790574,103.6,14599,12881
-4.788568,99,14547.2,13042.6
-4.786558,97.2,14493,13019.8
-4.784557,99.2,14622.4,13019.4
-4.782546,102.6,14558,13069.6
-4.780542,99.4,14482.2,13078
-4.778542,99.6,14586.4,12833.8
-4.776489,95.8,14462.8,13019.2
-4.774484,90.4,14451.2,12927.8
-4.772485,93.4,14608.2,12883.6
-4.770478,101,14430,13021.2
-4.768475,90.2,14688.4,13048.2
-4.76648,91.8,14590.4,12849.4
-4.76447,96.8,14792.4,12941.8
-4.762463,94,14557.8,13097.6
-4.760457,99.2,14589.8,12991
-4.758455,97,14614.8,12860.6
-4.756408,93.6,14473.4,13067.6
-4.754404,97,14625.6,12964.2
-4.752394,93.2,14598.6,12968.6
-4.750389,97.4,14579.6,12947
-4.748377,98.6,14379.2,13061
-4.746379,92.6,14479.6,12988.6
-4.744382,100.8,14645.2,12917.8
-4.742382,94,14625.8,12885.8
-4.740382,97.2,14599,13003.8
-4.73838,92.6,14542.6,13001.6
-4.736325,106.8,14694.8,12983.2
-4.73432,92.2,14675.2,12959.4
-4.732307,100.4,14655.4,13040.6
-4.730301,91.6,14553,12961.6
-4.7283,96.2,14593.8,12906.6
-4.726289,99,14653.8,13035.6
-4.724289,98,14633.2,12907.8
-4.722283,98.8,14492.2,12977.4
-4.720278,95,14502.2,13099.4
-4.718275,89.8,14666.4,12881.2
-4.716224,95.2,14663.4,12954
-4.714218,97.4,14505.8,13118.8
-4.712215,100,14617.4,12943.4
-4.710207,97.2,14534.6,12980.6
-4.708205,101.2,14588.2,13002.4
-4.706197,93.4,14507,12945
-4.704191,101,14691.2,12985
-4.702188,98.4,14533,13060.2
-4.700184,102.6,14632.6,13038.8
-4.698181,98.8,14521.2,12954.6
-4.69613,98.4,14520.4,12870.6
-4.694123,99.2,14382.2,12966
-4.692123,95.4,14650.8,12856
-4.690111,95.2,14579,12990.2
-4.688102,93.2,14524.6,13027
-4.686106,96.4,14611,12895.2
-4.684103,98.4,14688.6,12906
-4.682094,96.8,14544,12915.2
-4.680093,99.4,14592.8,12995.4
-4.678088,102.4,14650.6,12928
-4.676038,100,14543.6,12980.8
-4.674027,100.4,14591.6,12960.2
-4.672024,96.2,14571.6,12958.2
-4.670012,107.6,14539.4,12955
-4.668001,97.4,14509.8,12932.6
-4.665995,97.6,14592.6,12886.8
-4.663988,97.4,14575,12970.4
-4.661984,108,14522.6,13071.2
-4.659981,101.4,14592.6,12903
-4.657976,91.2,14618,12927.4
-4.655923,91,14503,13141.4
-4.65391,108.2,14560.2,12946.2
-4.651915,99.6,14621.6,12991.4
-4.64992,94.2,14632,12881.4
-4.647918,101.6,14697.4,12892.2
-4.645905,96,14486,12891.2
-4.643903,96.6,14531.8,12938.2
-4.641895,97.6,14641.4,13112.6
-4.63989,101.6,14722.6,12940
-4.637881,104,14611.2,12984.6
