X,Coincidences,Singles1,Singles2
-10.500033,2799,78346,72616
-10.500011,2774,78165,73042
-10.328025,2809,77947,72506
-10.168035,2814,77849,72781
-10.019332,2816,78018,72332
-9.880495,2737,77901,72094
-9.750202,2679,77686,72319
-9.628167,2832,78106,72855
-9.513056,2735,78161,72832
-9.404672,2806,78141,72616
-9.302118,2802,78063,72767
-9.205146,2805,78368,72539
-9.113022,2771,77756,72172
-9.025581,2709,78336,72851
-8.942166,2813,77823,72548
-8.862733,2767,77664,72998
-8.786695,2866,78033,72511
-8.7142,2752,78040,72567
-8.644662,2798,77759,72490
-8.577796,2807,78164,73059
-8.51381,2880,78253,72769
-8.452058,2780,77697,72941
-8.392741,2829,77601,72223
-8.335601,2700,77811,72663
-8.280443,2782,78146,72888
-8.227239,2788,78272,72706
-8.175529,2862,78371,73311
-8.12549,2817,78607,72896
-8.077261,2771,78107,72809
-8.030231,2700,79125,72746
-7.984824,2829,78470,72229
-7.940576,2811,78503,72229
-7.89741,2834,77842,72769
-7.855588,2791,78403,72289
-7.814881,2795,77761,72555
-7.775022,2743,77820,73012
-7.736422,2767,77959,72515
-7.698452,2748,77882,73253
-7.661611,2722,77675,72300
-7.625353,2812,77984,72801
-7.589982,2846,78741,72813
-7.555236,2656,78383,73005
-7.521502,2833,78180,72758
-7.48812,2793,78083,72258
-7.45557,2737,78395,73184
-7.423311,2825,77592,72259
-7.391964,2756,77772,72756
-7.361016,2808,77866,72456
-7.330657,2809,77936,72553
-7.300693,2775,78285,72566
-7.27123,2744,77635,72256
-7.242131,2708,77812,72428
-7.213534,2889,78322,73060
-7.185318,2878,77663,72773
-7.15754,2747,77030,72143
-7.130045,2707,77528,72278
-7.102871,2727,77704,72443
-7.076022,2827,77623,72618
-7.049396,2680,77121,72371
-7.02321,2698,78505,72719
-6.99708,2788,77825,72863
-6.971421,2803,77979,72625
-6.945942,2791,77592,72466
-6.920601,2783,78067,72839
-6.895575,2780,77934,72422
-6.870532,2634,77941,72344
-6.845907,2650,78009,72291
-6.821291,2747,77582,72624
-6.796867,2711,77667,72302
-6.77266,2692,77463,72569
-6.748518,2793,78178,72446
-6.7246,2927,77792,72621
-6.700613,2884,78100,72709
-6.676724,2809,77482,72412
-6.652998,2764,77682,72623
-6.629376,2521,77792,72552
-6.605808,2073,77516,72628
-6.58234,1554,77004,71817
-6.558743,1160,77102,71780
-6.535308,734,76557,71582
-6.511697,416,76619,71617
-6.488223,219,76253,71345
-6.464706,215,76502,71029
-6.441318,370,76012,71140
-6.417735,720,76706,71292
-6.394149,1127,77220,71222
-6.370607,1579,76919,71443
-6.346932,2038,76639,71853
-6.323145,2394,77338,72078
-6.299368,2694,77814,72211
-6.27552,2836,77281,72575
-6.2515,2887,78404,72776
-6.22727,2863,78042,73402
-6.202991,2714,77849,72433
-6.178728,2717,78081,72246
-6.15402,2721,77956,72617
-6.129324,2644,78090,73080
-6.10442,2654,77670,72599
-6.079447,2691,77607,73085
-6.054227,2804,77320,72372
-6.028518,2756,77755,72030
-6.002796,2622,76234,71601
-5.976764,2753,77163,71761
-5.950519,2700,77334,72420
-5.924089,2721,77361,72467
-5.897231,2640,77895,72098
-5.869923,2653,77666,72493
-5.842442,2716,77199,72669
-5.814608,2878,77685,73047
-5.786409,2858,78006,72354
-5.757742,2789,77148,72230
-5.728808,2884,77390,72630
-5.69935,2705,77211,72457
-5.669409,2799,77467,72694
-5.639019,2777,77499,72288
-5.608021,2777,77819,72061
-5.576522,2852,76946,72824
-5.54455,2746,77832,72655
-5.511918,2717,77422,72572
-5.478564,2777,77123,72405
-5.444806,2752,77606,72163
-5.41007,2736,76986,71775
-5.374645,2668,77548,72142
-5.338522,2756,78006,72579
-5.301475,2720,77925,72700
-5.263659,2701,77614,72453
-5.224877,2725,77925,72743
-5.185058,2792,77308,72798
-5.144402,2770,77882,71878
-5.102451,2836,77632,72233
-5.059344,2749,77435,72251
-5.015255,2846,77696,72770
-4.96968,2775,77727,72446
-4.92276,2793,77328,72592
-4.874401,2805,77360,72654
-4.824432,2686,76645,72092
-4.772978,2694,77501,72305
-4.719551,2766,77056,72669
-4.664429,2788,77395,72594
-4.607261,2757,77560,72204
-4.547809,2654,77159,72643
-4.48627,2844,77271,72389
-4.422102,2762,77382,71826
-4.355388,2734,77424,71907
-4.285894,2775,77122,72125
-4.213127,2639,76238,71660
-4.13733,2720,77706,72650
-4.057758,2773,77290,72714
-3.974464,2773,77130,72191
-3.886874,2772,77911,72962
-3.794807,2678,76336,71950
-3.697847,2758,77873,72021
-3.595231,2796,77679,72334
-3.486872,2800,77989,72612
-3.371837,2818,77503,72217
-3.249811,2743,77056,72410
-3.119541,2715,77078,72719
-2.980727,2701,78570,71680
-2.83186,2783,78446,72356
-2.672135,2754,77561,72395
