X,Coincidences,Singles1,Singles2
-10.499955,269,77044,70923
-10.500029,259,76486,71525
-10.327981,292,76446,70609
-10.167998,276,76642,70397
-10.019291,270,76687,70743
-9.880456,263,76381,71235
-9.750139,250,76520,70675
-9.628139,278,76595,70568
-9.513038,252,76918,70464
-9.404634,282,76339,70981
-9.302166,267,76470,71142
-9.205201,253,76212,70503
-9.113096,288,76297,70745
-9.025661,273,76628,70582
-8.942292,264,76467,70752
-8.862674,268,76572,70494
-8.786712,295,76519,70565
-8.714226,260,76722,70559
-8.644754,282,76331,70334
-8.577905,288,75946,70284
-8.513731,302,76788,70266
-8.452112,311,76364,70341
-8.392704,279,75942,70519
-8.33557,256,76341,71204
-8.280433,235,75997,70337
-8.226984,271,76372,70655
-8.175467,249,76040,70700
-8.125629,235,76193,70807
-8.077061,254,76408,70858
-8.030357,229,76719,70471
-7.984828,233,76475,70686
-7.940491,209,76192,69895
-7.897643,237,76586,70531
-7.855634,212,76193,70576
-7.814889,210,76474,70658
-7.775069,195,76094,70112
-7.736394,187,76569,69948
-7.698535,196,76139,70399
-7.661448,201,76921,70534
-7.625336,175,76689,70754
-7.589913,194,76013,71078
-7.555334,168,76569,70624
-7.521318,183,76729,70972
-7.488193,176,76239,70287
-7.45551,153,76308,70619
-7.42345,142,76175,70936
-7.391941,168,76022,70755
-7.361077,120,76572,70709
-7.330631,128,76980,70492
-7.300677,109,76302,70420
-7.271216,123,76053,70552
-7.242117,93,76326,70517
-7.213644,97,76204,70245
-7.185339,84,76618,70673
-7.157402,94,76790,70674
-7.130046,94,75919,70647
-7.102795,80,76818,70441
-7.076051,80,76362,70055
-7.049398,73,75985,70613
-7.023165,62,76382,70244
-6.99713,71,76162,70481
-6.971423,39,76266,70471
-6.945935,66,76972,70517
-6.920558,54,76082,70198
-6.895567,49,76475,71273
-6.870598,45,76071,70347
-6.845934,44,75940,70519
-6.821368,45,76717,70137
-6.796869,25,75803,70313
-6.772625,39,76661,70384
-6.748524,32,76432,70508
-6.724667,18,76258,70524
-6.700522,19,76733,70559
-6.676759,18,76536,70793
-6.653174,9,76463,70396
-6.629343,24,76146,70516
-6.605745,13,75825,70627
-6.582268,16,75645,69956
-6.558648,29,75230,69741
-6.535268,10,74865,69947
-6.511755,16,75502,69295
-6.488202,15,74632,69110
-6.464707,12,74554,68976
-6.441239,20,74872,69047
-6.417661,17,74802,69174
-6.394286,12,74759,69544
-6.370479,19,75773,69843
-6.346862,23,75915,69572
-6.323213,25,76263,69720
-6.299386,21,76528,69998
-6.275534,24,76254,70660
-6.251469,23,76143,70074
-6.227297,26,76074,70580
-6.203088,33,76283,69992
-6.178703,21,76009,70197
-6.154014,41,76220,70063
-6.129298,43,76560,70179
-6.10449,42,76257,69941
-6.079301,48,76316,70731
-6.054168,43,76266,69792
-6.028515,64,75446,70029
-6.00275,52,75647,69922
-5.976876,59,75527,70594
-5.950563,65,75586,70053
-5.924029,71,76125,70523
-5.897174,74,75958,69915
-5.869987,79,76179,70473
-5.842533,89,75361,70491
-5.814574,88,75807,70086
-5.786453,86,75587,70204
-5.757748,102,76031,70316
-5.728818,109,75899,70628
-5.699345,103,76172,70299
-5.669359,136,76424,70283
-5.638995,129,76198,70987
-5.608026,111,76094,70474
-5.576541,126,76052,70616
-5.544463,152,76427,70648
-5.511902,144,76369,70058
-5.478532,148,75741,69875
-5.444622,183,76561,69772
-5.410163,165,76773,70461
-5.374693,169,76318,70599
-5.338476,185,76786,70502
-5.30153,203,77161,70306
-5.263617,188,76112,70623
-5.224827,204,76689,70326
-5.185171,179,76046,70086
-5.144355,198,76001,70386
-5.10249,240,75992,69845
-5.059438,204,76753,70168
-5.015179,234,76777,70292
-4.969712,228,76164,70601
-4.922796,232,76431,70529
-4.874363,269,75847,70586
-4.824411,257,76199,70525
-4.772825,250,75692,70176
-4.719686,240,76064,70644
-4.664481,232,75776,69857
-4.607159,237,76179,70293
-4.547866,278,76025,69994
-4.486276,242,76113,70208
-4.422095,259,76015,70131
-4.355458,280,75607,69720
-4.285777,288,75969,70394
-4.213364,254,75709,69694
-4.137445,261,75375,70406
-4.057848,276,76391,70222
-3.974467,271,75797,70277
-3.887014,258,76119,69812
-3.794819,267,75948,69953
-3.697801,238,75509,69728
-3.595254,262,75689,69843
-3.486966,281,75892,69966
-3.371877,277,75629,70420
-3.249782,276,76586,70168
-3.119707,249,76351,70133
-2.980693,280,75951,70941
-2.831962,254,75327,71189
-2.67217,267,76166,71308
