X,Coincidences,Singles1,Singles2
-6.767767,55,8299.2,7399
-6.765757,57.4,8449.2,7497.4
-6.763754,49.2,8399.8,7411.4
-6.761742,52.4,8405.6,7539.8
-6.759739,48.4,8418.2,7396.4
-6.757689,53.4,8393,7433.8
-6.755692,50.4,8323.2,7552.8
-6.753683,50.2,8341.8,7371.4
-6.75169,57,8388.8,7455
-6.749684,53.2,8361.4,7451.4
-6.747664,53,8391.2,7418.6
-6.745647,55.8,8420.8,7452.4
-6.743638,54.2,8378,7456.4
-6.741585,52.2,8340.4,7464.8
-6.739565,56.4,8382.8,7485.6
-6.737549,53.6,8413.6,7505
-6.735559,56.6,8396.8,7501.8
-6.733574,59,8372.4,7421.4
-6.731558,61.4,8451.8,7446.8
-6.729556,49.6,8335.4,7418.4
-6.727554,59,8404.2,7458.8
-6.725544,53.6,8384.2,7429
-6.723474,57.4,8386,7472.2
-6.721474,52.4,8377.2,7441.2
-6.719462,56.4,8500.4,7438.6
-6.71745,52.6,8423.8,7437.4
-6.715453,57.6,8351.2,7515.2
-6.713452,46.2,8363,7421.2
-6.711454,57.8,8404.8,7392.6
-6.709447,57.2,8418.4,7526.8
-6.707448,50.4,8364.6,7440
-6.705431,49.8,8399.2,7420.4
-6.703381,58,8445,7484.2
-6.701367,52,8469.4,7510
-6.699358,51.2,8486.4,7475.8
-6.697358,57.4,8443.8,7553.8
-6.695357,57.4,8281.4,7435.4
-6.693342,55.4,8476.2,7458.2
-6.691342,50.2,8397.2,7463
-6.689335,55.8,8464.8,7527.6
-6.687328,52.6,8478.6,7574.8
-6.685313,51.6,8372.4,7457.2
-6.683284,52,8509.4,7488.6
-6.681274,55.2,8410.2,7488.8
-6.679266,49.6,8361.8,7404.8
-6.677258,49.8,8347.2,7464.8
-6.675256,47.6,8398.8,7466.8
-6.673257,54,8407.6,7551.4
-6.671246,54.2,8521.2,7503.4
-6.669235,57,8364.8,7605.2
-6.667225,48,8378,7443.8
-6.665167,58.8,8504.8,7542.8
-6.663157,51.4,8400,7436.6
-6.661152,56.8,8399.6,7459.2
-6.659129,48.8,8454.4,7405.2
-6.657126,57.2,8389.2,7488.6
-6.65512,56,8407.2,7473
-6.653114,52.4,8428.8,7407.2
-6.651098,53.6,8479.4,7600.6
-6.649095,52.2,8450.2,7547
-6.647086,50.6,8468.4,7406
