X,Coincidences,Singles1,Singles2
-3.129284,67.6,19442.4,15380.4
-3.128255,73.2,19348,15505.2
-3.127263,74.2,19518,15316.4
-3.12625,74.4,19388,15441.8
-3.125248,80.4,19386.8,15406.4
-3.124249,69.4,19392,15412
-3.123181,78.6,19479.4,15385.6
-3.122205,72.4,19575.4,15461.6
-3.121139,76.6,19363.8,15353.8
-3.120155,73.6,19506,15329.2
-3.119103,73,19494.4,15402.4
-3.11811,72.6,19392,15415.8
-3.117077,77,19506.8,15364.8
-3.116082,79,19423.6,15362.2
-3.115064,75.2,19398.8,15343.2
-3.114062,76.8,19496.4,15351.6
-3.113063,82.8,19396.8,15399.6
-3.111998,70.4,19531.8,15390.6
-3.111032,69.8,19623.6,15299.6
-3.10997,79,19364,15422
-3.108989,75,19549.2,15282.4
-3.107938,73,19366.8,15420.8
-3.106951,71.4,19452.8,15292
-3.105909,76.8,19462.6,15308.8
-3.104916,67,19516.4,15452.6
-3.103893,71.2,19572.8,15367.2
-3.102897,75,19396,15430.8
-3.101897,71.8,19451.8,15416
-3.100894,78.4,19404.6,15351.8
-3.099903,74.8,19546.4,15358
-3.098832,73.4,19374.8,15464.8
-3.097857,75.8,19566.4,15255.8
-3.096797,67.4,19372.2,15442.8
-3.095817,80.2,19487.4,15380.2
-3.094781,77.4,19627.6,15286.8
-3.093792,71.4,19603.6,15454.6
-3.092763,72.4,19424.8,15464
-3.09177,84.6,19508.4,15286.6
-3.090754,76.4,19273.8,15402.8
-3.089751,80.2,19330.6,15428.8
-3.088752,73.4,19563.6,15308.2
-3.087686,65.2,19454.2,15329.2
-3.086715,77.4,19436.2,15390.2
-3.08565,70.8,19596,15187.8
-3.084672,80.4,19368,15307.6
-3.083619,79.4,19452.4,15356.4
-3.082637,82,19527.2,15465.8
-3.081595,74.4,19446.4,15336.8
-3.080596,75,19402.6,15452.4
-3.079561,77.4,19419.6,15382.6
-3.078562,72,19423.8,15334
-3.077556,67.4,19360,15290.8
-3.076548,68.6,19610.8,15293.2
-3.07555,74.2,19402.8,15484.4
-3.074475,78,19459,15389.2
-3.073502,83,19373.8,15400.2
-3.072437,78.8,19547.6,15399.2
-3.071458,78.4,19457.2,15438.4
-3.070405,79.4,19475.4,15337.4
-3.06942,78.6,19440.8,15499.4
-3.06839,74,19358,15400.6
-3.067399,75.2,19543.6,15428.4
-3.066379,76.6,19446,15311.6
-3.065381,76,19573.6,15252.2
-3.064374,79.8,19455.4,15407.4
-3.063372,75.6,19487.2,15266.2
-3.062375,79.8,19442.4,15433.8
-3.061302,72.4,19532.8,15292.2
-3.060331,69,19463.6,15316.6
-3.059274,71.2,19644.4,15218
-3.058289,79.8,19330,15438.6
-3.057238,74,19437.6,15406.4
-3.056248,73,19435.8,15415
-3.05521,74.8,19306.6,15313.8
-3.054213,73.4,19297.8,15301
-3.053191,76.4,19552.4,15325
-3.052191,79.6,19357.6,15374.6
-3.051184,68.8,19459.2,15266.4
-3.050175,70.6,19426.6,15310.4
-3.049183,72.4,19338,15372.4
-3.048111,72.8,19261.2,15358.4
-3.04714,69.8,19473,15170.8
-3.046078,70.8,19374.6,15362.8
-3.045097,71.8,19304.6,15360.2
-3.044055,70.8,19436.8,15397.8
-3.043062,72.8,19417.2,15402.4
-3.042029,70,19469.8,15310.2
-3.041033,73,19410.6,15390
-3.040016,73.6,19346.4,15406.2
-3.039017,74.4,19551.2,15218.8
-3.038017,65.8,19330.6,15284.6
-3.036952,75.6,19472.4,15361
-3.035982,70.4,19584,15308.2
-3.034921,75,19252.2,15391.6
-3.033945,73.6,19422,15212.8
-3.032895,76.4,19403.8,15201.4
-3.031915,77.8,19337.2,15367
-3.030877,70.8,19433.2,15426.4
-3.029884,76,19423.4,15355.2
-3.028863,81.8,19327,15416.4
-3.027865,75.8,19351.2,15355.4
-3.026857,74.6,19313,15317.8
-3.025852,74.4,19304.4,15466.4
-3.024857,69,19425.6,15367.6
-3.02378,78.6,19579,15410
-3.022812,67.2,19345.6,15381.8
-3.02175,76.2,19339,15270
-3.020774,74,19413,15183
-3.019735,71.8,19145.4,15433
-3.018739,74.4,19470.8,15349.2
-3.017707,73.4,19470.2,15333.6
-3.016712,70.6,19328.6,15372.6
-3.015697,74,19259.8,15413.2
-3.014694,76.4,19325.6,15345.2
-3.013692,75.4,19456.6,15208
-3.012631,72.8,19119.4,15374.2
-3.011671,70.4,19465.2,15091.4
-3.010601,66.8,19317,15451.2
-3.009619,78.8,19329.6,15377.6
-3.008562,79.6,19447.4,15300.8
-3.007581,73.8,19256.6,15381
-3.006538,77.6,19460.8,15255.6
-3.005546,74.8,19323.4,15282.4
-3.004521,77.4,19403.6,15245.6
-3.003525,71,19273.8,15413
-3.002516,64.6,19361.4,15288.2
-3.001514,65.2,19259.4,15269.4
-3.000521,77.8,19224.2,15225
-2.999446,77.6,19335,15321.6
-2.998479,72.4,19398.6,15432
-2.997418,75.6,19473.8,15162
-2.996435,77.6,19412,15279.8
-2.995387,71.2,19176.6,15417.8
-2.9944,68.2,19393.2,15146.2
-2.993369,69.4,19252,15450.2
-2.99237,69,19393,15331.6
-2.991354,69,19381.8,15243.2
-2.990352,71.6,19337.2,15399.6
-2.989351,70.8,19426.6,15333.6
-2.988286,69.8,19474.4,15333.4
