X,Coincidences,Singles1,Singles2
-11.099955,4365,137542,127292
-11.100014,4381,137414,127391
-11.030678,4493,137610,128191
-10.965653,4545,138248,128000
-10.903943,4506,136861,127435
-10.845748,4364,136424,126719
-10.790593,4560,137417,126889
-10.738153,4454,137197,127082
-10.688365,4571,136787,126793
-10.64107,4533,136082,126402
-10.596045,4516,135961,125818
-10.552869,4626,136196,126688
-10.511642,4554,136806,127234
-10.472309,4595,138039,127443
-10.434381,4731,136588,126964
-10.398244,4711,136910,127474
-10.3633,4701,137294,127562
-10.329904,4560,136595,127090
-10.297754,4713,136435,127081
-10.266576,4579,136718,126394
-10.23675,4526,136116,126495
-10.207695,4540,135979,125696
-10.179898,4759,135932,126798
-10.152891,4662,136692,126580
-10.126674,4559,135829,126276
-10.101368,4412,135248,126498
-10.076858,4600,135210,125895
-10.052929,4734,136842,127414
-10.029917,4618,137783,126775
-10.007484,4536,138098,128313
-9.98564,4603,137220,127075
-9.964281,4733,136748,127390
-9.943654,4701,137141,127408
-9.923396,4616,136799,127031
-9.90389,4660,137340,127578
-9.884641,4638,137233,127266
-9.865991,4617,136214,127341
-9.847605,4611,135439,126671
-9.829969,4550,135546,125527
-9.812473,4509,136054,126336
-9.795381,4722,136060,125463
-9.778716,4669,136566,126309
-9.76228,4613,136285,125858
-9.746414,4706,136669,126739
-9.730541,4759,136415,126700
-9.7153,4572,135828,126144
-9.700067,4673,136811,127293
-9.685221,4641,136621,126633
-9.670687,4564,137179,126650
-9.656379,4608,137446,126583
-9.642236,4467,136263,125936
-9.628486,4564,135796,125940
-9.614846,4678,135961,126049
-9.601514,4615,136518,126941
-9.588509,4503,136396,127319
-9.575532,4681,136466,126749
-9.562526,4675,136979,126109
-9.549953,4705,137388,127113
-9.53751,4539,137127,126427
-9.525304,4673,137370,127481
-9.513207,4681,138096,127402
-9.501241,4598,137569,128009
-9.489337,4628,136728,126610
-9.4778,4625,136872,126704
-9.466224,4692,135971,126767
-9.454751,4472,136010,126765
-9.443651,4496,136157,126221
-9.43246,4518,136303,126889
-9.421385,4425,136719,127258
-9.410505,4540,136420,126598
