X,Coincidences,Singles1,Singles2
-5.089886,132.6,16352.2,14427.8
-5.08892,127.4,16193.8,14894.2
-5.087867,128.6,16154.2,14705.4
-5.08688,134.6,16460.4,14540.8
-5.085848,131.4,16140.2,14844
-5.084857,131,16124.6,14650
-5.083846,132.8,16334.4,14623.8
-5.082841,132,16172.6,14806.2
-5.081844,140.2,16199.4,14582
-5.080778,128.8,16450,14620.8
-5.079816,134.8,16178.6,14871.4
-5.078755,130.8,16160,14634
-5.077772,131.4,16422.8,14545.8
-5.076718,137.6,16213.2,14908.8
-5.075733,124.6,16065.6,14730.8
-5.074703,128.4,16501.2,14560.4
-5.073705,129,16090.4,14908.2
-5.072695,137.4,16227,14594.6
-5.071687,141.8,16476.6,14448.6
-5.070692,134,16077.2,14906.8
-5.069617,134.8,16175,14624.4
-5.068642,131.6,16345.2,14673.4
-5.067588,139,16004,14795
-5.066606,133,16166,14638
-5.065567,128.6,16462.6,14580.4
-5.064578,140.4,16145.6,14875.6
-5.063558,136.2,16320.8,14695.6
-5.062555,138.6,16330.6,14721
-5.061558,136,16098.8,14654.6
-5.060491,141,16359.2,14572.2
-5.059518,136.4,16224.2,14730.2
-5.058457,151.6,16209.2,14828
-5.05748,127.8,16420.6,14632.8
-5.056437,139,16317.6,14750.2
-5.055446,138.6,16148.6,14703.6
-5.054412,144,16307.8,14565
-5.053417,136.8,16293.8,14705.4
-5.052403,136,15876,14646.4
-5.05139,133.2,16368.2,14647.6
-5.050393,141.6,16390.4,14681.4
-5.049324,138.2,16159,14803.6
-5.048348,136.6,16295.8,14691
-5.047289,130.6,16154.4,14881
-5.046304,129.2,16072.6,14723
-5.045261,127.6,16412.4,14672.4
-5.04427,129.4,16152.8,14640.2
-5.043245,128.8,16016.6,14708.8
-5.042244,128.4,16442,14725
-5.041238,131.8,16052.2,14757.4
-5.040235,132.2,16193.2,14578.8
-5.039245,132.4,16402.2,14621.6
-5.038175,136,16044.4,14919
-5.037195,141.2,16370.4,14708.8
-5.03614,143.6,16455.6,14652.6
-5.03516,132.2,16194.8,14823.8
-5.034125,139,16400.2,14567
-5.033132,136.8,16417.8,14695
-5.032109,131,15999.4,14728
-5.031107,128.4,16220,14570.4
-5.030099,140.2,16250,14604.6
-5.02904,140,16045,14865.8
-5.028081,134.8,16377.8,14550.4
-5.027021,131.2,16387.6,14629.6
-5.026043,144.6,15952,14879
-5.024993,128.4,16280.8,14695
-5.024011,137.2,16441.4,14645.2
-5.022976,125.4,16209,14880.2
-5.021981,129.6,16287.6,14624.4
-5.020961,136.2,16461.4,14730.8
-5.019957,130.2,16081,14816.6
-5.018956,133.8,16330.6,14565.2
-5.01789,135.2,16309.4,14631.2
-5.016926,131.6,16088.2,14819.6
-5.015857,127.2,16322.8,14645.2
-5.014881,136.2,16273.8,14747.6
-5.013827,125.2,16107.4,14701.2
-5.012837,132.4,16320.4,14760.8
-5.0118,137,16391,14769.4
-5.010808,138.8,16008.6,14847
-5.009783,143.2,16479.4,14662
-5.008784,129,16432.6,14593
-5.007778,128.6,16136.6,14692
-5.00672,136,16393.6,14680.6
-5.005754,137.2,16314.2,14742
-5.004695,136.8,16118.6,14787.2
-5.003727,141.8,16445,14665
-5.00267,135.8,16407.8,14750.2
-5.001688,141,16225.2,14854
-5.000647,136,16469.8,14769.4
-4.999649,137.8,16334.4,14800
-4.998631,137.6,16105.2,14756.8
-4.997628,139.4,16541.6,14639.8
-4.996622,135,16187.4,14739.6
-4.995564,145.4,16215.4,14796.6
-4.994593,144.8,16497.2,14659.8
-4.993529,127.8,16160,14746.2
-4.992553,135.8,16153.2,14766.6
-4.991504,126.6,16427.4,14669.6
-4.990526,134.8,16236.8,14882
-4.989492,131.8,16290,14848.2
-4.988495,131.6,16503.4,14672
-4.987473,132,16251.2,14795.2
-4.986474,138.8,16274,14734.2
-4.985469,138,16452.4,14683.8
-4.984404,132.2,16239.6,14665
-4.983434,135.6,16264.2,14762.4
-4.982373,130.2,16443.4,14674
-4.9814,131.2,16205.4,14832.2
-4.980341,136.8,16267.8,14722.8
-4.979353,141.6,16435.6,14775
-4.978313,136.6,16302.4,14788.6
-4.977321,140,16156.4,14820
-4.976297,141.2,16527,14582.4
-4.9753,134.4,16114.8,14871.4
-4.974303,133.4,16329.6,14727.8
-4.973239,142.2,16377,14753.2
-4.972271,137.8,16286.2,14853
-4.971206,139.8,16393.8,14643.6
-4.97023,137.6,16365.6,14876.4
-4.969178,133.6,16326.6,14713.6
-4.968194,141,16319.4,14744.4
-4.967159,141,16384,14869.2
-4.966169,139.6,16354.4,14737.8
-4.965145,131,16370.8,14687.2
-4.96414,134.8,16495.6,14705.2
-4.96314,138.8,16240.8,14813.4
-4.962073,131,16284,14681.4
-4.961103,139.8,16357.4,14762
-4.960046,147.4,16288.4,14856.4
-4.95907,122.4,16420,14676.2
-4.958023,132.2,16370.4,14751.2
-4.957032,136.2,16228.6,14718.6
-4.955999,143,16536.8,14796.8
-4.955006,128.6,16217.2,14803.6
-4.953994,148,16277.2,14829.8
-4.952991,144.8,16440.4,14881.2
-4.95199,155.4,16409,14842.2
-4.950921,137.2,16216.8,14861.2
-4.949962,137.8,16371,14773
-4.948903,136.8,16336.2,14669.2
-4.94792,139.8,16219,14710
-4.946866,140.2,16425.6,14810.4
-4.945874,125.4,16233.2,14711.6
-4.944839,137,16458.6,14816.8
-4.943844,125.8,16395.4,14742.2
-4.942828,132.8,16337.2,14921.4
-4.941826,132.4,16421.4,14800.2
-4.940829,134,16363.4,14760.4
-4.939759,133.4,16290,14834.4
-4.938792,138.8,16344.2,14791.6
-4.937729,138.4,16357.2,14829.2
-4.936747,143.8,16290.2,14928.6
-4.935697,143,16416.4,14808.6
-4.934706,139,16407.6,14703
-4.933674,130.2,16217,14812.8
-4.932677,139,16349.8,14855
-4.93166,134.4,16392.6,14720.4
-4.930651,135,16228.6,14835.2
-4.929652,140.2,16348.8,14716.2
-4.928585,147.8,16588.2,14767
-4.927612,134,16365.6,14753.6
-4.926552,132.6,16368.8,14820.4
-4.925578,152.2,16413.6,14668.4
-4.924529,137.2,16259.6,14907.4
-4.923538,140.4,16477,14852.6
-4.922508,140.8,16406.2,14757.8
-4.921504,148.4,16300.6,14756.6
-4.920482,130.2,16303.6,14890.8
-4.919479,134,16500.2,14788
-4.918479,149.6,16397.8,14897.2
-4.917412,143.6,16452.4,14815.4
