X,Coincidences,Singles1,Singles2
-5.938223,397.6,19158.8,16786
-5.936209,388.8,19359.8,16913.4
-5.934208,387,19415.4,16661.2
-5.932194,398.8,19153.8,16860.2
-5.930187,403,19144,16794.2
-5.928177,406,19387.4,16612.6
-5.926175,392.2,19244.2,16771.2
-5.924105,389,19127.2,16954.8
-5.922101,391.6,19216.4,16755.8
-5.920093,401.8,19296.8,16705.8
-5.91808,385.4,19180.8,17000.4
-5.916077,398.6,19232.4,16889.8
-5.914082,398.6,19419.8,16716
-5.912068,394.4,19182.8,16782.4
-5.910062,392.8,19195.6,16859.8
-5.908061,387.8,19265.8,16658.8
-5.906,390.8,19099.8,16831.6
-5.904014,410.4,19148,16942.8
-5.902016,387.2,19172.6,16788.4
-5.900009,400.8,19131,16725.2
-5.897997,395.6,19147.2,16801.4
-5.895996,400.6,19282.8,16711.8
-5.893988,371,19274.2,16734.8
-5.891979,379,19074,16978.4
-5.889975,382.4,19249.6,16796
-5.887929,410.6,19332.8,16744.2
-5.885922,411,19067.6,16830.4
-5.883919,392.8,19246,16759.4
-5.881907,395.6,19355.8,16716
-5.879894,406.6,19279.2,16812.4
-5.877884,391.4,19194,16825.6
-5.875879,399.2,19201.4,16731
-5.873863,400.8,19336.2,16690.2
-5.871806,415.8,19160.2,16888.6
-5.869799,415.6,19406,16726
-5.867788,403.6,19170.6,16950.4
-5.865788,398.2,19222.2,16981.8
-5.863788,385.8,19231,16710.4
-5.861774,404.6,19182,16786.6
-5.859761,398,19084.8,16854.2
-5.857758,401.6,19283.2,16755.6
-5.855747,400.6,19373.4,16816.2
-5.853682,394,19052.4,16963.2
-5.851684,389.8,19115.2,16797.2
-5.849684,408.2,19354.4,16727.4
-5.847674,407.8,19235.2,16946
-5.845674,393.2,19141.2,16826.2
-5.843673,413,19450.2,16865.4
-5.841667,397.6,19265.2,16872.6
-5.839659,398,19021.6,16944
-5.837651,399,19287.8,16658.6
-5.835639,390.6,19260.2,16812
-5.833603,393.6,19078,16914.2
-5.831593,390.8,19038.4,16943.2
-5.829587,398.4,19400,16633.4
-5.827577,409.4,19011.6,16669
-5.825568,398,19293.4,17029.4
-5.823555,400.8,19335.2,16709
-5.821544,401.8,19485.4,16758.8
-5.819539,400.6,19162.8,16937.6
-5.817529,371.4,19236,16774.4
-5.815468,376.6,19158.6,16683.2
-5.81348,398.4,18993.4,16868.2
-5.811465,387.2,19180.6,16757.8
-5.809456,409.6,19266.2,16751.2
-5.807452,380.4,18967.6,17017.2
-5.805454,397.2,19014,17083.8
-5.803435,384.6,19211.4,16888.2
-5.801424,400,19361.6,16690.2
-5.79942,382.8,19080.8,16908.2
-5.79738,404.6,19374.8,16686.4
-5.795381,394.2,19011.4,16876
-5.793383,397.8,19163.6,16904.2
-5.791385,397.8,19391.4,16810.8
-5.789369,405.4,19325.6,16765.8
-5.787358,376.4,18910,17016.4
-5.785348,398.2,19179.4,17065.2
-5.783334,385,19406.6,16634.8
-5.781296,400.4,19307.4,16722.8
-5.779287,387.4,19108,16974.4
-5.777273,388.8,19297.4,16636.4
-5.775257,386.2,19164.2,16776.2
-5.773242,396.8,19046.6,17036.6
-5.771244,381.8,19271,16668.8
-5.769233,395.4,19363,16752.6
-5.767223,394.8,19009.2,16949
-5.765214,392,19061,16958.2
-5.763158,392.4,19337.6,16527
-5.761158,388.6,19300.6,16786.2
-5.759145,389.8,19207,16763.6
-5.757138,370.4,19315.4,16510.8
-5.755125,392.8,19172,16910.2
-5.753126,383.8,18925.2,16999.2
-5.751122,384.2,19292.4,16799.4
-5.749111,371.2,19426.8,16619.2
-5.747106,384.4,18967.8,16984
-5.745046,369.6,19050.6,16753.4
-5.743049,398.6,19336.4,16671.4
-5.741043,386.6,19148.6,16736.2
-5.739028,387.2,19003,16953.2
-5.737013,393,19456,16543
-5.735004,391.6,19539.6,16651.6
-5.732992,387.6,19023.6,17131.4
-5.730983,397.6,19292.6,16875.4
-5.728979,377.2,19309,16651.6
-5.726965,393,18988.6,17089.2
-5.724923,380.4,19155.8,16780.2
-5.722921,382.4,19406.2,16689
-5.720913,378.4,19374.6,16887.4
-5.718901,383.6,18913.2,17035.2
-5.71688,401.2,19478.2,16731.4
-5.714879,376.8,19091.6,16770.6
-5.712864,398.6,19052.2,16997.2
