X,Coincidences,Singles1,Singles2
-9.49997,224,35186.5,32592
-9.413168,231,35311.5,32372
-9.330224,209,35338,32533
-9.251493,216,35088,32538
-9.176483,241.5,35169.5,32666.5
-9.104767,202.5,35021,32166.5
-9.036025,200,34991.5,32466.5
-8.970494,215,34942.5,32507
-8.907669,203.5,35096,32517.5
-8.847243,190.5,35140.5,32544
-8.78929,197,35291.5,32314.5
-8.733371,209,35146.5,32225.5
-8.679763,213.5,35358,32396.5
-8.628136,210,34962,32565.5
-8.578443,197.5,35031,32295
-8.530246,238,35305.5,32564
-8.483914,206.5,35186.5,32435
-8.439207,216,34915,32677.5
-8.395803,211.5,35053.5,32358.5
-8.353764,217,35072,32372
-8.313123,225.5,34969.5,32584.5
-8.273761,220,35114.5,32563.5
-8.235649,231.5,35273.5,32431
-8.198441,231,35177.5,32308.5
-8.162341,226.5,35153.5,32409
-8.127311,222.5,35139,32504
-8.093337,205,34942.5,32402
-8.060259,232.5,35301,32572.5
-8.027969,212.5,35002.5,32489
-7.996483,225,35023.5,32297.5
-7.965976,203.5,35134,32601
-7.936072,187,35083.5,32528
-7.906968,201.5,35100,32231
-7.878519,195,35154,32368
-7.850872,208,35292.5,32599.5
-7.823876,192,34910,32572.5
-7.797299,196,34898.5,32506.5
-7.771307,180.5,34900.5,32260.5
-7.74602,198.5,35056,32292
-7.72121,194,35149,32414.5
-7.696827,186.5,34892,32226
-7.673305,187,35168,32277
-7.649777,185.5,35117,32257.5
-7.6269,207.5,35149,32425
-7.604503,221,35013,32310
-7.58244,224,34928,32239.5
-7.560883,212.5,35086,32236
-7.539674,206.5,35340,32576
-7.518801,197.5,35044.5,32542
-7.498365,216,34992,32384
-7.478229,204,34821,32513
-7.458383,217,34852,32299.5
-7.43893,231.5,35110.5,32265
-7.41979,239.5,35166,32325.5
-7.401066,217,34686,32284
-7.382543,216.5,35299.5,32235.5
-7.364097,239,34730,32224.5
-7.346137,239,35248,32333
-7.328276,248.5,35155.5,32240
-7.310959,241,35305,32406.5
-7.293601,238.5,35049.5,32520.5
-7.276558,259.5,35009,32398.5
-7.259796,268,34953,32358
-7.2432,240.5,34916.5,32297.5
-7.226775,238.5,34973.5,32455
-7.210702,237.5,35210.5,32419
-7.19476,245,34972,32220
-7.179106,233.5,35135.5,32474
-7.163345,232.5,35116.5,32334
-7.147922,254.5,35027.5,32515.5
-7.132593,241,34903,32164.5
-7.117607,263.5,34893.5,32226.5
-7.102713,226,34878,32261
-7.087886,237,34922.5,32454.5
-7.073412,235.5,35288.5,32594.5
-7.058782,215,35058,32577.5
-7.044505,217,35022,32369.5
-7.030352,206,35003.5,32384
-7.016213,239.5,34916,32552
-7.002296,185.5,34928,32654.5
-6.988453,195,34891.5,32193
-6.974878,189.5,34831,32235.5
-6.961172,204,35053,32495.5
-6.947754,187.5,35148,32265.5
-6.93434,177.5,34906,32406.5
-6.921068,172.5,34804,32507
-6.907811,179,34639.5,32084
-6.894692,152.5,34923,32331.5
-6.881779,152.5,34840.5,32512
-6.868857,140.5,34969.5,32319.5
-6.855912,151,35010.5,32513
-6.843095,149.5,35199.5,32633.5
-6.830436,124.5,35093.5,32431
-6.818039,122,34706.5,32445
-6.805331,121.5,34958.5,32390.5
